Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
1.688	2	Helitron-1	155	GENE	19042	X:970932-971476	970932	971285	971315	971476	1D	831097
GENE	1	1.688	19042	TRANSIB4 2533 2610	19293	X:990518-991184	990518	991184	990518	991184	1D	831097
TRANSIB4 2533 2610	1	GENE	19293	TRANSIB4 1 50	31	X:1010477-1010552	1010477	1010552	1010477	1010552	1E	991048
TRANSIB4 1 50	1	TRANSIB4 2533 2610	31	GENE	468	X:1010583-1010633	1010583	1010633	1010583	1010633	1E	991048
GENE	1	TRANSIB4 1 50	468	GENE	392	X:1011101-1011643	1011101	1011643	1011101	1011643	1E	991048
GENE	1	GENE	392	GENE	155	X:1012035-1012624	1012035	1012624	1012035	1012624	1E	991048
GENE	1	GENE	155	BEL-2	-32853	X:1012779-1046040	1012779	1046040	1012779	1046040	1E	991048
BEL-2	1	GENE	-32853	GENE	731	X:1013187-1013253	1013187	1013253	1013187	1013253	1E	991048
GENE	1	BEL-2	731	Mariner-20	-12361	X:1013984-1026703	1013984	1026703	1013984	1026703	1E	991048
Mariner-20	1	GENE	-12361	PROTOP	3408	X:1014342-1014534	1014342	1014534	1014342	1014534	1E	991048
PROTOP	2	Mariner-20	3408	hAT-2	19	X:1017942-1018104	1017942	1017997	1018030	1018104	1E	991048
hAT-2	1	PROTOP	19	GENE	1567	X:1018123-1018228	1018123	1018228	1018123	1018228	1E	991048
GENE	1	hAT-2	1567	MuDR-1	-4447	X:1019795-1026700	1019795	1026700	1019795	1026700	1E	991048
MuDR-1	1	GENE	-4447	DMRT1C 1416 2089	2274	X:1022253-1022488	1022253	1022488	1022253	1022488	1E	991048
DMRT1C 1416 2089	1	MuDR-1	2274	R1-1	6	X:1024762-1025463	1024762	1025463	1024762	1025463	1E	991048
R1-1	1	DMRT1C 1416 2089	6	DMRT1C 2851 2978	-6	X:1025469-1025503	1025469	1025503	1025469	1025503	1E	991048
DMRT1C 2851 2978	1	R1-1	-6	Baggins1 5324 5453	359	X:1025497-1025624	1025497	1025624	1025497	1025624	1E	991048
Baggins1 5324 5453	1	DMRT1C 2851 2978	359	Baggins1 5102 5222	31	X:1025983-1026115	1025983	1026115	1025983	1026115	1E	991048
Baggins1 5102 5222	1	Baggins1 5324 5453	31	GENE	525	X:1026146-1026266	1026146	1026266	1026146	1026266	1E	991048
GENE	1	Baggins1 5102 5222	525	GENE	1	X:1026791-1028290	1026791	1028290	1026791	1028290	1E	991048
GENE	1	GENE	1	GENE	202	X:1028291-1030556	1028291	1030556	1028291	1030556	1E	991048
GENE	1	GENE	202	GENE	-1623	X:1030758-1033119	1030758	1033119	1030758	1033119	1E	991048
GENE	1	GENE	-1623	DM412B	242	X:1031496-1033165	1031496	1033165	1031496	1033165	1E	991048
DM412B	1	GENE	242	DM412 1 561	1	X:1033407-1033923	1033407	1033923	1033407	1033923	1E	991048
DM412 1 561	1	DM412B	1	DM412 1 6477	1	X:1033924-1034497	1033924	1034497	1033924	1034497	1E	991048
DM412 1 6477	1	DM412 1 561	1	GENE	5238	X:1034498-1040986	1034498	1040986	1034498	1040986	1E	991048
GENE	1	DM412 1 6477	5238	GENE	233	X:1046224-1047009	1046224	1047009	1046224	1047009	1E	991048
GENE	1	GENE	233	GENE	-37341	X:1047242-1088866	1047242	1088866	1047242	1088866	1E	991048
GENE	1	GENE	-37341	Homo6 706 792	2988	X:1051525-1052631	1051525	1052631	1051525	1052631	1E	991048
Homo6 706 792	1	GENE	2988	HeT-A3	4348	X:1055619-1055706	1055619	1055706	1055619	1055706	1E	991048
HeT-A3	1	Homo6 706 792	4348	ROO	3673	X:1060054-1060138	1060054	1060138	1060054	1060138	1E	991048
ROO	3	HeT-A3	3673	GENE	495	X:1063811-1072546	1063811	1064888	1067997	1072546	1E	991048
GENE	1	ROO	495	TART	-50068	X:1073041-1134896	1073041	1134896	1073041	1134896	1E	991048
TART	1	GENE	-50068	Gypsy-50	6170	X:1084828-1084963	1084828	1084963	1084828	1084963	1E	991048
Gypsy-50	1	TART	6170	Galileo	36708	X:1091133-1091176	1091133	1091176	1091133	1091176	1E	991048
Galileo	1	Gypsy-50	36708	Helitron-N2	2658	X:1127884-1127916	1127884	1127916	1127884	1127916	1E	991048
Helitron-N2	1	Galileo	2658	Helitron-2	40	X:1130574-1130786	1130574	1130786	1130574	1130786	1E	991048
Helitron-2	1	Helitron-N2	40	DNAREP1	14091	X:1130826-1130897	1130826	1130897	1130826	1130897	1E	991048
DNAREP1	2	Helitron-2	14091	GENE	256	X:1144988-1145388	1144988	1145240	1145262	1145388	1E	991048
GENE	1	DNAREP1	256	DNAREP1	25	X:1145644-1146132	1145644	1146132	1145644	1146132	1E	991048
DNAREP1	1	GENE	25	Helitron-2	4137	X:1146157-1146489	1146157	1146489	1146157	1146489	1E	991048
Helitron-2	1	DNAREP1	4137	GENE	7919	X:1150626-1150680	1150626	1150680	1150626	1150680	1E	991048
GENE	1	Helitron-2	7919	Mariner-10	-3786	X:1158599-1162389	1158599	1162389	1158599	1162389	1E	991048
Mariner-10	1	GENE	-3786	GENE	4963	X:1158603-1158657	1158603	1158657	1158603	1158657	1E	991048
GENE	1	Mariner-10	4963	GENE	6723	X:1163620-1164105	1163620	1164105	1163620	1164105	1E	991048
GENE	1	GENE	6723	GENE	80	X:1170828-1173797	1170828	1173797	1170828	1173797	1E	991048
GENE	1	GENE	80	GENE	4130	X:1173877-1176035	1173877	1176035	1173877	1176035	1E	991048
GENE	1	GENE	4130	GENE	69	X:1180165-1181551	1180165	1181551	1180165	1181551	1E	991048
GENE	1	GENE	69	GENE	1276	X:1181620-1183502	1181620	1183502	1181620	1183502	1E	991048
GENE	1	GENE	1276	GENE	2723	X:1184778-1188585	1184778	1188585	1184778	1188585	1E	991048
GENE	1	GENE	2723	Jockey-3	-1383	X:1191308-1196660	1191308	1196660	1191308	1196660	1E	991048
Jockey-3	1	GENE	-1383	Gypsy8-I	1	X:1195277-1195318	1195277	1195318	1195277	1195318	1E	991048
Gypsy8-I	1	Jockey-3	1	GENE	4008	X:1195319-1195538	1195319	1195538	1195319	1195538	1E	991048
GENE	1	Gypsy8-I	4008	GENE	620	X:1199546-1203157	1199546	1203157	1199546	1203157	1E	991048
GENE	1	GENE	620	GENE	1304	X:1203777-1205433	1203777	1205433	1203777	1205433	1E	991048
GENE	1	GENE	1304	Jockey-6	-528	X:1206737-1207555	1206737	1207555	1206737	1207555	1E	991048
Jockey-6	1	GENE	-528	GENE	2820	X:1207027-1207150	1207027	1207150	1207027	1207150	1E	991048
GENE	1	Jockey-6	2820	GENE	136	X:1209970-1211853	1209970	1211853	1209970	1211853	1E	991048
GENE	1	GENE	136	GENE	133	X:1211989-1215156	1211989	1215156	1211989	1215156	1E	991048
GENE	1	GENE	133	Jockey-3	-17697	X:1215289-1236684	1215289	1236684	1215289	1236684	1E	991048
Jockey-3	2	GENE	-17697	Gypsy8-I	492	X:1218987-1220021	1218987	1219167	1219825	1220021	1E	991048
Gypsy8-I	2	Jockey-3	492	Jockey-3	1	X:1220513-1220745	1220513	1220658	1220719	1220745	1E	991048
Jockey-3	1	Gypsy8-I	1	Gypsy8-I	1	X:1220746-1220880	1220746	1220880	1220746	1220880	1E	991048
Gypsy8-I	1	Jockey-3	1	Jockey-3	450	X:1220881-1220901	1220881	1220901	1220881	1220901	1E	991048
Jockey-3	1	Gypsy8-I	450	HeT-A3	9481	X:1221351-1221446	1221351	1221446	1221351	1221446	1E	991048
HeT-A3	1	Jockey-3	9481	GENE	5876	X:1230927-1230997	1230927	1230997	1230927	1230997	1E	991048
GENE	1	HeT-A3	5876	GENE	2856	X:1236873-1239884	1236873	1239884	1236873	1239884	1E	991048
GENE	1	GENE	2856	TART	-28284	X:1242740-1275284	1242740	1275284	1242740	1275284	1E	991048
TART	2	GENE	-28284	Gypsy8-I	680	X:1247000-1247152	1247000	1247101	1247129	1247152	1E	991048
Gypsy8-I	1	TART	680	DNAREP1	2385	X:1247832-1247935	1247832	1247935	1247832	1247935	1E	991048
DNAREP1	1	Gypsy8-I	2385	GENE	36879	X:1250320-1250411	1250320	1250411	1250320	1250411	1E	991048
GENE	1	DNAREP1	36879	GENE	768	X:1287290-1288945	1287290	1288945	1287290	1288945	1F	1254810
GENE	1	GENE	768	Gypsy-31	-27271	X:1289713-1322362	1289713	1322362	1289713	1322362	1F	1254810
Gypsy-31	1	GENE	-27271	Jockey-3	268	X:1295091-1295194	1295091	1295194	1295091	1295194	1F	1254810
Jockey-3	1	Gypsy-31	268	GENE	2295	X:1295462-1295689	1295462	1295689	1295462	1295689	1F	1254810
GENE	1	Jockey-3	2295	Helitron-2	12943	X:1297984-1298387	1297984	1298387	1297984	1298387	1F	1254810
Helitron-2	1	GENE	12943	DNAREP1	90	X:1311330-1311390	1311330	1311390	1311330	1311390	1F	1254810
DNAREP1	1	Helitron-2	90	GENE	10982	X:1311480-1311531	1311480	1311531	1311480	1311531	1F	1254810
GENE	1	DNAREP1	10982	GENE	80	X:1322513-1329438	1322513	1329438	1322513	1329438	1F	1254810
GENE	1	GENE	80	GENE	519	X:1329518-1341587	1329518	1341587	1329518	1341587	1F	1254810
GENE	1	GENE	519	Jockey-3	-1991	X:1342106-1344770	1342106	1344770	1342106	1344770	1F	1254810
Jockey-3	1	GENE	-1991	GENE	1990	X:1342779-1342882	1342779	1342882	1342779	1342882	1F	1254810
GENE	1	Jockey-3	1990	GENE	-2804	X:1344872-1349357	1344872	1349357	1344872	1349357	1F	1254810
GENE	1	GENE	-2804	GENE	1480	X:1346553-1348143	1346553	1348143	1346553	1348143	1F	1254810
GENE	1	GENE	1480	GENE	33	X:1349623-1353981	1349623	1353981	1349623	1353981	1F	1254810
GENE	1	GENE	33	GENE	15	X:1354014-1356473	1354014	1356473	1354014	1356473	1F	1254810
GENE	1	GENE	15	IVK	234	X:1356488-1357601	1356488	1357601	1356488	1357601	1F	1254810
IVK	1	GENE	234	DOC 3 4725	1	X:1357835-1359242	1357835	1359242	1357835	1359242	1F	1254810
DOC 3 4725	1	IVK	1	IVK	2	X:1359243-1363966	1359243	1363966	1359243	1363966	1F	1254810
IVK	1	DOC 3 4725	2	GENE	1311	X:1363968-1367938	1363968	1367938	1363968	1367938	1F	1254810
GENE	1	IVK	1311	GENE	404	X:1369249-1370176	1369249	1370176	1369249	1370176	2A	1368553
GENE	1	GENE	404	GENE	-1634	X:1370580-1375257	1370580	1375257	1370580	1375257	2A	1368553
GENE	1	GENE	-1634	GENE	1781	X:1373623-1373755	1373623	1373755	1373623	1373755	2A	1368553
GENE	1	GENE	1781	GENE	-11	X:1375536-1378896	1375536	1378896	1375536	1378896	2A	1368553
GENE	1	GENE	-11	GENE	434	X:1378885-1380480	1378885	1380480	1378885	1380480	2A	1368553
GENE	1	GENE	434	GENE	211	X:1380914-1392843	1380914	1392843	1380914	1392843	2A	1368553
GENE	1	GENE	211	hAT-2	4937	X:1393054-1397337	1393054	1397337	1393054	1397337	2A	1368553
hAT-2	1	GENE	4937	GENE	6746	X:1402274-1402323	1402274	1402323	1402274	1402323	2A	1368553
GENE	1	hAT-2	6746	Gypsy-2	-31041	X:1409069-1453686	1409069	1453686	1409069	1453686	2A	1368553
Gypsy-2	1	GENE	-31041	GENE	29730	X:1422645-1422700	1422645	1422700	1422645	1422700	2A	1368553
GENE	1	Gypsy-2	29730	GENE	1038	X:1452430-1454177	1452430	1454177	1452430	1454177	2A	1368553
GENE	1	GENE	1038	GENE	121	X:1455215-1457054	1455215	1457054	1455215	1457054	2A	1368553
GENE	1	GENE	121	GENE	190	X:1457175-1460617	1457175	1460617	1457175	1460617	2A	1368553
GENE	1	GENE	190	GENE	168	X:1460807-1461676	1460807	1461676	1460807	1461676	2A	1368553
GENE	1	GENE	168	GENE	143	X:1461844-1464220	1461844	1464220	1461844	1464220	2A	1368553
GENE	1	GENE	143	GENE	138	X:1464363-1465996	1464363	1465996	1464363	1465996	2A	1368553
GENE	1	GENE	138	1.688	-2489	X:1466134-1468692	1466134	1468692	1466134	1468692	2A	1368553
1.688	1	GENE	-2489	GENE	1088	X:1466203-1466405	1466203	1466405	1466203	1466405	2A	1368553
GENE	1	1.688	1088	GENE	-1921	X:1467493-1470614	1467493	1470614	1467493	1470614	2A	1368553
GENE	1	GENE	-1921	GENE	849	X:1468693-1469817	1468693	1469817	1468693	1469817	2A	1368553
GENE	1	GENE	849	GENE	197	X:1470666-1472325	1470666	1472325	1470666	1472325	2A	1368553
GENE	1	GENE	197	GENE	157	X:1472522-1473727	1472522	1473727	1472522	1473727	2A	1368553
GENE	1	GENE	157	GENE	89	X:1473884-1476974	1473884	1476974	1473884	1476974	2A	1368553
GENE	1	GENE	89	GENE	70	X:1477063-1478482	1477063	1478482	1477063	1478482	2B	1475669
GENE	1	GENE	70	HeT-A3	28	X:1478552-1481420	1478552	1481420	1478552	1481420	2B	1475669
HeT-A3	1	GENE	28	GENE	263	X:1481448-1481534	1481448	1481534	1481448	1481534	2B	1475669
GENE	1	HeT-A3	263	GENE	-921	X:1481797-1483413	1481797	1483413	1481797	1483413	2B	1475669
GENE	1	GENE	-921	GENE	-31	X:1482492-1482590	1482492	1482590	1482492	1482590	2B	1475669
GENE	1	GENE	-31	GENE	850	X:1482559-1482629	1482559	1482629	1482559	1482629	2B	1475669
GENE	1	GENE	850	GENE	-33990	X:1483479-1517615	1483479	1517615	1483479	1517615	2B	1475669
GENE	1	GENE	-33990	GENE	4418	X:1483625-1507809	1483625	1507809	1483625	1507809	2B	1475669
GENE	1	GENE	4418	PROTOP	1387	X:1512227-1512803	1512227	1512803	1512227	1512803	2B	1475669
PROTOP	2	GENE	1387	RSP-LIKE	3438	X:1514190-1514452	1514190	1514384	1514404	1514452	2B	1475669
RSP-LIKE	1	PROTOP	3438	LINEJ1	128	X:1517890-1518036	1517890	1518036	1517890	1518036	2B	1475669
LINEJ1	2	RSP-LIKE	128	GENE	120	X:1518164-1523434	1518164	1523183	1523185	1523434	2B	1475669
GENE	1	LINEJ1	120	Homo6 694 771	-139058	X:1523554-1668788	1523554	1668788	1523554	1668788	2B	1475669
Homo6 694 771	1	GENE	-139058	1.688	9722	X:1529730-1529798	1529730	1529798	1529730	1529798	2B	1475669
1.688	4	Homo6 694 771	9722	GENE	17659	X:1539520-1540690	1539520	1539663	1540379	1540690	2B	1475669
GENE	1	1.688	17659	I	9314	X:1558349-1558400	1558349	1558400	1558349	1558400	2B	1475669
I	1	GENE	9314	Homo6 746 878	2319	X:1567714-1569443	1567714	1569443	1567714	1569443	2B	1475669
Homo6 746 878	1	I	2319	GENE	3237	X:1571762-1571895	1571762	1571895	1571762	1571895	2B	1475669
GENE	1	Homo6 746 878	3237	HeT-A3	-37177	X:1575132-1664869	1575132	1664869	1575132	1664869	2B	1475669
HeT-A3	1	GENE	-37177	GTWIN	287	X:1627692-1627742	1627692	1627742	1627692	1627742	2B	1475669
GTWIN	3	HeT-A3	287	GENE	16882	X:1628029-1635439	1628029	1628523	1634945	1635439	2B	1475669
GENE	1	GTWIN	16882	TART	5969	X:1652321-1653062	1652321	1653062	1652321	1653062	2B	1475669
TART	1	GENE	5969	GENE	5878	X:1659031-1659174	1659031	1659174	1659031	1659174	2B	1475669
GENE	1	TART	5878	GENE	-45	X:1665052-1668451	1665052	1668451	1665052	1668451	2B	1475669
GENE	1	GENE	-45	GENE	273	X:1668406-1669297	1668406	1669297	1668406	1669297	2B	1475669
GENE	1	GENE	273	GENE	-498	X:1669570-1673608	1669570	1673608	1669570	1673608	2B	1475669
GENE	1	GENE	-498	GENE	-11202	X:1673110-1692768	1673110	1692768	1673110	1692768	2B	1475669
GENE	1	GENE	-11202	GENE	1733	X:1681566-1684891	1681566	1684891	1681566	1684891	2B	1475669
GENE	1	GENE	1733	TART	-2399	X:1686624-1690187	1686624	1690187	1686624	1690187	2B	1475669
TART	1	GENE	-2399	GENE	4916	X:1687788-1687908	1687788	1687908	1687788	1687908	2B	1475669
GENE	1	TART	4916	GENE	-228	X:1692824-1693843	1692824	1693843	1692824	1693843	2B	1475669
GENE	1	GENE	-228	1.688	7482	X:1693615-1695889	1693615	1695889	1693615	1695889	2B	1475669
1.688	5	GENE	7482	GENE	4057	X:1703371-1704749	1703371	1703513	1704575	1704749	2B	1475669
GENE	1	1.688	4057	GENE	25763	X:1708806-1710182	1708806	1710182	1708806	1710182	2B	1475669
GENE	1	GENE	25763	ROO	-16899	X:1735945-1754065	1735945	1754065	1735945	1754065	2B	1475669
ROO	2	GENE	-16899	Jockey-9	16961	X:1737166-1746272	1737166	1745122	1745209	1746272	2B	1475669
Jockey-9	1	ROO	16961	GENE	10397	X:1763233-1763322	1763233	1763322	1763233	1763322	2B	1475669
GENE	1	Jockey-9	10397	GENE	-79942	X:1773719-1853667	1773719	1853667	1773719	1853667	2B	1475669
GENE	1	GENE	-79942	Polinton-1	-13828	X:1773725-1788065	1773725	1788065	1773725	1788065	2B	1475669
Polinton-1	1	GENE	-13828	GENE	14556	X:1774237-1774305	1774237	1774305	1774237	1774305	2B	1475669
GENE	1	Polinton-1	14556	GENE	609	X:1788861-1788957	1788861	1788957	1788861	1788957	2B	1475669
GENE	1	GENE	609	R1	14675	X:1789566-1790418	1789566	1790418	1789566	1790418	2B	1475669
R1	1	GENE	14675	1.688	6931	X:1805093-1805206	1805093	1805206	1805093	1805206	2B	1475669
1.688	1	R1	6931	TART	567	X:1812137-1812480	1812137	1812480	1812137	1812480	2B	1475669
TART	1	1.688	567	DNAREP1	5616	X:1813047-1813135	1813047	1813135	1813047	1813135	2B	1475669
DNAREP1	1	TART	5616	GENE	470	X:1818751-1819025	1818751	1819025	1818751	1819025	2B	1475669
GENE	1	DNAREP1	470	DNAREP1	291	X:1819495-1820341	1819495	1820341	1819495	1820341	2B	1475669
DNAREP1	1	GENE	291	GENE	516	X:1820632-1820953	1820632	1820953	1820632	1820953	2B	1475669
GENE	1	DNAREP1	516	TART	3361	X:1821469-1822381	1821469	1822381	1821469	1822381	2B	1475669
TART	1	GENE	3361	Polinton-1	568	X:1825742-1825913	1825742	1825913	1825742	1825913	2B	1475669
Polinton-1	1	TART	568	DNAREP2	655	X:1826481-1826542	1826481	1826542	1826481	1826542	2B	1475669
DNAREP2	1	Polinton-1	655	Gypsy-3	438	X:1827197-1827252	1827197	1827252	1827197	1827252	2B	1475669
Gypsy-3	1	DNAREP2	438	TART	15984	X:1827690-1827726	1827690	1827726	1827690	1827726	2B	1475669
TART	1	Gypsy-3	15984	TART	6942	X:1843710-1843956	1843710	1843956	1843710	1843956	2B	1475669
TART	1	TART	6942	1.688	4785	X:1850898-1851068	1850898	1851068	1850898	1851068	2B	1475669
1.688	3	TART	4785	GENE	1375	X:1855853-1856514	1855853	1856036	1856401	1856514	2B	1475669
GENE	1	1.688	1375	GENE	170	X:1857889-1858971	1857889	1858971	1857889	1858971	2B	1475669
GENE	1	GENE	170	R1	-1035	X:1859141-1861790	1859141	1861790	1859141	1861790	2B	1475669
R1	1	GENE	-1035	GENE	1124	X:1860755-1860885	1860755	1860885	1860755	1860885	2B	1475669
GENE	1	R1	1124	GENE	74	X:1862009-1865835	1862009	1865835	1862009	1865835	2B	1475669
GENE	1	GENE	74	GENE	-55	X:1865909-1866887	1865909	1866887	1865909	1866887	2B	1475669
GENE	1	GENE	-55	GENE	-191	X:1866832-1869061	1866832	1869061	1866832	1869061	2B	1475669
GENE	1	GENE	-191	GENE	-8	X:1868870-1872408	1868870	1872408	1868870	1872408	2B	1475669
GENE	1	GENE	-8	GENE	288	X:1872400-1873565	1872400	1873565	1872400	1873565	2B	1475669
GENE	1	GENE	288	GENE	-180	X:1873853-1876474	1873853	1876474	1873853	1876474	2B	1475669
GENE	1	GENE	-180	GENE	47	X:1876294-1877270	1876294	1877270	1876294	1877270	2B	1475669
GENE	1	GENE	47	GENE	-58	X:1877317-1879077	1877317	1879077	1877317	1879077	2B	1475669
GENE	1	GENE	-58	GENE	508	X:1879019-1879774	1879019	1879774	1879019	1879774	2B	1475669
GENE	1	GENE	508	GENE	-119	X:1880282-1881432	1880282	1881432	1880282	1881432	2B	1475669
GENE	1	GENE	-119	TART	-3070	X:1881313-1889950	1881313	1889950	1881313	1889950	2B	1475669
TART	1	GENE	-3070	Jockey-2	1424	X:1886880-1886926	1886880	1886926	1886880	1886926	2B	1475669
Jockey-2	1	TART	1424	GENE	1755	X:1888350-1888501	1888350	1888501	1888350	1888501	2B	1475669
GENE	1	Jockey-2	1755	GENE	-81	X:1890256-1891482	1890256	1891482	1890256	1891482	2B	1475669
GENE	1	GENE	-81	Gypsy-15	-8654	X:1891401-1900646	1891401	1900646	1891401	1900646	2B	1475669
Gypsy-15	1	GENE	-8654	GENE	8630	X:1891992-1892063	1891992	1892063	1891992	1892063	2B	1475669
GENE	1	Gypsy-15	8630	GENE	-1143	X:1900693-1901911	1900693	1901911	1900693	1901911	2B	1475669
GENE	1	GENE	-1143	GENE	866	X:1900768-1901162	1900768	1901162	1900768	1901162	2B	1475669
GENE	1	GENE	866	GENE	-1651	X:1902028-1903733	1902028	1903733	1902028	1903733	2B	1475669
GENE	1	GENE	-1651	GENE	527	X:1902082-1903177	1902082	1903177	1902082	1903177	2B	1475669
GENE	1	GENE	527	GENE	-588	X:1903704-1908827	1903704	1908827	1903704	1908827	2B	1475669
GENE	1	GENE	-588	GENE	-11398	X:1908239-1920318	1908239	1920318	1908239	1920318	2B	1475669
GENE	1	GENE	-11398	GENE	3341	X:1908920-1916825	1908920	1916825	1908920	1916825	2B	1475669
GENE	1	GENE	3341	1.688	-2565	X:1920166-1922874	1920166	1922874	1920166	1922874	2B	1475669
1.688	1	GENE	-2565	GENE	2537	X:1920309-1920444	1920309	1920444	1920309	1920444	2B	1475669
GENE	1	1.688	2537	GENE	159	X:1922981-1927524	1922981	1927524	1922981	1927524	2B	1475669
GENE	1	GENE	159	NOMAD	75	X:1927683-1930517	1927683	1930517	1927683	1930517	2B	1475669
NOMAD	3	GENE	75	GENE	112	X:1930592-1937588	1930592	1931108	1932004	1937588	2B	1475669
GENE	1	NOMAD	112	GENE	267	X:1937700-1940040	1937700	1940040	1937700	1940040	2B	1475669
GENE	1	GENE	267	GENE	404	X:1940307-1941536	1940307	1941536	1940307	1941536	2B	1475669
GENE	1	GENE	404	BEL-1	-58434	X:1941940-2007956	1941940	2007956	1941940	2007956	2B	1475669
BEL-1	1	GENE	-58434	Homo6 703 765	2086	X:1949522-1949588	1949522	1949588	1949522	1949588	2B	1475669
Homo6 703 765	1	BEL-1	2086	Stalker2	3206	X:1951674-1951735	1951674	1951735	1951674	1951735	2B	1475669
Stalker2	1	Homo6 703 765	3206	STALKER4	1	X:1954941-1955364	1954941	1955364	1954941	1955364	2B	1475669
STALKER4	1	Stalker2	1	Stalker2	-3	X:1955365-1955409	1955365	1955409	1955365	1955409	2B	1475669
Stalker2	3	STALKER4	-3	Jockey-3	19407	X:1955406-1962823	1955406	1960612	1962400	1962823	2B	1475669
Jockey-3	1	Stalker2	19407	DNAREP1	6029	X:1982230-1982274	1982230	1982274	1982230	1982274	2C	1972107
DNAREP1	1	Jockey-3	6029	Helitron-N1	20	X:1988303-1988460	1988303	1988460	1988303	1988460	2C	1972107
Helitron-N1	1	DNAREP1	20	Gypsy8-I	1915	X:1988480-1988533	1988480	1988533	1988480	1988533	2C	1972107
Gypsy8-I	1	Helitron-N1	1915	TART	3059	X:1990448-1990504	1990448	1990504	1990448	1990504	2C	1972107
TART	2	Gypsy8-I	3059	Jockey-6	4858	X:1993563-1994152	1993563	1993693	1993924	1994152	2C	1972107
Jockey-6	1	TART	4858	Gypsy8-I	648	X:1999010-1999153	1999010	1999153	1999010	1999153	2C	1972107
Gypsy8-I	1	Jockey-6	648	Jockey-3	907	X:1999801-1999936	1999801	1999936	1999801	1999936	2C	1972107
Jockey-3	1	Gypsy8-I	907	Jockey-3	1818	X:2000843-2001113	2000843	2001113	2000843	2001113	2C	1972107
Jockey-3	1	Jockey-3	1818	TART	581	X:2002931-2003211	2002931	2003211	2002931	2003211	2C	1972107
TART	1	Jockey-3	581	GENE	4051	X:2003792-2003860	2003792	2003860	2003792	2003860	2C	1972107
GENE	1	TART	4051	GENE	593	X:2007911-2009364	2007911	2009364	2007911	2009364	2C	1972107
GENE	1	GENE	593	GENE	13	X:2009957-2010287	2009957	2010287	2009957	2010287	2C	1972107
GENE	1	GENE	13	GENE	443	X:2010300-2010417	2010300	2010417	2010300	2010417	2C	1972107
GENE	1	GENE	443	GENE	-825	X:2010860-2024647	2010860	2024647	2010860	2024647	2C	1972107
GENE	1	GENE	-825	Gypsy-2	-18349	X:2023822-2042311	2023822	2042311	2023822	2042311	2C	1972107
Gypsy-2	1	GENE	-18349	Helitron-N1	1	X:2023962-2023981	2023962	2023981	2023962	2023981	2C	1972107
Helitron-N1	1	Gypsy-2	1	GENE	4977	X:2023982-2024027	2023982	2024027	2023982	2024027	2C	1972107
GENE	1	Helitron-N1	4977	Polinton-1	6980	X:2029004-2029094	2029004	2029094	2029004	2029094	2C	1972107
Polinton-1	1	GENE	6980	GENE	2651	X:2036074-2036147	2036074	2036147	2036074	2036147	2C	1972107
GENE	1	Polinton-1	2651	GENE	-443	X:2038798-2042311	2038798	2042311	2038798	2042311	2C	1972107
GENE	1	GENE	-443	GENE	-12684	X:2041868-2055414	2041868	2055414	2041868	2055414	2C	1972107
GENE	1	GENE	-12684	TART	-600	X:2042730-2043818	2042730	2043818	2042730	2043818	2C	1972107
