Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
GENE	1	Gypsy8-I	9069	HOBO 2673 3016	7918	X:1385464-1391269	1385464	1391269	1385464	1391269	2A	1368553
HOBO 2673 3016	1	GENE	7918	PROTOP	382	X:1399187-1399502	1399187	1399502	1399187	1399502	2A	1368553
PROTOP	1	HOBO 2673 3016	382	HOBO 1 314	4	X:1399884-1399953	1399884	1399953	1399884	1399953	2A	1368553
HOBO 1 314	1	PROTOP	4	Helitron-1	1	X:1399957-1400340	1399957	1400340	1399957	1400340	2A	1368553
Helitron-1	1	HOBO 1 314	1	Homo6 694 875	3924	X:1400341-1400378	1400341	1400378	1400341	1400378	2A	1368553
Homo6 694 875	1	Helitron-1	3924	Gypsy-23	2824	X:1404302-1404436	1404302	1404436	1404302	1404436	2A	1368553
Gypsy-23	1	Homo6 694 875	2824	GENE	224	X:1407260-1407428	1407260	1407428	1407260	1407428	2A	1368553
GENE	1	Gypsy-23	224	Gypsy-26	-60660	X:1407652-1474688	1407652	1474688	1407652	1474688	2A	1368553
Gypsy-26	1	GENE	-60660	Gypsy-6	33582	X:1414028-1414104	1414028	1414104	1414028	1414104	2A	1368553
Gypsy-6	1	Gypsy-26	33582	HeT-A3	12789	X:1447686-1447732	1447686	1447732	1447686	1447732	2A	1368553
HeT-A3	1	Gypsy-6	12789	TART	23553	X:1460521-1460576	1460521	1460576	1460521	1460576	2A	1368553
TART	1	HeT-A3	23553	GENE	5872	X:1484129-1484318	1484129	1484318	1484129	1484318	2B	1475669
GENE	3	TART	5872	HOBO 1 314	-4449	X:1490190-1499824	1490190	1493581	1494701	1499824	2B	1475669
HOBO 1 314	1	GENE	-4449	PROTOP	4	X:1495375-1495688	1495375	1495688	1495375	1495688	2B	1475669
PROTOP	2	HOBO 1 314	4	HOBO 2632 3016	-1	X:1495692-1496075	1495692	1495761	1495929	1496075	2B	1475669
HOBO 2632 3016	1	PROTOP	-1	GENE	4071	X:1496074-1496456	1496074	1496456	1496074	1496456	2B	1475669
GENE	2	HOBO 2632 3016	4071	GENE	1765	X:1500527-1511048	1500527	1518921	1507730	1511048	2B	1475669
GENE	1	GENE	1765	TART	-2457	X:1512813-1516330	1512813	1516330	1512813	1516330	2B	1475669
TART	1	GENE	-2457	GENE	5700	X:1513873-1514063	1513873	1514063	1513873	1514063	2B	1475669
GENE	1	TART	5700	1.688	7419	X:1519763-1522030	1519763	1522030	1519763	1522030	2B	1475669
1.688	3	GENE	7419	HOBO 1 295	1218	X:1529449-1530253	1529449	1529615	1529970	1530253	2B	1475669
HOBO 1 295	1	1.688	1218	PROTOP 17 75	45	X:1531471-1531813	1531471	1531813	1531471	1531813	2B	1475669
PROTOP 17 75	1	HOBO 1 295	45	HOBO 2673 3016	380	X:1531858-1531927	1531858	1531927	1531858	1531927	2B	1475669
HOBO 2673 3016	1	PROTOP 17 75	380	GENE	2787	X:1532307-1532622	1532307	1532622	1532307	1532622	2B	1475669
GENE	1	HOBO 2673 3016	2787	GENE	25398	X:1535409-1536794	1535409	1536794	1535409	1536794	2B	1475669
GENE	1	GENE	25398	R1	17588	X:1562192-1571155	1562192	1571155	1562192	1571155	2B	1475669
R1	1	GENE	17588	GENE	1696	X:1588743-1588802	1588743	1588802	1588743	1588802	2B	1475669
GENE	1	R1	1696	HeT-A3	-77366	X:1590498-1670135	1590498	1670135	1590498	1670135	2B	1475669
HeT-A3	1	GENE	-77366	R1	29716	X:1592769-1592838	1592769	1592838	1592769	1592838	2B	1475669
R1	1	HeT-A3	29716	1.688	6656	X:1622554-1622667	1622554	1622667	1622554	1622667	2B	1475669
1.688	3	R1	6656	TART	228	X:1629323-1629968	1629323	1629515	1629883	1629968	2B	1475669
TART	1	1.688	228	DNAREP1	5485	X:1630196-1630284	1630196	1630284	1630196	1630284	2B	1475669
DNAREP1	1	TART	5485	GENE	2102	X:1635769-1636074	1635769	1636074	1635769	1636074	2B	1475669
GENE	1	DNAREP1	2102	Transib-1	4626	X:1638176-1639035	1638176	1639035	1638176	1639035	2B	1475669
Transib-1	1	GENE	4626	Galileo	5609	X:1643661-1643709	1643661	1643709	1643661	1643709	2B	1475669
Galileo	1	Transib-1	5609	Jockey-3	10983	X:1649318-1649354	1649318	1649354	1649318	1649354	2B	1475669
Jockey-3	1	Galileo	10983	R1	6811	X:1660337-1660564	1660337	1660564	1660337	1660564	2B	1475669
R1	1	Jockey-3	6811	1.688	4928	X:1667375-1667564	1667375	1667564	1667375	1667564	2B	1475669
1.688	2	R1	4928	GENE	1326	X:1672492-1672954	1672492	1672838	1672851	1672954	2B	1475669
GENE	13	1.688	1326	Gypsy8-I	-3065	X:1674280-1706357	1674280	1675396	1697757	1706357	2B	1475669
Gypsy8-I	1	GENE	-3065	GENE	3313	X:1703292-1703348	1703292	1703348	1703292	1703348	2B	1475669
GENE	2	Gypsy8-I	3313	Gypsy-25	-7738	X:1706661-1717089	1706661	1707884	1707803	1717089	2B	1475669
Gypsy-25	1	GENE	-7738	GENE	7749	X:1709351-1709393	1709351	1709393	1709351	1709393	2B	1475669
GENE	2	Gypsy-25	7749	PROTOP	1157	X:1717142-1719650	1717142	1718385	1718551	1719650	2B	1475669
PROTOP	1	GENE	1157	GENE	-4	X:1720807-1721279	1720807	1721279	1720807	1721279	2B	1475669
GENE	4	PROTOP	-4	1.688	-2591	X:1721275-1739630	1721275	1724726	1736887	1739630	2B	1475669
1.688	1	GENE	-2591	GENE	2563	X:1737039-1737175	1737039	1737175	1737039	1737175	2B	1475669
GENE	5	1.688	2563	Helitron-N1	-19436	X:1739738-1808739	1739738	1744168	1751046	1808739	2B	1475669
Helitron-N1	1	GENE	-19436	Gypsy8-I	1966	X:1789303-1789450	1789303	1789450	1789303	1789450	2B	1475669
Gypsy8-I	1	Helitron-N1	1966	TART	1	X:1791416-1791474	1791416	1791474	1791416	1791474	2B	1475669
TART	1	Gypsy8-I	1	TART	3415	X:1791475-1791493	1791475	1791493	1791475	1791493	2B	1475669
TART	1	TART	3415	Gypsy8-I	4839	X:1794908-1795115	1794908	1795115	1794908	1795115	2B	1475669
Gypsy8-I	1	TART	4839	Jockey-3	1	X:1799954-1799985	1799954	1799985	1799954	1799985	2B	1475669
Jockey-3	1	Gypsy8-I	1	Jockey-6	3463	X:1799986-1800042	1799986	1800042	1799986	1800042	2B	1475669
Jockey-6	1	Jockey-3	3463	Jockey-3	220	X:1803505-1803567	1803505	1803567	1803505	1803567	2B	1475669
Jockey-3	1	Jockey-6	220	TART	536	X:1803787-1804096	1803787	1804096	1803787	1804096	2B	1475669
TART	1	Jockey-3	536	Gypsy-23	1	X:1804632-1804670	1804632	1804670	1804632	1804670	2B	1475669
Gypsy-23	1	TART	1	GENE	3878	X:1804671-1804816	1804671	1804816	1804671	1804816	2B	1475669
GENE	1	Gypsy-23	3878	GENE	1231	X:1808694-1810142	1808694	1810142	1808694	1810142	2B	1475669
GENE	2	GENE	1231	Gypsy-2	-18355	X:1811373-1842915	1811373	1825295	1824420	1842915	2B	1475669
Gypsy-2	1	GENE	-18355	Helitron-N1	1	X:1824560-1824579	1824560	1824579	1824560	1824579	2B	1475669
Helitron-N1	1	Gypsy-2	1	Polinton-1	12026	X:1824580-1824625	1824580	1824625	1824580	1824625	2B	1475669
Polinton-1	1	Helitron-N1	12026	GENE	5744	X:1836651-1836730	1836651	1836730	1836651	1836730	2B	1475669
GENE	2	Polinton-1	5744	TART	-613	X:1842474-1844391	1842474	1855959	1843618	1844391	2B	1475669
TART	1	GENE	-613	GENE	12000	X:1843778-1843856	1843778	1843856	1843778	1843856	2B	1475669
GENE	1	TART	12000	Jockey-6	-5463	X:1855856-1862477	1855856	1862477	1855856	1862477	2B	1475669
Jockey-6	1	GENE	-5463	GENE	5725	X:1857014-1857150	1857014	1857150	1857014	1857150	2B	1475669
GENE	1	Jockey-6	5725	CR1-10	-1478	X:1862875-1865702	1862875	1865702	1862875	1865702	2B	1475669
CR1-10	1	GENE	-1478	GENE	1556	X:1864224-1864287	1864224	1864287	1864224	1864287	2B	1475669
GENE	4	CR1-10	1556	GENE	1023	X:1865843-1876465	1865843	1866923	1875366	1876465	2B	1475669
GENE	3	GENE	1023	Transib-N1	-9144	X:1877488-1892294	1877488	1878966	1881596	1892294	2B	1475669
Transib-N1	2	GENE	-9144	GENE	11028	X:1883150-1883494	1883150	1883294	1883383	1883494	2B	1475669
GENE	1	Transib-N1	11028	1.688	-5868	X:1894522-1915734	1894522	1915734	1894522	1915734	2B	1475669
1.688	1	GENE	-5868	TART	1708	X:1909866-1909927	1909866	1909927	1909866	1909927	2B	1475669
TART	1	1.688	1708	Gypsy-6	1	X:1911635-1911683	1911635	1911683	1911635	1911683	2B	1475669
Gypsy-6	1	TART	1	TART	1	X:1911684-1911810	1911684	1911810	1911684	1911810	2B	1475669
TART	1	Gypsy-6	1	GENE	3905	X:1911811-1911940	1911811	1911940	1911811	1911940	2B	1475669
GENE	1	TART	3905	Jockey-3	-4473	X:1915845-1923445	1915845	1923445	1915845	1923445	2B	1475669
Jockey-3	2	GENE	-4473	Jockey-3	1057	X:1918972-1919520	1918972	1919203	1919266	1919520	2B	1475669
Jockey-3	1	Jockey-3	1057	GENE	6002	X:1920577-1920735	1920577	1920735	1920577	1920735	2B	1475669
GENE	1	Jockey-3	6002	TART	-8203	X:1926737-1937483	1926737	1937483	1926737	1937483	2B	1475669
TART	1	GENE	-8203	Jockey-3	60	X:1929280-1929517	1929280	1929517	1929280	1929517	2B	1475669
Jockey-3	1	TART	60	Gypsy-23	1057	X:1929577-1929867	1929577	1929867	1929577	1929867	2B	1475669
Gypsy-23	1	Jockey-3	1057	GENE	9512	X:1930924-1931046	1930924	1931046	1930924	1931046	2B	1475669
GENE	4	Gypsy-23	9512	Gypsy-22	-574	X:1940558-1957888	1940558	1943967	1948913	1957888	2B	1475669
Gypsy-22	1	GENE	-574	GENE	684	X:1957314-1957365	1957314	1957365	1957314	1957365	2B	1475669
GENE	2	Gypsy-22	684	Helitron-2N	-3297	X:1958049-1971126	1958049	1961122	1961135	1971126	2B	1475669
Helitron-2N	1	GENE	-3297	GENE	3502	X:1967829-1967910	1967829	1967910	1967829	1967910	2B	1475669
GENE	7	Helitron-2N	3502	Jockey-15	1463	X:1971412-1984061	1971412	1972163	1983533	1984061	2B	1475669
Jockey-15	1	GENE	1463	GENE	55	X:1985524-1985604	1985524	1985604	1985524	1985604	2C	1972107
GENE	3	Jockey-15	55	1.688	-14008	X:1985659-2004019	1985659	1986572	1988040	2004019	2C	1972107
1.688	2	GENE	-14008	GENE	699	X:1990011-1990327	1990011	1990142	1990152	1990327	2C	1972107
GENE	1	1.688	699	GENE	8857	X:1991026-1991625	1991026	1991625	1991026	1991625	2C	1972107
GENE	1	GENE	8857	GENE	1637	X:2000482-2002527	2000482	2002527	2000482	2002527	2C	1972107
GENE	1	GENE	1637	R1-1	-7718	X:2004164-2014329	2004164	2014329	2004164	2014329	2C	1972107
R1-1	1	GENE	-7718	TART	549	X:2006611-2006672	2006611	2006672	2006611	2006672	2C	1972107
TART	1	R1-1	549	1.688	1669	X:2007221-2007364	2007221	2007364	2007221	2007364	2C	1972107
1.688	3	TART	1669	RSP-LIKE	47	X:2009033-2009700	2009033	2009129	2009550	2009700	2C	1972107
RSP-LIKE	15	1.688	47	GENE	2685	X:2009747-2012205	2009747	2009909	2012042	2012205	2C	1972107
GENE	1	RSP-LIKE	2685	GENE	1383	X:2014890-2022834	2014890	2022834	2014890	2022834	2C	1972107
GENE	3	GENE	1383	Jockey-3	326	X:2024217-2042511	2024217	2025439	2038335	2042511	2C	1972107
Jockey-3	1	GENE	326	GENE	401	X:2042837-2042965	2042837	2042965	2042837	2042965	2C	1972107
GENE	1	Jockey-3	401	GENE	1654	X:2043366-2045072	2043366	2045072	2043366	2045072	2C	1972107
GENE	6	GENE	1654	BEL-1	171	X:2046726-2062774	2046726	2047991	2060526	2062774	2C	1972107
BEL-1	1	GENE	171	GENE	84	X:2062945-2063054	2062945	2063054	2062945	2063054	2C	1972107
GENE	5	BEL-1	84	Gypsy-9	1224	X:2063138-2093055	2063138	2064800	2078817	2093055	2C	1972107
Gypsy-9	1	GENE	1224	HeT-A3	439	X:2094279-2094349	2094279	2094349	2094279	2094349	2D	2083109
HeT-A3	1	Gypsy-9	439	Galileo	3471	X:2094788-2094860	2094788	2094860	2094788	2094860	2D	2083109
Galileo	1	HeT-A3	3471	Homo6 710 770	546	X:2098331-2098368	2098331	2098368	2098331	2098368	2D	2083109
Homo6 710 770	1	Galileo	546	BEL-21	2971	X:2098914-2098973	2098914	2098973	2098914	2098973	2D	2083109
BEL-21	2	Homo6 710 770	2971	MINIME	622	X:2101944-2102087	2101944	2101988	2102019	2102087	2D	2083109
MINIME	1	BEL-21	622	DOC6	1904	X:2102709-2102755	2102709	2102755	2102709	2102755	2D	2083109
DOC6	1	MINIME	1904	Gypsy-24	1	X:2104659-2108451	2104659	2108451	2104659	2108451	2D	2083109
Gypsy-24	3	DOC6	1	DOC6	1	X:2108452-2113740	2108452	2108662	2113530	2113740	2D	2083109
DOC6	1	Gypsy-24	1	P-1N1	6573	X:2113741-2114195	2113741	2114195	2113741	2114195	2D	2083109
P-1N1	1	DOC6	6573	GENE	4599	X:2120768-2120803	2120768	2120803	2120768	2120803	2D	2083109
GENE	2	P-1N1	4599	GENE	2694	X:2125402-2129323	2125402	2126728	2127618	2129323	2D	2083109
GENE	1	GENE	2694	Gypsy-5	2770	X:2132017-2133238	2132017	2133238	2132017	2133238	2D	2083109
Gypsy-5	1	GENE	2770	HeT-A3	1	X:2136008-2136079	2136008	2136079	2136008	2136079	2D	2083109
HeT-A3	1	Gypsy-5	1	Gypsy-5	1	X:2136080-2136131	2136080	2136131	2136080	2136131	2D	2083109
Gypsy-5	1	HeT-A3	1	GENE	4936	X:2136132-2136149	2136132	2136149	2136132	2136149	2D	2083109
GENE	1	Gypsy-5	4936	Gypsy8-I	-1935	X:2141085-2144035	2141085	2144035	2141085	2144035	2D	2083109
Gypsy8-I	1	GENE	-1935	GENE	2028	X:2142100-2142157	2142100	2142157	2142100	2142157	2D	2083109
GENE	2	Gypsy8-I	2028	GENE	17294	X:2144185-2149715	2144185	2144837	2145117	2149715	2D	2083109
GENE	1	GENE	17294	Jockey-3	-2726	X:2167009-2187416	2167009	2187416	2167009	2187416	2D	2083109
Jockey-3	1	GENE	-2726	GENE	16018	X:2184690-2184725	2184690	2184725	2184690	2184725	2E	2173103
GENE	1	Jockey-3	16018	1.688	8957	X:2200743-2202274	2200743	2202274	2200743	2202274	2E	2173103
1.688	2	GENE	8957	RSP-LIKE	47	X:2211231-2211532	2211231	2211315	2211357	2211532	2E	2173103
RSP-LIKE	17	1.688	47	GENE	429	X:2211579-2214327	2211579	2211740	2214193	2214327	2E	2173103
GENE	1	RSP-LIKE	429	GENE	13440	X:2214756-2216594	2214756	2216594	2214756	2216594	2E	2173103
GENE	1	GENE	13440	GENE	1434	X:2230034-2230369	2230034	2230369	2230034	2230369	2F	2223442
GENE	2	GENE	1434	Gypsy8-I	-1711	X:2231803-2238165	2231803	2257928	2235391	2238165	2F	2223442
Gypsy8-I	1	GENE	-1711	Jockey-3	691	X:2236454-2236551	2236454	2236551	2236454	2236551	2F	2223442
Jockey-3	1	Gypsy8-I	691	R1	2590	X:2237242-2237387	2237242	2237387	2237242	2237387	2F	2223442
R1	1	Jockey-3	2590	Copia-4	1	X:2239977-2239994	2239977	2239994	2239977	2239994	2F	2223442
Copia-4	1	R1	1	I-4	4943	X:2239995-2240057	2239995	2240057	2239995	2240057	2F	2223442
I-4	1	Copia-4	4943	GENE	13278	X:2245000-2245040	2245000	2245040	2245000	2245040	2F	2223442
GENE	1	I-4	13278	Helitron-N1	-34735	X:2258318-2338054	2258318	2338054	2258318	2338054	2F	2223442
Helitron-N1	1	GENE	-34735	Gypsy10	13503	X:2303319-2303382	2303319	2303382	2303319	2303382	2F	2223442
Gypsy10	2	Helitron-N1	13503	Gypsy-6	895	X:2316885-2318323	2316885	2317246	2317247	2318323	2F	2223442
Gypsy-6	1	Gypsy10	895	Gypsy10	83	X:2319218-2323683	2319218	2323683	2319218	2323683	2F	2223442
Gypsy10	2	Gypsy-6	83	BEL-21	7908	X:2323766-2324219	2323766	2323865	2323858	2324219	2F	2223442
BEL-21	1	Gypsy10	7908	Galileo	99	X:2332127-2332179	2332127	2332179	2332127	2332179	3A	2328358
Galileo	1	BEL-21	99	GENE	13087	X:2332278-2332319	2332278	2332319	2332278	2332319	3A	2328358
GENE	1	Galileo	13087	Jockey-3	-25080	X:2345406-2371402	2345406	2371402	2345406	2371402	3A	2328358
Jockey-3	1	GENE	-25080	Gypsy8-I	1	X:2346322-2346434	2346322	2346434	2346322	2346434	3A	2328358
Gypsy8-I	1	Jockey-3	1	TART	23983	X:2346435-2346470	2346435	2346470	2346435	2346470	3A	2328358
TART	1	Gypsy8-I	23983	GENE	1266	X:2370453-2370552	2370453	2370552	2370453	2370552	3A	2328358
GENE	1	TART	1266	GENE	1889	X:2371818-2373255	2371818	2373255	2371818	2373255	3A	2328358
GENE	12	GENE	1889	TART	9841	X:2375144-2418653	2375144	2376511	2409812	2418653	3A	2328358
TART	1	GENE	9841	GENE	1202	X:2428494-2428571	2428494	2428571	2428494	2428571	3A	2328358
GENE	1	TART	1202	Homo6 688 783	-31327	X:2429773-2462069	2429773	2462069	2429773	2462069	3A	2328358
Homo6 688 783	1	GENE	-31327	1.688	31505	X:2430742-2430842	2430742	2430842	2430742	2430842	3A	2328358
1.688	3	Homo6 688 783	31505	RSP-LIKE	294	X:2462347-2462971	2462347	2462454	2462773	2462971	3A	2328358
RSP-LIKE	6	1.688	294	GENE	-5	X:2463265-2464076	2463265	2463319	2463981	2464076	3A	2328358
GENE	2	RSP-LIKE	-5	GENE	2519	X:2464071-2466752	2464071	2465611	2465836	2466752	3A	2328358
GENE	7	GENE	2519	GENE	1387	X:2469271-2490889	2469271	2476341	2489878	2490889	3A	2328358
GENE	12	GENE	1387	BEL-1	-2948	X:2492276-2526924	2492276	2495214	2522578	2526924	3A	2328358
BEL-1	1	GENE	-2948	Jockey-3	1499	X:2523976-2524018	2523976	2524018	2523976	2524018	3A	2328358
Jockey-3	1	BEL-1	1499	1.688	25577	X:2525517-2525604	2525517	2525604	2525517	2525604	3A	2328358
1.688	2	Jockey-3	25577	GENE	12992	X:2551181-2551786	2551181	2551457	2551458	2551786	3A	2328358
GENE	1	1.688	12992	Gypsy-50	-679	X:2564778-2571608	2564778	2571608	2564778	2571608	3A	2328358
Gypsy-50	1	GENE	-679	GENE	1354	X:2570929-2570988	2570929	2570988	2570929	2570988	3A	2328358
GENE	1	Gypsy-50	1354	HOBO 2632 3016	-5908	X:2572342-2579157	2572342	2579157	2572342	2579157	3A	2328358
HOBO 2632 3016	1	GENE	-5908	PROTOP	-1	X:2573249-2573631	2573249	2573631	2573249	2573631	3A	2328358
PROTOP	2	HOBO 2632 3016	-1	HOBO 1 314	4	X:2573630-2574013	2573630	2573776	2573944	2574013	3A	2328358
HOBO 1 314	1	PROTOP	4	GENE	18115	X:2574017-2574330	2574017	2574330	2574017	2574330	3A	2328358
GENE	1	HOBO 1 314	18115	1.688	6989	X:2592445-2593410	2592445	2593410	2592445	2593410	3A	2328358
1.688	2	GENE	6989	G5A	24548	X:2600399-2600906	2600399	2600743	2600758	2600906	3A	2328358
G5A	1	1.688	24548	Gypsy-22	11635	X:2625454-2625520	2625454	2625520	2625454	2625520	3A	2328358
Gypsy-22	1	G5A	11635	GENE	358	X:2637155-2637206	2637155	2637206	2637155	2637206	3A	2328358
GENE	1	Gypsy-22	358	GENE	2517	X:2637564-2638533	2637564	2638533	2637564	2638533	3A	2328358
GENE	1	GENE	2517	Gypsy8-I	3902	X:2641050-2642149	2641050	2642149	2641050	2642149	3A	2328358
Gypsy8-I	1	GENE	3902	GENE	1622	X:2646051-2646138	2646051	2646138	2646051	2646138	3A	2328358
GENE	1	Gypsy8-I	1622	Jockey-3	-1080	X:2647760-2649181	2647760	2649181	2647760	2649181	3A	2328358
Jockey-3	1	GENE	-1080	GENE	2060	X:2648101-2648601	2648101	2648601	2648101	2648601	3A	2328358
GENE	1	Jockey-3	2060	1.688	3360	X:2650661-2651379	2650661	2651379	2650661	2651379	3A	2328358
1.688	1	GENE	3360	GENE	3916	X:2654739-2654832	2654739	2654832	2654739	2654832	3A	2328358
GENE	1	1.688	3916	1.688	11867	X:2658748-2659188	2658748	2659188	2658748	2659188	3A	2328358
1.688	2	GENE	11867	GENE	13150	X:2671055-2671555	2671055	2671398	2671426	2671555	3B	2666235
GENE	1	1.688	13150	GENE	1480	X:2684705-2689261	2684705	2689261	2684705	2689261	3B	2666235
GENE	1	GENE	1480	GENE	2442	X:2690741-2692072	2690741	2692072	2690741	2692072	3B	2666235
GENE	1	GENE	2442	GENE	2357	X:2694514-2697351	2694514	2697351	2694514	2697351	3B	2666235
GENE	1	GENE	2357	GENE	1020	X:2699708-2700526	2699708	2700526	2699708	2700526	3B	2666235
GENE	3	GENE	1020	Jockey-6	-301	X:2701546-2706863	2701546	2702580	2705942	2706863	3B	2666235
Jockey-6	1	GENE	-301	GENE	1192	X:2706562-2706730	2706562	2706730	2706562	2706730	3B	2666235
GENE	1	Jockey-6	1192	NOMAD	305	X:2707922-2709083	2707922	2709083	2707922	2709083	3B	2666235
NOMAD	2	GENE	305	GENE	1900	X:2709388-2710782	2709388	2709911	2709912	2710782	3B	2666235
GENE	3	NOMAD	1900	GENE	4754	X:2712682-2716435	2712682	2713873	2715363	2716435	3B	2666235
GENE	1	GENE	4754	HeT-A3	21296	X:2721189-2725267	2721189	2725267	2721189	2725267	3B	2666235
HeT-A3	1	GENE	21296	Jockey-6	4239	X:2746563-2746608	2746563	2746608	2746563	2746608	3B	2666235
Jockey-6	1	HeT-A3	4239	Homo6 781 834	4317	X:2750847-2750927	2750847	2750927	2750847	2750927	3B	2666235
Homo6 781 834	1	Jockey-6	4317	hAT-2	22428	X:2755244-2755295	2755244	2755295	2755244	2755295	3B	2666235
hAT-2	1	Homo6 781 834	22428	Gypsy-22	20112	X:2777723-2777763	2777723	2777763	2777723	2777763	3B	2666235
Gypsy-22	1	hAT-2	20112	Jockey-2	7235	X:2797875-2797936	2797875	2797936	2797875	2797936	3B	2666235
Jockey-2	1	Gypsy-22	7235	Jockey-3	845	X:2805171-2805325	2805171	2805325	2805171	2805325	3C	2804156
Jockey-3	1	Jockey-2	845	TART	6844	X:2806170-2806270	2806170	2806270	2806170	2806270	3C	2804156
TART	2	Jockey-3	6844	GENE	17908	X:2813114-2813530	2813114	2813291	2813406	2813530	3C	2804156
GENE	1	TART	17908	Galileo	5045	X:2831438-2832383	2831438	2832383	2831438	2832383	3C	2804156
Galileo	1	GENE	5045	HeT-A3	589	X:2837428-2837461	2837428	2837461	2837428	2837461	3C	2804156
HeT-A3	1	Galileo	589	HOBO 2673 3016	1520	X:2838050-2838098	2838050	2838098	2838050	2838098	3C	2804156
HOBO 2673 3016	1	HeT-A3	1520	PROTOP 312 462	18	X:2839618-2839933	2839618	2839933	2839618	2839933	3C	2804156
PROTOP 312 462	1	HOBO 2673 3016	18	PROTOP	191	X:2839951-2840130	2839951	2840130	2839951	2840130	3C	2804156
PROTOP	1	PROTOP 312 462	191	HOBO 1 314	46	X:2840321-2840390	2840321	2840390	2840321	2840390	3C	2804156
HOBO 1 314	1	PROTOP	46	Helitron-1	1	X:2840436-2840777	2840436	2840777	2840436	2840777	3C	2804156
Helitron-1	1	HOBO 1 314	1	1.688	12171	X:2840778-2840806	2840778	2840806	2840778	2840806	3C	2804156
1.688	1	Helitron-1	12171	GENE	3492	X:2852977-2853218	2852977	2853218	2852977	2853218	3C	2804156
GENE	1	1.688	3492	GENE	1769	X:2856710-2889824	2856710	2889824	2856710	2889824	3C	2804156
GENE	1	GENE	1769	BEL-10	-33040	X:2891593-2927833	2891593	2927833	2891593	2927833	3C	2804156
BEL-10	1	GENE	-33040	GENE	33328	X:2894793-2894838	2894793	2894838	2894793	2894838	3C	2804156
GENE	3	BEL-10	33328	Gypsy-22	2199	X:2928166-2931600	2928166	2928459	2930400	2931600	3C	2804156
Gypsy-22	1	GENE	2199	HOBO 2852 3016	14397	X:2933799-2933860	2933799	2933860	2933799	2933860	3C	2804156
HOBO 2852 3016	1	Gypsy-22	14397	BEL-1	13480	X:2948257-2948378	2948257	2948378	2948257	2948378	3C	2804156
BEL-1	1	HOBO 2852 3016	13480	MINIME	9364	X:2961858-2961909	2961858	2961909	2961858	2961909	3C	2804156
MINIME	1	BEL-1	9364	GENE	6163	X:2971273-2971341	2971273	2971341	2971273	2971341	3C	2804156
GENE	4	MINIME	6163	GENE	1209	X:2977504-2981065	2977504	2977842	2980727	2981065	3C	2804156
GENE	1	GENE	1209	1.688	2549	X:2982274-2982447	2982274	2982447	2982274	2982447	3C	2804156
1.688	2	GENE	2549	GENE	1339	X:2984996-2985431	2984996	2985208	2985208	2985431	3C	2804156
GENE	1	1.688	1339	TART	6602	X:2986770-2987431	2986770	2987431	2986770	2987431	3C	2804156
TART	1	GENE	6602	GENE	23275	X:2994033-2994184	2994033	2994184	2994033	2994184	3C	2804156
GENE	1	TART	23275	Gypsy7-I	-69525	X:3017459-3088550	3017459	3088550	3017459	3088550	3C	2804156
Gypsy7-I	1	GENE	-69525	Jockey-3	8973	X:3019025-3019076	3019025	3019076	3019025	3019076	3C	2804156
Jockey-3	1	Gypsy7-I	8973	HOBO 2673 3016	10805	X:3028049-3028206	3028049	3028206	3028049	3028206	3C	2804156
HOBO 2673 3016	1	Jockey-3	10805	PROTOP 337 468	17	X:3039011-3039326	3039011	3039326	3039011	3039326	3C	2804156
PROTOP 337 468	1	HOBO 2673 3016	17	Gypsy-6	103	X:3039343-3039476	3039343	3039476	3039343	3039476	3C	2804156
Gypsy-6	1	PROTOP 337 468	103	PROTOP 17 75	110	X:3039579-3046486	3039579	3046486	3039579	3046486	3C	2804156
PROTOP 17 75	1	Gypsy-6	110	HOBO 1 314	46	X:3046596-3046665	3046596	3046665	3046596	3046665	3C	2804156
HOBO 1 314	1	PROTOP 17 75	46	HOBO 1 314	2865	X:3046711-3047052	3046711	3047052	3046711	3047052	3C	2804156
