Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
Gypsy8-I	1	Gypsy-23	140	GENE	4899	X:1144642-1144707	1144642	1144707	1144642	1144707	1E	991048
GENE	2	Gypsy8-I	4899	GENE	1281	X:1149606-1154454	1149606	1151957	1152805	1154454	1E	991048
GENE	1	GENE	1281	TART	-470	X:1155735-1156477	1155735	1156477	1155735	1156477	1E	991048
TART	1	GENE	-470	MuDR-1	358	X:1156007-1156109	1156007	1156109	1156007	1156109	1E	991048
MuDR-1	2	TART	358	GENE	2588	X:1156467-1158494	1156467	1157239	1157618	1158494	1E	991048
GENE	1	MuDR-1	2588	GENE	1708	X:1161082-1162983	1161082	1162983	1161082	1162983	1E	991048
GENE	1	GENE	1708	GENE	3083	X:1164691-1166225	1164691	1166225	1164691	1166225	1E	991048
GENE	1	GENE	3083	TART	-15021	X:1169308-1185879	1169308	1185879	1169308	1185879	1E	991048
TART	1	GENE	-15021	Jockey-6	456	X:1170858-1171068	1170858	1171068	1170858	1171068	1E	991048
Jockey-6	1	TART	456	TART	113	X:1171524-1171656	1171524	1171656	1171524	1171656	1E	991048
TART	1	Jockey-6	113	Jockey-3	413	X:1171769-1171927	1171769	1171927	1171769	1171927	1E	991048
Jockey-3	1	TART	413	Copia-1	5200	X:1172340-1172457	1172340	1172457	1172340	1172457	1E	991048
Copia-1	1	Jockey-3	5200	HeT-A3	4104	X:1177657-1177717	1177657	1177717	1177657	1177717	1E	991048
HeT-A3	1	Copia-1	4104	Dbusck2cons 201 249	1161	X:1181821-1181891	1181821	1181891	1181821	1181891	1E	991048
Dbusck2cons 201 249	1	HeT-A3	1161	GENE	4417	X:1183052-1183098	1183052	1183098	1183052	1183098	1E	991048
GENE	1	Dbusck2cons 201 249	4417	GENE	2709	X:1187515-1190545	1187515	1190545	1187515	1190545	1E	991048
GENE	1	GENE	2709	TART	-28083	X:1193254-1225542	1193254	1225542	1193254	1225542	1E	991048
TART	1	GENE	-28083	Gypsy-6	474	X:1197459-1197778	1197459	1197778	1197459	1197778	1E	991048
Gypsy-6	1	TART	474	Helitron-1	2366	X:1198252-1198360	1198252	1198360	1198252	1198360	1E	991048
Helitron-1	1	Gypsy-6	2366	BEL-21	1743	X:1200726-1200809	1200726	1200809	1200726	1200809	1E	991048
BEL-21	1	Helitron-1	1743	HeT-A3	303	X:1202552-1202590	1202552	1202590	1202552	1202590	1E	991048
HeT-A3	1	BEL-21	303	Helitron-N2	32278	X:1202893-1202953	1202893	1202953	1202893	1202953	1E	991048
Helitron-N2	1	HeT-A3	32278	GENE	2130	X:1235231-1235290	1235231	1235290	1235231	1235290	1E	991048
GENE	2	Helitron-N2	2130	Helitron-2	-10893	X:1237420-1271928	1237420	1239069	1239631	1271928	1E	991048
Helitron-2	1	GENE	-10893	DNAREP1	74	X:1261035-1261103	1261035	1261103	1261035	1261103	1F	1254810
DNAREP1	1	Helitron-2	74	GENE	10854	X:1261177-1261225	1261177	1261225	1261177	1261225	1F	1254810
GENE	2	DNAREP1	10854	Gypsy14-LTR	-6247	X:1272079-1291225	1272079	1279008	1279104	1291225	1F	1254810
Gypsy14-LTR	1	GENE	-6247	Jockey-3	2797	X:1284978-1285035	1284978	1285035	1284978	1285035	1F	1254810
Jockey-3	1	Gypsy14-LTR	2797	GENE	3736	X:1287832-1287974	1287832	1287974	1287832	1287974	1F	1254810
GENE	1	Jockey-3	3736	Gypsy8-I	-1975	X:1291710-1294355	1291710	1294355	1291710	1294355	1F	1254810
Gypsy8-I	1	GENE	-1975	GENE	1952	X:1292380-1292505	1292380	1292505	1292380	1292505	1F	1254810
GENE	2	Gypsy8-I	1952	GENE	1476	X:1294457-1297714	1294457	1298925	1296127	1297714	1F	1254810
GENE	3	GENE	1476	GENE	1512	X:1299190-1307130	1299190	1303519	1306017	1307130	1F	1254810
GENE	2	GENE	1512	Gypsy-6	-3226	X:1308642-1313986	1308642	1309533	1309893	1313986	1F	1254810
Gypsy-6	1	GENE	-3226	Gypsy8-I	1	X:1310760-1310826	1310760	1310826	1310760	1310826	1F	1254810
Gypsy8-I	1	Gypsy-6	1	GENE	3969	X:1310827-1310858	1310827	1310858	1310827	1310858	1F	1254810
GENE	4	Gypsy8-I	3969	Jockey-6	1861	X:1314827-1336518	1314827	1318255	1332276	1336518	1F	1254810
Jockey-6	1	GENE	1861	GENE	14939	X:1338379-1338449	1338379	1338449	1338379	1338449	1F	1254810
GENE	1	Jockey-6	14939	Gypsy-7	-34155	X:1353388-1391875	1353388	1391875	1353388	1391875	1F	1254810
Gypsy-7	3	GENE	-34155	Jockey-3	15634	X:1357720-1362868	1357720	1362280	1362572	1362868	1F	1254810
Jockey-3	1	Gypsy-7	15634	GENE	18438	X:1378502-1378580	1378502	1378580	1378502	1378580	2A	1368553
GENE	6	Jockey-3	18438	1.688	410	X:1397018-1410447	1397018	1398816	1408975	1410447	2A	1368553
1.688	1	GENE	410	GENE	363	X:1410857-1411184	1410857	1411184	1410857	1411184	2A	1368553
GENE	4	1.688	363	G5	1	X:1411547-1418477	1411547	1415408	1417286	1418477	2A	1368553
G5	1	GENE	1	GENE	172	X:1418478-1419207	1418478	1419207	1418478	1419207	2A	1368553
GENE	4	G5	172	Homo6 730 790	-761	X:1419379-1452838	1419379	1422474	1429011	1452838	2A	1368553
Homo6 730 790	1	GENE	-761	GENE	3664	X:1452077-1452136	1452077	1452136	1452077	1452136	2A	1368553
GENE	2	Homo6 730 790	3664	RSP-LIKE	4701	X:1455800-1457849	1455800	1459816	1457269	1457849	2A	1368553
RSP-LIKE	1	GENE	4701	1.688	15982	X:1462550-1462700	1462550	1462700	1462550	1462700	2A	1368553
1.688	3	RSP-LIKE	15982	Jockey-3	2719	X:1478682-1479336	1478682	1478857	1479207	1479336	2B	1475669
Jockey-3	1	1.688	2719	GENE	9079	X:1482055-1482109	1482055	1482109	1482055	1482109	2B	1475669
GENE	1	Jockey-3	9079	Homo6 694 875	11901	X:1491188-1496980	1491188	1496980	1491188	1496980	2B	1475669
Homo6 694 875	1	GENE	11901	GENE	3189	X:1508881-1509015	1508881	1509015	1508881	1509015	2B	1475669
GENE	1	Homo6 694 875	3189	HeT-A3	-16389	X:1512204-1580783	1512204	1580783	1512204	1580783	2B	1475669
HeT-A3	1	GENE	-16389	Gypsy-22	14776	X:1564394-1564449	1564394	1564449	1564394	1564449	2B	1475669
Gypsy-22	1	HeT-A3	14776	TART	8699	X:1579225-1579293	1579225	1579293	1579225	1579293	2B	1475669
TART	1	Gypsy-22	8699	GENE	5851	X:1587992-1588181	1587992	1588181	1587992	1588181	2B	1475669
GENE	5	TART	5851	GENE	1749	X:1594032-1613679	1594032	1597419	1610384	1613679	2B	1475669
GENE	1	GENE	1749	GENE	3430	X:1615428-1618938	1615428	1618938	1615428	1618938	2B	1475669
GENE	1	GENE	3430	1.688	7439	X:1622368-1624629	1622368	1624629	1622368	1624629	2B	1475669
1.688	2	GENE	7439	GENE	4162	X:1632068-1632586	1632068	1632233	1632246	1632586	2B	1475669
GENE	1	1.688	4162	GENE	25199	X:1636748-1638108	1636748	1638108	1636748	1638108	2B	1475669
GENE	1	GENE	25199	GENE	22725	X:1663307-1668539	1663307	1668539	1663307	1668539	2B	1475669
GENE	1	GENE	22725	Polinton-1	-84824	X:1691264-1776575	1691264	1776575	1691264	1776575	2B	1475669
Polinton-1	1	GENE	-84824	HeT-A3	1711	X:1691751-1691819	1691751	1691819	1691751	1691819	2B	1475669
HeT-A3	1	Polinton-1	1711	R1	29689	X:1693530-1693599	1693530	1693599	1693530	1693599	2B	1475669
R1	1	HeT-A3	29689	1.688	6585	X:1723288-1723401	1723288	1723401	1723288	1723401	2B	1475669
1.688	3	R1	6585	DNAREP1	5862	X:1729986-1730632	1729986	1730181	1730532	1730632	2B	1475669
DNAREP1	1	1.688	5862	DNAREP1	2214	X:1736494-1736799	1736494	1736799	1736494	1736799	2B	1475669
DNAREP1	1	DNAREP1	2214	DNAREP1	2215	X:1739013-1739318	1739013	1739318	1739013	1739318	2B	1475669
DNAREP1	1	DNAREP1	2215	DNAREP1	1737	X:1741533-1741838	1741533	1741838	1741533	1741838	2B	1475669
DNAREP1	1	DNAREP1	1737	FB4	108	X:1743575-1743765	1743575	1743765	1743575	1743765	2B	1475669
FB4	3	DNAREP1	108	Transib-1	6020	X:1743873-1745294	1743873	1744697	1745225	1745294	2B	1475669
Transib-1	1	FB4	6020	Jockey-3	16295	X:1751314-1751362	1751314	1751362	1751314	1751362	2B	1475669
Jockey-3	1	Transib-1	16295	1.688	11711	X:1767657-1767891	1767657	1767891	1767657	1767891	2B	1475669
1.688	2	Jockey-3	11711	Galileo	150	X:1779602-1780074	1779602	1779949	1779952	1780074	2B	1475669
Galileo	1	1.688	150	GENE	1136	X:1780224-1780265	1780224	1780265	1780224	1780265	2B	1475669
GENE	13	Galileo	1136	Jockey-5	-1509	X:1781401-1813446	1781401	1782515	1804852	1813446	2B	1475669
Jockey-5	1	GENE	-1509	GENE	1767	X:1811937-1811984	1811937	1811984	1811937	1811984	2B	1475669
GENE	4	Jockey-5	1767	PROTOP	1231	X:1813751-1826646	1813751	1814978	1825548	1826646	2B	1475669
PROTOP	1	GENE	1231	GENE	-4	X:1827877-1828257	1827877	1828257	1827877	1828257	2B	1475669
GENE	4	PROTOP	-4	1.688	-2591	X:1828253-1846541	1828253	1831701	1843796	1846541	2B	1475669
1.688	1	GENE	-2591	GENE	2563	X:1843950-1844086	1843950	1844086	1843950	1844086	2B	1475669
GENE	5	1.688	2563	DNAREP1	-19383	X:1846649-1915360	1846649	1851096	1857953	1915360	2B	1475669
DNAREP1	1	GENE	-19383	Jockey-3	1806	X:1895977-1896125	1895977	1896125	1895977	1896125	2B	1475669
Jockey-3	1	DNAREP1	1806	Gypsy8-I	131	X:1897931-1897976	1897931	1897976	1897931	1897976	2B	1475669
Gypsy8-I	1	Jockey-3	131	Jockey-2	1	X:1898107-1898162	1898107	1898162	1898107	1898162	2B	1475669
Jockey-2	1	Gypsy8-I	1	TART	3032	X:1898163-1898181	1898163	1898181	1898163	1898181	2B	1475669
TART	2	Jockey-2	3032	Gypsy8-I	4801	X:1901213-1901805	1901213	1901352	1901598	1901805	2B	1475669
Gypsy8-I	1	TART	4801	Jockey-3	1	X:1906606-1906637	1906606	1906637	1906606	1906637	2B	1475669
Jockey-3	2	Gypsy8-I	1	Jockey-6	2639	X:1906638-1907512	1906638	1906694	1907353	1907512	2B	1475669
Jockey-6	1	Jockey-3	2639	TART	252	X:1910151-1910213	1910151	1910213	1910151	1910213	2B	1475669
TART	2	Jockey-6	252	Gypsy-23	1	X:1910465-1911307	1910465	1910745	1911269	1911307	2B	1475669
Gypsy-23	1	TART	1	TART	1	X:1911308-1911453	1911308	1911453	1911308	1911453	2B	1475669
TART	1	Gypsy-23	1	GENE	3622	X:1911454-1911693	1911454	1911693	1911454	1911693	2B	1475669
GENE	1	TART	3622	GENE	1237	X:1915315-1916763	1915315	1916763	1915315	1916763	2B	1475669
GENE	2	GENE	1237	Gypsy-2	-18296	X:1918000-1949477	1918000	1931916	1931041	1949477	2B	1475669
Gypsy-2	1	GENE	-18296	Helitron-N1	1	X:1931181-1931200	1931181	1931200	1931181	1931200	2B	1475669
Helitron-N1	1	Gypsy-2	1	Polinton-1	12002	X:1931201-1931246	1931201	1931246	1931201	1931246	2B	1475669
Polinton-1	1	Helitron-N1	12002	GENE	5716	X:1943248-1943320	1943248	1943320	1943248	1943320	2B	1475669
GENE	2	Polinton-1	5716	TART	-616	X:1949036-1950951	1949036	1962469	1949973	1950951	2B	1475669
TART	1	GENE	-616	GENE	984	X:1950335-1950413	1950335	1950413	1950335	1950413	2B	1475669
GENE	1	TART	984	GENE	5111	X:1951397-1957256	1951397	1957256	1951397	1957256	2B	1475669
GENE	6	GENE	5111	GENE	1021	X:1962367-1982962	1962367	1968962	1981863	1982962	2B	1475669
GENE	3	GENE	1021	Transib-N1	-9055	X:1983983-1998692	1983983	1985441	1988068	1998692	2C	1972107
Transib-N1	2	GENE	-9055	GENE	10942	X:1989637-1989980	1989637	1989782	1989866	1989980	2C	1972107
GENE	1	Transib-N1	10942	TART	-4269	X:2000922-2022202	2000922	2022202	2000922	2022202	2C	1972107
TART	1	GENE	-4269	Gypsy-6	1	X:2017933-2017982	2017933	2017982	2017933	2017982	2C	1972107
Gypsy-6	1	TART	1	TART	1	X:2017983-2018109	2017983	2018109	2017983	2018109	2C	1972107
TART	1	Gypsy-6	1	GENE	4041	X:2018110-2018218	2018110	2018218	2018110	2018218	2C	1972107
GENE	1	TART	4041	Jockey-3	-15836	X:2022259-2041227	2022259	2041227	2022259	2041227	2C	1972107
Jockey-3	2	GENE	-15836	TART	1057	X:2025391-2025939	2025391	2025622	2025716	2025939	2C	1972107
TART	1	Jockey-3	1057	TART	8552	X:2026996-2027154	2026996	2027154	2026996	2027154	2C	1972107
TART	1	TART	8552	Jockey-3	522	X:2035706-2035943	2035706	2035943	2035706	2035943	2C	1972107
Jockey-3	1	TART	522	GENE	9449	X:2036465-2036594	2036465	2036594	2036465	2036594	2C	1972107
GENE	4	Jockey-3	9449	Gypsy-22	-574	X:2046043-2063340	2046043	2049437	2054350	2063340	2C	1972107
Gypsy-22	1	GENE	-574	GENE	685	X:2062766-2062817	2062766	2062817	2062766	2062817	2C	1972107
GENE	9	Gypsy-22	685	Jockey-15	1543	X:2063502-2089343	2063502	2066558	2089131	2089343	2C	1972107
Jockey-15	1	GENE	1543	GENE	55	X:2090886-2090966	2090886	2090966	2090886	2090966	2D	2083109
GENE	3	Jockey-15	55	1.688	-13866	X:2091021-2109174	2091021	2091887	2093352	2109174	2D	2083109
1.688	1	GENE	-13866	GENE	57	X:2095308-2095517	2095308	2095517	2095308	2095517	2D	2083109
GENE	1	1.688	57	BARI	3928	X:2095574-2097767	2095574	2097767	2095574	2097767	2D	2083109
BARI	2	GENE	3928	GENE	3901	X:2101695-2101773	2101695	2101720	2101737	2101773	2D	2083109
GENE	1	BARI	3901	GENE	1618	X:2105674-2107701	2105674	2107701	2105674	2107701	2D	2083109
GENE	1	GENE	1618	R1-1	-10118	X:2109319-2121908	2109319	2121908	2109319	2121908	2D	2083109
R1-1	1	GENE	-10118	TART	531	X:2111790-2111851	2111790	2111851	2111790	2111851	2D	2083109
TART	1	R1-1	531	RSP-LIKE	1705	X:2112382-2112543	2112382	2112543	2112382	2112543	2D	2083109
RSP-LIKE	35	TART	1705	GENE	2609	X:2114248-2119890	2114248	2114375	2119745	2119890	2D	2083109
GENE	1	RSP-LIKE	2609	GENE	1395	X:2122499-2130447	2122499	2130447	2122499	2130447	2D	2083109
GENE	3	GENE	1395	Jockey-3	325	X:2131842-2150117	2131842	2133049	2145941	2150117	2D	2083109
Jockey-3	1	GENE	325	GENE	420	X:2150442-2150551	2150442	2150551	2150442	2150551	2D	2083109
GENE	1	Jockey-3	420	GENE	1653	X:2150971-2152686	2150971	2152686	2150971	2152686	2D	2083109
GENE	11	GENE	1653	P-1	-5047	X:2154339-2200183	2154339	2155604	2186245	2200183	2D	2083109
P-1	1	GENE	-5047	HelitronN-1	2088	X:2195136-2195244	2195136	2195244	2195136	2195244	2E	2173103
HelitronN-1	1	P-1	2088	BEL-1	4528	X:2197332-2197395	2197332	2197395	2197332	2197395	2E	2173103
BEL-1	1	HelitronN-1	4528	Gypsy-5	3459	X:2201923-2201980	2201923	2201980	2201923	2201980	2E	2173103
Gypsy-5	1	BEL-1	3459	Homo6 710 781	539	X:2205439-2205480	2205439	2205480	2205439	2205480	2E	2173103
Homo6 710 781	1	Gypsy-5	539	BEL-21	2921	X:2206019-2206091	2206019	2206091	2206019	2206091	2E	2173103
BEL-21	1	Homo6 710 781	2921	Nobel	6260	X:2209012-2209049	2209012	2209049	2209012	2209049	2E	2173103
Nobel	1	BEL-21	6260	Galileo	4692	X:2215309-2215377	2215309	2215377	2215309	2215377	2E	2173103
Galileo	1	Nobel	4692	GENE	2835	X:2220069-2220107	2220069	2220107	2220069	2220107	2E	2173103
GENE	1	Galileo	2835	GENE	1385	X:2222942-2223770	2222942	2223770	2222942	2223770	2E	2173103
GENE	1	GENE	1385	GENE	2676	X:2225155-2226858	2225155	2226858	2225155	2226858	2F	2223442
GENE	1	GENE	2676	Gypsy-5	2775	X:2229534-2230774	2229534	2230774	2229534	2230774	2F	2223442
Gypsy-5	1	GENE	2775	BEL3	1	X:2233549-2233563	2233549	2233563	2233549	2233563	2F	2223442
BEL3	1	Gypsy-5	1	GENE	5071	X:2233564-2233611	2233564	2233611	2233564	2233611	2F	2223442
GENE	1	BEL3	5071	Gypsy8-I	-1933	X:2238682-2241641	2238682	2241641	2238682	2241641	2F	2223442
Gypsy8-I	1	GENE	-1933	GENE	2031	X:2239708-2239765	2239708	2239765	2239708	2239765	2F	2223442
GENE	2	Gypsy8-I	2031	BEL-1	4342	X:2241796-2247341	2241796	2242448	2242737	2247341	2F	2223442
BEL-1	1	GENE	4342	Jockey-12	5602	X:2251683-2251741	2251683	2251741	2251683	2251741	2F	2223442
Jockey-12	1	BEL-1	5602	GENE	7354	X:2257343-2257407	2257343	2257407	2257343	2257407	2F	2223442
GENE	1	Jockey-12	7354	Jockey-6	-2597	X:2264761-2285028	2264761	2285028	2264761	2285028	2F	2223442
Jockey-6	1	GENE	-2597	GENE	15833	X:2282431-2282487	2282431	2282487	2282431	2282487	2F	2223442
GENE	1	Jockey-6	15833	1.688	8997	X:2298320-2299825	2298320	2299825	2298320	2299825	2F	2223442
1.688	1	GENE	8997	RSP-LIKE	47	X:2308822-2308977	2308822	2308977	2308822	2308977	2F	2223442
RSP-LIKE	42	1.688	47	GENE	435	X:2309024-2316144	2309024	2309144	2316014	2316144	2F	2223442
GENE	1	RSP-LIKE	435	ROO	-658	X:2316579-2318420	2316579	2318420	2316579	2318420	2F	2223442
ROO	1	GENE	-658	GENE	14107	X:2317762-2317804	2317762	2317804	2317762	2317804	2F	2223442
GENE	1	ROO	14107	GENE	1317	X:2331911-2332369	2331911	2332369	2331911	2332369	3A	2328358
GENE	2	GENE	1317	Jockey-3	-925	X:2333686-2340043	2333686	2359759	2337267	2340043	3A	2328358
Jockey-3	1	GENE	-925	R1	2590	X:2339118-2339263	2339118	2339263	2339118	2339263	3A	2328358
R1	1	Jockey-3	2590	Copia-4	1	X:2341853-2341870	2341853	2341870	2341853	2341870	3A	2328358
Copia-4	1	R1	1	I-4	4978	X:2341871-2341933	2341871	2341933	2341871	2341933	3A	2328358
I-4	1	Copia-4	4978	GENE	13199	X:2346911-2346951	2346911	2346951	2346911	2346951	3A	2328358
GENE	1	I-4	13199	GENE	6978	X:2360150-2435583	2360150	2435583	2360150	2435583	3A	2328358
GENE	1	GENE	6978	TART	-24336	X:2442561-2467773	2442561	2467773	2442561	2467773	3A	2328358
TART	1	GENE	-24336	GENE	24633	X:2443437-2443561	2443437	2443561	2443437	2443561	3A	2328358
GENE	1	TART	24633	GENE	2421	X:2468194-2469629	2468194	2469629	2468194	2469629	3A	2328358
GENE	4	GENE	2421	GENE	1214	X:2472050-2487258	2472050	2472885	2477542	2487258	3A	2328358
GENE	8	GENE	1214	GENE	11095	X:2488472-2515297	2488472	2492387	2506442	2515297	3A	2328358
GENE	1	GENE	11095	RSP-LIKE	150	X:2526392-2558669	2526392	2558669	2526392	2558669	3A	2328358
RSP-LIKE	6	GENE	150	1.688	205	X:2558819-2559696	2558819	2558877	2559534	2559696	3A	2328358
1.688	1	RSP-LIKE	205	GENE	103	X:2559901-2560096	2559901	2560096	2559901	2560096	3A	2328358
GENE	2	1.688	103	GENE	2496	X:2560199-2562905	2560199	2561759	2561986	2562905	3A	2328358
GENE	7	GENE	2496	GENE	1370	X:2565401-2586979	2565401	2572370	2585968	2586979	3A	2328358
GENE	8	GENE	1370	Gypsy-2	119	X:2588349-2609553	2588349	2591283	2607356	2609553	3A	2328358
Gypsy-2	4	GENE	119	GENE	14	X:2609672-2613512	2609672	2610042	2612925	2613512	3A	2328358
GENE	4	Gypsy-2	14	TART	-1396	X:2613526-2626790	2613526	2615571	2622509	2626790	3A	2328358
TART	1	GENE	-1396	Gypsy7-I	24803	X:2625394-2625481	2625394	2625481	2625394	2625481	3A	2328358
Gypsy7-I	1	TART	24803	1.688	566	X:2650284-2650337	2650284	2650337	2650284	2650337	3A	2328358
1.688	2	Gypsy7-I	566	GENE	12815	X:2650903-2651371	2650903	2651181	2651190	2651371	3A	2328358
GENE	1	1.688	12815	Gypsy-50	-1390	X:2664186-2671719	2664186	2671719	2664186	2671719	3A	2328358
Gypsy-50	1	GENE	-1390	GENE	1352	X:2670329-2670400	2670329	2670400	2670329	2670400	3B	2666235
GENE	1	Gypsy-50	1352	GENE	13200	X:2671752-2677427	2671752	2677427	2671752	2677427	3B	2666235
GENE	1	GENE	13200	1.688	6697	X:2690627-2691591	2690627	2691591	2690627	2691591	3B	2666235
1.688	2	GENE	6697	TART	11395	X:2698288-2698798	2698288	2698455	2698458	2698798	3B	2666235
TART	1	1.688	11395	GENE	24625	X:2710193-2710277	2710193	2710277	2710193	2710277	3B	2666235
GENE	1	TART	24625	GENE	2418	X:2734902-2735866	2734902	2735866	2734902	2735866	3B	2666235
GENE	1	GENE	2418	GENE	5614	X:2738284-2739382	2738284	2739382	2738284	2739382	3B	2666235
GENE	1	GENE	5614	TART	-1045	X:2744996-2746405	2744996	2746405	2744996	2746405	3B	2666235
TART	1	GENE	-1045	GENE	2178	X:2745360-2745801	2745360	2745801	2745360	2745801	3B	2666235
GENE	1	TART	2178	1.688	3483	X:2747979-2748599	2747979	2748599	2747979	2748599	3B	2666235
1.688	1	GENE	3483	GENE	3986	X:2752082-2752154	2752082	2752154	2752082	2752154	3B	2666235
GENE	1	1.688	3986	1.688	11644	X:2756140-2756580	2756140	2756580	2756140	2756580	3B	2666235
1.688	3	GENE	11644	GENE	12963	X:2768224-2768867	2768224	2768339	2768717	2768867	3B	2666235
GENE	1	1.688	12963	GENE	1474	X:2781830-2786402	2781830	2786402	2781830	2786402	3B	2666235
GENE	1	GENE	1474	GENE	2476	X:2787876-2789232	2787876	2789232	2787876	2789232	3B	2666235
GENE	1	GENE	2476	GENE	2331	X:2791708-2794534	2791708	2794534	2791708	2794534	3B	2666235
GENE	1	GENE	2331	GENE	1035	X:2796865-2797678	2796865	2797678	2796865	2797678	3B	2666235
GENE	1	GENE	1035	GENE	1436	X:2798713-2799748	2798713	2799748	2798713	2799748	3B	2666235
GENE	2	GENE	1436	FB4	486	X:2801184-2804027	2801184	2802181	2803106	2804027	3B	2666235
FB4	2	GENE	486	GENE	640	X:2804513-2805084	2804513	2804634	2804637	2805084	3C	2804156
GENE	4	FB4	640	GENE	2773	X:2805724-2811442	2805724	2806899	2810369	2811442	3C	2804156
GENE	1	GENE	2773	Homo9 213 301	5769	X:2814215-2835870	2814215	2835870	2814215	2835870	3C	2804156
Homo9 213 301	1	GENE	5769	Homo6 781 834	8571	X:2841639-2841721	2841639	2841721	2841639	2841721	3C	2804156
Homo6 781 834	1	Homo9 213 301	8571	GENE	6521	X:2850292-2850343	2850292	2850343	2850292	2850343	3C	2804156
GENE	1	Homo6 781 834	6521	hAT-2	-110342	X:2856864-2983108	2856864	2983108	2856864	2983108	3C	2804156
hAT-2	1	GENE	-110342	HeT-A3	392	X:2872766-2872806	2872766	2872806	2872766	2872806	3C	2804156
HeT-A3	1	hAT-2	392	Gypsy-22	19722	X:2873198-2873269	2873198	2873269	2873198	2873269	3C	2804156
Gypsy-22	1	HeT-A3	19722	Jockey-3	7261	X:2892991-2893050	2892991	2893050	2892991	2893050	3C	2804156
Jockey-3	2	Gypsy-22	7261	P-1	2382	X:2900311-2901389	2900311	2900415	2901289	2901389	3C	2804156
P-1	1	Jockey-3	2382	TART	4357	X:2903771-2903845	2903771	2903845	2903771	2903845	3C	2804156
TART	2	P-1	4357	CR1-1	15493	X:2908202-2908618	2908202	2908401	2908494	2908618	3C	2804156
CR1-1	1	TART	15493	GENE	2169	X:2924111-2924167	2924111	2924167	2924111	2924167	3C	2804156
GENE	1	CR1-1	2169	HeT-A3	5016	X:2926336-2927277	2926336	2927277	2926336	2927277	3C	2804156
HeT-A3	1	GENE	5016	Galileo	413	X:2932293-2932377	2932293	2932377	2932293	2932377	3C	2804156
Galileo	1	HeT-A3	413	1.688	13637	X:2932790-2932850	2932790	2932850	2932790	2932850	3C	2804156
1.688	1	Galileo	13637	Gypsy-22	29425	X:2946487-2946600	2946487	2946600	2946487	2946600	3C	2804156
Gypsy-22	1	1.688	29425	GENE	9055	X:2976025-2976099	2976025	2976099	2976025	2976099	3C	2804156
GENE	1	Gypsy-22	9055	Jockey-3	-16830	X:2985154-3021598	2985154	3021598	2985154	3021598	3C	2804156
Jockey-3	1	GENE	-16830	GENE	17050	X:3004768-3004856	3004768	3004856	3004768	3004856	3C	2804156
GENE	3	Jockey-3	17050	HOBO 2900 2970	16690	X:3021906-3025260	3021906	3022202	3024158	3025260	3C	2804156
HOBO 2900 2970	1	GENE	16690	MINIME	22924	X:3041950-3042020	3041950	3042020	3041950	3042020	3C	2804156
MINIME	1	HOBO 2900 2970	22924	GENE	6129	X:3064944-3065012	3064944	3065012	3064944	3065012	3C	2804156
GENE	1	MINIME	6129	GENE	1135	X:3071141-3071476	3071141	3071476	3071141	3071476	3C	2804156
GENE	1	GENE	1135	1.688	2533	X:3072611-3072784	3072611	3072784	3072611	3072784	3C	2804156
1.688	2	GENE	2533	GENE	31327	X:3075317-3075752	3075317	3075532	3075531	3075752	3C	2804156
GENE	1	1.688	31327	Gypsy-41	-54952	X:3107079-3168737	3107079	3168737	3107079	3168737	3C	2804156
Gypsy-41	1	GENE	-54952	TART	3912	X:3113785-3113835	3113785	3113835	3113785	3113835	3C	2804156
TART	1	Gypsy-41	3912	GENE	23225	X:3117747-3117845	3117747	3117845	3117747	3117845	3C	2804156
GENE	1	TART	23225	Gypsy-22	10264	X:3141070-3142710	3141070	3142710	3141070	3142710	3C	2804156
