Cluster	Repeats	Closest upstream	Dist upstream	Closest downstream	Dist downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start
Transib-1	1	DNAREP1	1250	GENE	25806	X:732757-732840	732757	732840	732757	732840	1C	660484
GENE	3	Transib-1	25806	BARI1 41 95	2065	X:758646-763050	758646	760706	761414	763050	1C	660484
BARI1 41 95	1	GENE	2065	BARI1 41 88	1	X:765115-765168	765115	765168	765115	765168	1C	660484
BARI1 41 88	1	BARI1 41 95	1	GENE	4099	X:765169-765215	765169	765215	765169	765215	1C	660484
GENE	1	BARI1 41 88	4099	BARI1 1630 1704	336	X:769314-770896	769314	770896	769314	770896	1C	660484
BARI1 1630 1704	1	GENE	336	BARI1 1637 1700	1	X:771232-771306	771232	771306	771232	771306	1C	660484
BARI1 1637 1700	1	BARI1 1630 1704	1	GENE	823	X:771307-771370	771307	771370	771307	771370	1C	660484
GENE	1	BARI1 1637 1700	823	GENE	5069	X:772193-774802	772193	774802	772193	774802	1C	660484
GENE	1	GENE	5069	DNAREP1	-6796	X:779871-794275	779871	794275	779871	794275	1C	660484
DNAREP1	2	GENE	-6796	GENE	6072	X:787479-788721	787479	787656	788498	788721	1C	660484
GENE	2	DNAREP1	6072	GENE	3097	X:794793-800111	794793	798287	797933	800111	1C	660484
GENE	4	GENE	3097	GENE	1219	X:803208-814971	803208	807129	813995	814971	1C	660484
GENE	3	GENE	1219	Transib-1	3471	X:816190-842088	816190	818321	841613	842088	1C	660484
Transib-1	1	GENE	3471	DNAREP1	1	X:845559-845573	845559	845573	845559	845573	1D	831097
DNAREP1	1	Transib-1	1	Transib-1	1	X:845574-845630	845574	845630	845574	845630	1D	831097
Transib-1	1	DNAREP1	1	Helitron-2	23614	X:845631-845652	845631	845652	845631	845652	1D	831097
Helitron-2	1	Transib-1	23614	GENE	2880	X:869266-869333	869266	869333	869266	869333	1D	831097
GENE	1	Helitron-2	2880	1.688	12188	X:872213-873093	872213	873093	872213	873093	1D	831097
1.688	1	GENE	12188	Jockey-3	4125	X:885281-885631	885281	885631	885281	885631	1D	831097
Jockey-3	1	1.688	4125	GENE	265	X:889756-889839	889756	889839	889756	889839	1D	831097
GENE	1	Jockey-3	265	Gypsy8-I	-531	X:890104-890799	890104	890799	890104	890799	1D	831097
Gypsy8-I	1	GENE	-531	Hoyak2 4 39	24171	X:890268-890331	890268	890331	890268	890331	1D	831097
Hoyak2 4 39	1	Gypsy8-I	24171	GENE	483	X:914502-914537	914502	914537	914502	914537	1D	831097
GENE	1	Hoyak2 4 39	483	DNAREP1	286	X:915020-915580	915020	915580	915020	915580	1D	831097
DNAREP1	1	GENE	286	GENE	3532	X:915866-916170	915866	916170	915866	916170	1D	831097
GENE	1	DNAREP1	3532	GENE	1250	X:919702-922897	919702	922897	919702	922897	1D	831097
GENE	3	GENE	1250	GENE	2764	X:924147-928457	924147	924875	926906	928457	1D	831097
GENE	1	GENE	2764	GENE	1304	X:931221-933808	931221	933808	931221	933808	1D	831097
GENE	1	GENE	1304	GENE	1665	X:935112-936743	935112	936743	935112	936743	1D	831097
GENE	1	GENE	1665	RSP-LIKE	-2835	X:938408-943230	938408	943230	938408	943230	1D	831097
RSP-LIKE	9	GENE	-2835	GENE	2572	X:940395-941643	940395	940489	941574	941643	1D	831097
GENE	1	RSP-LIKE	2572	GENE	1090	X:944215-944970	944215	944970	944215	944970	1D	831097
GENE	1	GENE	1090	1.688	19399	X:946060-949394	946060	949394	946060	949394	1D	831097
1.688	1	GENE	19399	GENE	20362	X:968793-969127	968793	969127	968793	969127	1D	831097
GENE	1	1.688	20362	PROTOP	369	X:989489-989854	989489	989854	989489	989854	1D	831097
PROTOP	1	GENE	369	PROTOP 3468 3530	-1	X:990223-990710	990223	990710	990223	990710	1D	831097
PROTOP 3468 3530	1	PROTOP	-1	PROTOP	0	X:990709-990770	990709	990770	990709	990770	1D	831097
PROTOP	1	PROTOP 3468 3530	0	GENE	19698	X:990770-990842	990770	990842	990770	990842	1D	831097
GENE	3	PROTOP	19698	M4DM 1222 1435	4580	X:1010540-1015572	1010540	1011059	1012685	1015572	1E	991048
M4DM 1222 1435	1	GENE	4580	M4DM 11 945	9	X:1020152-1020364	1020152	1020364	1020152	1020364	1E	991048
M4DM 11 945	1	M4DM 1222 1435	9	GENE	58	X:1020373-1021245	1020373	1021245	1020373	1021245	1E	991048
GENE	1	M4DM 11 945	58	Mariner-15	1862	X:1021303-1022061	1021303	1022061	1021303	1022061	1E	991048
Mariner-15	1	GENE	1862	Mariner-20	22	X:1023923-1024047	1023923	1024047	1023923	1024047	1E	991048
Mariner-20	1	Mariner-15	22	GENE	2761	X:1024069-1024431	1024069	1024431	1024069	1024431	1E	991048
GENE	1	Mariner-20	2761	Jockey2 3329 3416	0	X:1027192-1028611	1027192	1028611	1027192	1028611	1E	991048
Jockey2 3329 3416	1	GENE	0	Jockey2 2397 2716	9	X:1028611-1028698	1028611	1028698	1028611	1028698	1E	991048
Jockey2 2397 2716	1	Jockey2 3329 3416	9	GENE	232	X:1028707-1029035	1028707	1029035	1028707	1029035	1E	991048
GENE	2	Jockey2 2397 2716	232	GENE	2766	X:1029267-1034020	1029267	1031348	1031645	1034020	1E	991048
GENE	2	GENE	2766	GENE	4355	X:1036786-1040406	1036786	1039464	1039647	1040406	1E	991048
GENE	1	GENE	4355	Homo6 706 875	2966	X:1044761-1045853	1044761	1045853	1044761	1045853	1E	991048
Homo6 706 875	1	GENE	2966	Gypsy-5	2663	X:1048819-1048906	1048819	1048906	1048819	1048906	1E	991048
Gypsy-5	1	Homo6 706 875	2663	BEL-1	1525	X:1051569-1051669	1051569	1051669	1051569	1051669	1E	991048
BEL-1	1	Gypsy-5	1525	Jockey2 3255 3424	3126	X:1053194-1053267	1053194	1053267	1053194	1053267	1E	991048
Jockey2 3255 3424	1	BEL-1	3126	LINEJ1	14	X:1056393-1056554	1056393	1056554	1056393	1056554	1E	991048
LINEJ1	4	Jockey2 3255 3424	14	GENE	1997	X:1056568-1061114	1056568	1057046	1060757	1061114	1E	991048
GENE	1	LINEJ1	1997	Mariner-1	-58310	X:1063111-1125668	1063111	1125668	1063111	1125668	1E	991048
Mariner-1	1	GENE	-58310	Jockey-3	4825	X:1067358-1069027	1067358	1069027	1067358	1069027	1E	991048
Jockey-3	1	Mariner-1	4825	Helitron-1	47499	X:1073852-1073963	1073852	1073963	1073852	1073963	1E	991048
Helitron-1	1	Jockey-3	47499	Helitron-2	87	X:1121462-1121520	1121462	1121520	1121462	1121520	1E	991048
Helitron-2	1	Helitron-1	87	PROTOP 4239 4480	12223	X:1121607-1121681	1121607	1121681	1121607	1121681	1E	991048
PROTOP 4239 4480	1	Helitron-2	12223	DNAREP1	1821	X:1133904-1134147	1133904	1134147	1133904	1134147	1E	991048
DNAREP1	3	PROTOP 4239 4480	1821	GENE	275	X:1135968-1136333	1135968	1136045	1136199	1136333	1E	991048
GENE	1	DNAREP1	275	DNAREP1	29	X:1136608-1137095	1136608	1137095	1136608	1137095	1E	991048
DNAREP1	1	GENE	29	PROTOP	3	X:1137124-1137190	1137124	1137190	1137124	1137190	1E	991048
PROTOP	2	DNAREP1	3	GENE	12190	X:1137193-1138279	1137193	1137973	1137997	1138279	1E	991048
GENE	1	PROTOP	12190	Galileo	2120	X:1150469-1151737	1150469	1151737	1150469	1151737	1E	991048
Galileo	1	GENE	2120	GENE	9719	X:1153857-1153890	1153857	1153890	1153857	1153890	1E	991048
GENE	1	Galileo	9719	GENE	1503	X:1163609-1165530	1163609	1165530	1163609	1165530	1E	991048
GENE	1	GENE	1503	GENE	4344	X:1167033-1168808	1167033	1168808	1167033	1168808	1E	991048
GENE	2	GENE	4344	GENE	3228	X:1173152-1176454	1173152	1174516	1174552	1176454	1E	991048
GENE	1	GENE	3228	Gypsy-27	2778	X:1179682-1181501	1179682	1181501	1179682	1181501	1E	991048
Gypsy-27	1	GENE	2778	GENE	-9	X:1184279-1184350	1184279	1184350	1184279	1184350	1E	991048
GENE	1	Gypsy-27	-9	Gypsy-23	-1263	X:1184341-1189568	1184341	1189568	1184341	1189568	1E	991048
Gypsy-23	1	GENE	-1263	Jockey-6	141	X:1188305-1188446	1188305	1188446	1188305	1188446	1E	991048
Jockey-6	1	Gypsy-23	141	GENE	3845	X:1188587-1188645	1188587	1188645	1188587	1188645	1E	991048
GENE	2	Jockey-6	3845	GENE	1293	X:1192490-1198413	1192490	1196159	1196774	1198413	1E	991048
GENE	1	GENE	1293	GENE	2577	X:1199706-1200462	1199706	1200462	1199706	1200462	1E	991048
GENE	1	GENE	2577	GENE	2035	X:1203039-1204938	1203039	1204938	1203039	1204938	1E	991048
GENE	1	GENE	2035	GENE	3340	X:1206973-1208129	1206973	1208129	1206973	1208129	1E	991048
GENE	1	GENE	3340	Jockey-3	-16016	X:1211469-1228027	1211469	1228027	1211469	1228027	1E	991048
Jockey-3	3	GENE	-16016	TART	113	X:1212011-1213639	1212011	1212100	1213505	1213639	1E	991048
TART	1	Jockey-3	113	Jockey-3	413	X:1213752-1213910	1213752	1213910	1213752	1213910	1E	991048
Jockey-3	1	TART	413	Copia-4	15	X:1214323-1214349	1214323	1214349	1214323	1214349	1E	991048
Copia-4	1	Jockey-3	15	Copia-1	5258	X:1214364-1214444	1214364	1214444	1214364	1214444	1E	991048
Copia-1	1	Copia-4	5258	HeT-A3	4154	X:1219702-1219762	1219702	1219762	1219702	1219762	1E	991048
HeT-A3	1	Copia-1	4154	Dbusck2cons 201 249	1177	X:1223916-1223986	1223916	1223986	1223916	1223986	1E	991048
Dbusck2cons 201 249	1	HeT-A3	1177	GENE	4704	X:1225163-1225209	1225163	1225209	1225163	1225209	1E	991048
GENE	1	Dbusck2cons 201 249	4704	GENE	2801	X:1229913-1232859	1229913	1232859	1229913	1232859	1E	991048
GENE	1	GENE	2801	TART	-28302	X:1235660-1268198	1235660	1268198	1235660	1268198	1E	991048
TART	1	GENE	-28302	Gypsy-6	474	X:1239896-1240178	1239896	1240178	1239896	1240178	1E	991048
Gypsy-6	1	TART	474	Helitron-1	2404	X:1240652-1240760	1240652	1240760	1240652	1240760	1E	991048
Helitron-1	1	Gypsy-6	2404	BEL-21	1750	X:1243164-1243247	1243164	1243247	1243164	1243247	1E	991048
BEL-21	2	Helitron-1	1750	Helitron-N2	32507	X:1244997-1245412	1244997	1245035	1245361	1245412	1E	991048
Helitron-N2	1	BEL-21	32507	GENE	2182	X:1277919-1277978	1277919	1277978	1277919	1277978	1F	1254810
GENE	2	Helitron-N2	2182	Gypsy-23	-26597	X:1280160-1314736	1280160	1281818	1282382	1314736	1F	1254810
Gypsy-23	1	GENE	-26597	Jockey-3	1	X:1288139-1288303	1288139	1288303	1288139	1288303	1F	1254810
Jockey-3	1	Gypsy-23	1	Helitron-2	15517	X:1288304-1288354	1288304	1288354	1288304	1288354	1F	1254810
Helitron-2	1	Jockey-3	15517	DNAREP1	73	X:1303871-1303940	1303871	1303940	1303871	1303940	1F	1254810
DNAREP1	1	Helitron-2	73	GENE	10826	X:1304013-1304061	1304013	1304061	1304013	1304061	1F	1254810
GENE	2	DNAREP1	10826	Jockey-3	-3368	X:1314887-1334100	1314887	1321816	1321913	1334100	1F	1254810
Jockey-3	1	GENE	-3368	GENE	3751	X:1330732-1330840	1330732	1330840	1330732	1330840	1F	1254810
GENE	1	Jockey-3	3751	Gypsy8-I	-1968	X:1334591-1337235	1334591	1337235	1334591	1337235	1F	1254810
Gypsy8-I	1	GENE	-1968	GENE	1945	X:1335267-1335392	1335267	1335392	1335267	1335392	1F	1254810
GENE	2	Gypsy8-I	1945	GENE	1478	X:1337337-1340609	1337337	1341820	1339022	1340609	1F	1254810
GENE	3	GENE	1478	GENE	1483	X:1342087-1350048	1342087	1346425	1348935	1350048	1F	1254810
GENE	2	GENE	1483	Gypsy-6	-3225	X:1351531-1356903	1351531	1352458	1352818	1356903	1F	1254810
Gypsy-6	1	GENE	-3225	Gypsy8-I	1	X:1353678-1353744	1353678	1353744	1353678	1353744	1F	1254810
Gypsy8-I	1	Gypsy-6	1	GENE	4341	X:1353745-1353776	1353745	1353776	1353745	1353776	1F	1254810
GENE	4	Gypsy8-I	4341	Polinton-1	30782	X:1358117-1379500	1358117	1360362	1375219	1379500	1F	1254810
Polinton-1	1	GENE	30782	Jockey-3	6181	X:1410282-1410368	1410282	1410368	1410282	1410368	2A	1368553
Jockey-3	1	Polinton-1	6181	GENE	18655	X:1416549-1416613	1416549	1416613	1416549	1416613	2A	1368553
GENE	6	Jockey-3	18655	1.688	401	X:1435268-1448695	1435268	1437068	1447223	1448695	2A	1368553
1.688	2	GENE	401	GENE	226	X:1449096-1449541	1449096	1449423	1449438	1449541	2A	1368553
GENE	9	1.688	226	Gypsy-22	-5313	X:1449767-1490794	1449767	1453655	1469136	1490794	2A	1368553
Gypsy-22	1	GENE	-5313	Homo6 730 790	4462	X:1485481-1485576	1485481	1485576	1485481	1485576	2B	1475669
Homo6 730 790	1	Gypsy-22	4462	GENE	5111	X:1490038-1490097	1490038	1490097	1490038	1490097	2B	1475669
GENE	1	Homo6 730 790	5111	RSP-LIKE	4742	X:1495208-1495779	1495208	1495779	1495208	1495779	2B	1475669
RSP-LIKE	1	GENE	4742	ROO	1081	X:1500521-1500671	1500521	1500671	1500521	1500671	2B	1475669
ROO	3	RSP-LIKE	1081	1.688	15053	X:1501752-1510313	1501752	1502800	1509111	1510313	2B	1475669
1.688	5	ROO	15053	Gypsy8-I	2478	X:1525366-1526394	1525366	1525553	1526293	1526394	2B	1475669
Gypsy8-I	1	1.688	2478	Jockey-3	1	X:1528872-1528932	1528872	1528932	1528872	1528932	2B	1475669
Jockey-3	1	Gypsy8-I	1	GENE	9059	X:1528933-1528947	1528933	1528947	1528933	1528947	2B	1475669
GENE	1	Jockey-3	9059	Homo6 694 875	11906	X:1538006-1544051	1538006	1544051	1538006	1544051	2B	1475669
Homo6 694 875	1	GENE	11906	Jockey-3	2831	X:1555957-1556091	1555957	1556091	1555957	1556091	2B	1475669
Jockey-3	1	Homo6 694 875	2831	GENE	295	X:1558922-1559017	1558922	1559017	1558922	1559017	2B	1475669
GENE	1	Jockey-3	295	Homo6 734 871	-31054	X:1559312-1628305	1559312	1628305	1559312	1628305	2B	1475669
Homo6 734 871	1	GENE	-31054	Gypsy-6	1608	X:1597251-1597365	1597251	1597365	1597251	1597365	2B	1475669
Gypsy-6	1	Homo6 734 871	1608	Homo6 784 901	18025	X:1598973-1599019	1598973	1599019	1598973	1599019	2B	1475669
Homo6 784 901	1	Gypsy-6	18025	TART	18351	X:1617044-1617156	1617044	1617156	1617044	1617156	2B	1475669
TART	1	Homo6 784 901	18351	GENE	5876	X:1635507-1635696	1635507	1635696	1635507	1635696	2B	1475669
GENE	5	TART	5876	GENE	1763	X:1641572-1661275	1641572	1644963	1657957	1661275	2B	1475669
GENE	1	GENE	1763	GENE	3429	X:1663038-1666555	1663038	1666555	1663038	1666555	2B	1475669
GENE	1	GENE	3429	1.688	7422	X:1669984-1672248	1669984	1672248	1669984	1672248	2B	1475669
1.688	3	GENE	7422	GENE	4020	X:1679670-1680417	1679670	1679835	1680182	1680417	2B	1475669
GENE	1	1.688	4020	GENE	25390	X:1684437-1685834	1684437	1685834	1684437	1685834	2B	1475669
GENE	1	GENE	25390	GENE	19275	X:1711224-1720211	1711224	1720211	1711224	1720211	2B	1475669
GENE	1	GENE	19275	HeT-A3	-79896	X:1739486-1821661	1739486	1821661	1739486	1821661	2B	1475669
HeT-A3	1	GENE	-79896	Jockey-1	797	X:1741765-1741834	1741765	1741834	1741765	1741834	2B	1475669
Jockey-1	1	HeT-A3	797	1.688	35554	X:1742631-1742675	1742631	1742675	1742631	1742675	2B	1475669
1.688	3	Jockey-1	35554	TART	219	X:1778229-1778874	1778229	1778422	1778789	1778874	2B	1475669
TART	1	1.688	219	DNAREP1	5554	X:1779093-1779181	1779093	1779181	1779093	1779181	2B	1475669
DNAREP1	1	TART	5554	DNAREP1	1474	X:1784735-1785040	1784735	1785040	1784735	1785040	2B	1475669
DNAREP1	1	DNAREP1	1474	G5	1658	X:1786514-1786782	1786514	1786782	1786514	1786782	2B	1475669
G5	1	DNAREP1	1658	DNAREP1	855	X:1788440-1788595	1788440	1788595	1788440	1788595	2B	1475669
DNAREP1	1	G5	855	Transib-1	5447	X:1789450-1789718	1789450	1789718	1789450	1789718	2B	1475669
Transib-1	1	DNAREP1	5447	Galileo	5607	X:1795165-1795213	1795165	1795213	1795165	1795213	2B	1475669
Galileo	1	Transib-1	5607	Jockey-3	10946	X:1800820-1800856	1800820	1800856	1800820	1800856	2B	1475669
Jockey-3	1	Galileo	10946	Jockey-3	6854	X:1811802-1812052	1811802	1812052	1811802	1812052	2B	1475669
Jockey-3	1	Jockey-3	6854	1.688	5042	X:1818906-1818976	1818906	1818976	1818906	1818976	2B	1475669
1.688	2	Jockey-3	5042	Gypsy12	796	X:1824018-1824480	1824018	1824364	1824377	1824480	2B	1475669
Gypsy12	2	1.688	796	GENE	558	X:1825276-1835557	1825276	1827653	1827654	1835557	2B	1475669
GENE	11	Gypsy12	558	GENE	3499	X:1836115-1857994	1836115	1837230	1857228	1857994	2B	1475669
GENE	2	GENE	3499	Jockey-5	-1509	X:1861493-1871124	1861493	1862653	1862534	1871124	2B	1475669
Jockey-5	1	GENE	-1509	GENE	1767	X:1869615-1869662	1869615	1869662	1869615	1869662	2B	1475669
GENE	4	Jockey-5	1767	PROTOP	1397	X:1871429-1884417	1871429	1872652	1883314	1884417	2B	1475669
PROTOP	1	GENE	1397	GENE	1	X:1885814-1886359	1885814	1886359	1885814	1886359	2B	1475669
GENE	1	PROTOP	1	GENE	1300	X:1886360-1889444	1886360	1889444	1886360	1889444	2B	1475669
GENE	3	GENE	1300	1.688	-2603	X:1890744-1904707	1890744	1898658	1901962	1904707	2B	1475669
1.688	1	GENE	-2603	GENE	2563	X:1902104-1902252	1902104	1902252	1902104	1902252	2B	1475669
GENE	5	1.688	2563	Galileo	-50117	X:1904815-1973888	1904815	1909269	1916150	1973888	2B	1475669
Galileo	1	GENE	-50117	Jockey-3	32579	X:1923771-1923847	1923771	1923847	1923771	1923847	2B	1475669
Jockey-3	1	Galileo	32579	TART	3158	X:1956426-1956510	1956426	1956510	1956426	1956510	2B	1475669
TART	2	Jockey-3	3158	Homo6 801 866	1418	X:1959668-1960260	1959668	1959807	1960021	1960260	2B	1475669
Homo6 801 866	1	TART	1418	Jockey-6	3293	X:1961678-1961743	1961678	1961743	1961678	1961743	2B	1475669
Jockey-6	1	Homo6 801 866	3293	Gypsy8-I	1	X:1965036-1965091	1965036	1965091	1965036	1965091	2B	1475669
Gypsy8-I	1	Jockey-6	1	R1	643	X:1965092-1965180	1965092	1965180	1965092	1965180	2B	1475669
R1	1	Gypsy8-I	643	Jockey-6	1334	X:1965823-1965961	1965823	1965961	1965823	1965961	2B	1475669
Jockey-6	1	R1	1334	Jockey-6	1232	X:1967295-1967410	1967295	1967410	1967295	1967410	2B	1475669
Jockey-6	1	Jockey-6	1232	TART	203	X:1968642-1968704	1968642	1968704	1968642	1968704	2B	1475669
TART	2	Jockey-6	203	Gypsy8-I	1	X:1968907-1969819	1968907	1969239	1969781	1969819	2B	1475669
Gypsy8-I	1	TART	1	GENE	3878	X:1969820-1969965	1969820	1969965	1969820	1969965	2B	1475669
GENE	1	Gypsy8-I	3878	GENE	1253	X:1973843-1975291	1973843	1975291	1973843	1975291	2C	1972107
GENE	2	GENE	1253	Gypsy-2	-18359	X:1976544-2008093	1976544	1990469	1989594	2008093	2C	1972107
Gypsy-2	1	GENE	-18359	Helitron-N1	1	X:1989734-1989753	1989734	1989753	1989734	1989753	2C	1972107
Helitron-N1	1	Gypsy-2	1	GENE	17853	X:1989754-1989799	1989754	1989799	1989754	1989799	2C	1972107
GENE	2	Helitron-N1	17853	TART	-616	X:2007652-2009565	2007652	2021168	2008517	2009565	2C	1972107
TART	1	GENE	-616	GENE	1022	X:2008949-2009027	2008949	2009027	2008949	2009027	2C	1972107
GENE	1	TART	1022	GENE	5142	X:2010049-2015923	2010049	2015923	2010049	2015923	2C	1972107
GENE	2	GENE	5142	CR1-10	-1478	X:2021065-2030893	2021065	2027661	2028058	2030893	2C	1972107
CR1-10	1	GENE	-1478	GENE	1558	X:2029415-2029478	2029415	2029478	2029415	2029478	2C	1972107
GENE	4	CR1-10	1558	GENE	1020	X:2031036-2041641	2031036	2032116	2040542	2041641	2C	1972107
GENE	3	GENE	1020	Transib-N1	-9069	X:2042661-2057414	2042661	2044146	2046776	2057414	2C	1972107
Transib-N1	2	GENE	-9069	GENE	10920	X:2048345-2048689	2048345	2048542	2048575	2048689	2C	1972107
GENE	1	Transib-N1	10920	1.688	-6061	X:2059609-2080884	2059609	2080884	2059609	2080884	2C	1972107
1.688	1	GENE	-6061	TART	1709	X:2074823-2074884	2074823	2074884	2074823	2074884	2C	1972107
TART	1	1.688	1709	Gypsy-6	1	X:2076593-2076641	2076593	2076641	2076593	2076641	2C	1972107
Gypsy-6	1	TART	1	TART	1	X:2076642-2076768	2076642	2076768	2076642	2076768	2C	1972107
TART	1	Gypsy-6	1	GENE	4007	X:2076769-2076898	2076769	2076898	2076769	2076898	2C	1972107
GENE	1	TART	4007	Jockey-3	-4456	X:2080905-2088473	2080905	2088473	2080905	2088473	2C	1972107
Jockey-3	2	GENE	-4456	Jockey-6	1015	X:2084017-2084592	2084017	2084250	2084311	2084592	2D	2083109
Jockey-6	1	Jockey-3	1015	GENE	6051	X:2085607-2085771	2085607	2085771	2085607	2085771	2D	2083109
GENE	1	Jockey-6	6051	Jockey-3	-8209	X:2091822-2102584	2091822	2102584	2091822	2102584	2D	2083109
Jockey-3	2	GENE	-8209	Jockey-3	1049	X:2094375-2094955	2094375	2094604	2094694	2094955	2D	2083109
Jockey-3	1	Jockey-3	1049	GENE	9525	X:2096004-2096138	2096004	2096138	2096004	2096138	2D	2083109
GENE	4	Jockey-3	9525	Gypsy-22	-574	X:2105663-2122969	2105663	2109043	2113992	2122969	2D	2083109
Gypsy-22	1	GENE	-574	GENE	685	X:2122395-2122446	2122395	2122446	2122395	2122446	2D	2083109
GENE	2	Gypsy-22	685	Helitron-2N	-3379	X:2123131-2136337	2123131	2126204	2126217	2136337	2D	2083109
Helitron-2N	1	GENE	-3379	BARI1 26 88	8	X:2132958-2133025	2132958	2133025	2132958	2133025	2D	2083109
BARI1 26 88	1	Helitron-2N	8	BARI1 41 95	1	X:2133033-2133095	2133033	2133095	2133033	2133095	2D	2083109
BARI1 41 95	1	BARI1 26 88	1	GENE	3471	X:2133096-2133149	2133096	2133149	2133096	2133149	2D	2083109
GENE	2	BARI1 41 95	3471	GENE	1642	X:2136620-2139242	2136620	2137375	2137351	2139242	2D	2083109
GENE	5	GENE	1642	GENE	1610	X:2140884-2149255	2140884	2142720	2148726	2149255	2D	2083109
GENE	3	GENE	1610	1.688	-15598	X:2150865-2170769	2150865	2151760	2153226	2170769	2D	2083109
1.688	2	GENE	-15598	GENE	65	X:2155171-2155487	2155171	2155302	2155312	2155487	2D	2083109
GENE	1	1.688	65	Mariner-1	4340	X:2155552-2157782	2155552	2157782	2155552	2157782	2D	2083109
Mariner-1	1	GENE	4340	GENE	3521	X:2162122-2163792	2162122	2163792	2162122	2163792	2D	2083109
GENE	1	Mariner-1	3521	GENE	1560	X:2167313-2169354	2167313	2169354	2167313	2169354	2D	2083109
GENE	1	GENE	1560	R1-1	-7993	X:2170914-2181311	2170914	2181311	2170914	2181311	2D	2083109
R1-1	1	GENE	-7993	TART	554	X:2173318-2173379	2173318	2173379	2173318	2173379	2E	2173103
TART	1	R1-1	554	1.688	1611	X:2173933-2174062	2173933	2174062	2173933	2174062	2E	2173103
1.688	9	TART	1611	GENE	2840	X:2175673-2179047	2175673	2175965	2178718	2179047	2E	2173103
GENE	1	1.688	2840	GENE	1395	X:2181887-2189843	2181887	2189843	2181887	2189843	2E	2173103
GENE	4	GENE	1395	Jockey-3	-3655	X:2191238-2213494	2191238	2192461	2209630	2213494	2E	2173103
Jockey-3	1	GENE	-3655	GENE	3702	X:2209839-2209967	2209839	2209967	2209839	2209967	2E	2173103
GENE	4	Jockey-3	3702	BARI1 35 95	402	X:2213669-2221576	2213669	2214934	2219702	2221576	2E	2173103
BARI1 35 95	1	GENE	402	BARI1 41 88	1	X:2221978-2222037	2221978	2222037	2221978	2222037	2E	2173103
BARI1 41 88	1	BARI1 35 95	1	GENE	420	X:2222038-2222084	2222038	2222084	2222038	2222084	2E	2173103
GENE	2	BARI1 41 88	420	BEL-1	171	X:2222504-2229883	2222504	2227250	2227609	2229883	2E	2173103
BEL-1	1	GENE	171	GENE	84	X:2230054-2230164	2230054	2230164	2230054	2230164	2F	2223442
GENE	5	BEL-1	84	HelitronN-1	-2875	X:2230248-2260303	2230248	2231911	2246110	2260303	2F	2223442
HelitronN-1	1	GENE	-2875	BEL-1	3991	X:2257428-2257491	2257428	2257491	2257428	2257491	2F	2223442
BEL-1	1	HelitronN-1	3991	HeT-A3	454	X:2261482-2261562	2261482	2261562	2261482	2261562	2F	2223442
HeT-A3	1	BEL-1	454	Homo6 710 781	4063	X:2262016-2262088	2262016	2262088	2262016	2262088	2F	2223442
Homo6 710 781	1	HeT-A3	4063	Galileo	896	X:2266151-2266223	2266151	2266223	2266151	2266223	2F	2223442
Galileo	1	Homo6 710 781	896	BEL-21	2017	X:2267119-2267163	2267119	2267163	2267119	2267163	2F	2223442
BEL-21	1	Galileo	2017	MINIME	725	X:2269180-2269224	2269180	2269224	2269180	2269224	2F	2223442
MINIME	1	BEL-21	725	Galileo	12560	X:2269949-2269995	2269949	2269995	2269949	2269995	2F	2223442
Galileo	1	MINIME	12560	ROO	2939	X:2282555-2282587	2282555	2282587	2282555	2282587	2F	2223442
ROO	1	Galileo	2939	ROO	1917	X:2285526-2288464	2285526	2288464	2285526	2288464	2F	2223442
