Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
Polinton-1	1	Jockey-9	10915	R1	30788	X:1774237-1774305	1774237	1774305	1774237	1774305	2B	1475669	2B	1475669
R1	1	Polinton-1	30788	1.688	6931	X:1805093-1805206	1805093	1805206	1805093	1805206	2B	1475669	2B	1475669
1.688	1	R1	6931	TART	567	X:1812137-1812480	1812137	1812480	1812137	1812480	2B	1475669	2B	1475669
TART	1	1.688	567	DNAREP1	5616	X:1813047-1813135	1813047	1813135	1813047	1813135	2B	1475669	2B	1475669
DNAREP1	1	TART	5616	DNAREP1	1607	X:1818751-1819025	1818751	1819025	1818751	1819025	2B	1475669	2B	1475669
DNAREP1	1	DNAREP1	1607	TART	4789	X:1820632-1820953	1820632	1820953	1820632	1820953	2B	1475669	2B	1475669
TART	1	DNAREP1	4789	Polinton-1	568	X:1825742-1825913	1825742	1825913	1825742	1825913	2B	1475669	2B	1475669
Polinton-1	1	TART	568	DNAREP2	655	X:1826481-1826542	1826481	1826542	1826481	1826542	2B	1475669	2B	1475669
DNAREP2	1	Polinton-1	655	Gypsy-3	438	X:1827197-1827252	1827197	1827252	1827197	1827252	2B	1475669	2B	1475669
Gypsy-3	1	DNAREP2	438	TART	15984	X:1827690-1827726	1827690	1827726	1827690	1827726	2B	1475669	2B	1475669
TART	1	Gypsy-3	15984	TART	6942	X:1843710-1843956	1843710	1843956	1843710	1843956	2B	1475669	2B	1475669
TART	1	TART	6942	1.688	4785	X:1850898-1851068	1850898	1851068	1850898	1851068	2B	1475669	2B	1475669
1.688	3	TART	4785	R1	4241	X:1855853-1856514	1855853	1856036	1856401	1856514	2B	1475669	2B	1475669
R1	1	1.688	4241	TART	25995	X:1860755-1860885	1860755	1860885	1860755	1860885	2B	1475669	2B	1475669
TART	1	R1	25995	Jockey-2	1424	X:1886880-1886926	1886880	1886926	1886880	1886926	2B	1475669	2B	1475669
Jockey-2	1	TART	1424	Gypsy-15	3491	X:1888350-1888501	1888350	1888501	1888350	1888501	2B	1475669	2B	1475669
Gypsy-15	1	Jockey-2	3491	1.688	28246	X:1891992-1892063	1891992	1892063	1891992	1892063	2B	1475669	2B	1475669
1.688	1	Gypsy-15	28246	NOMAD	10148	X:1920309-1920444	1920309	1920444	1920309	1920444	2B	1475669	2B	1475669
NOMAD	3	1.688	10148	BEL-1	11934	X:1930592-1937588	1930592	1931108	1932004	1937588	2B	1475669	2B	1475669
BEL-1	1	NOMAD	11934	Homo6	2086	X:1949522-1949588	1949522	1949588	1949522	1949588	2B	1475669	2B	1475669
Homo6 703 765	1	BEL-1	2086	Stalker2	3206	X:1951674-1951735	1951674	1951735	1951674	1951735	2B	1475669	2B	1475669
Stalker2	1	Homo6	3206	STALKER4	1	X:1954941-1955364	1954941	1955364	1954941	1955364	2B	1475669	2B	1475669
STALKER4	1	Stalker2	1	Stalker2	-3	X:1955365-1955409	1955365	1955409	1955365	1955409	2B	1475669	2B	1475669
Stalker2	3	STALKER4	-3	Jockey-3	19407	X:1955406-1962823	1955406	1960612	1962400	1962823	2B	1475669	2B	1475669
Jockey-3	1	Stalker2	19407	DNAREP1	6029	X:1982230-1982274	1982230	1982274	1982230	1982274	2C	1972107	2C	1972107
DNAREP1	1	Jockey-3	6029	Helitron-N1	20	X:1988303-1988460	1988303	1988460	1988303	1988460	2C	1972107	2C	1972107
Helitron-N1	1	DNAREP1	20	Gypsy8-I	1915	X:1988480-1988533	1988480	1988533	1988480	1988533	2C	1972107	2C	1972107
Gypsy8-I	1	Helitron-N1	1915	TART	3059	X:1990448-1990504	1990448	1990504	1990448	1990504	2C	1972107	2C	1972107
TART	2	Gypsy8-I	3059	Jockey-6	4858	X:1993563-1994152	1993563	1993693	1993924	1994152	2C	1972107	2C	1972107
Jockey-6	1	TART	4858	Gypsy8-I	648	X:1999010-1999153	1999010	1999153	1999010	1999153	2C	1972107	2C	1972107
Gypsy8-I	1	Jockey-6	648	Jockey-3	907	X:1999801-1999936	1999801	1999936	1999801	1999936	2C	1972107	2C	1972107
Jockey-3	1	Gypsy8-I	907	Jockey-3	1818	X:2000843-2001113	2000843	2001113	2000843	2001113	2C	1972107	2C	1972107
Jockey-3	1	Jockey-3	1818	TART	581	X:2002931-2003211	2002931	2003211	2002931	2003211	2C	1972107	2C	1972107
TART	1	Jockey-3	581	Gypsy-2	20102	X:2003792-2003860	2003792	2003860	2003792	2003860	2C	1972107	2C	1972107
Gypsy-2	1	TART	20102	Helitron-N1	1	X:2023962-2023981	2023962	2023981	2023962	2023981	2C	1972107	2C	1972107
Helitron-N1	1	Gypsy-2	1	Polinton-1	12047	X:2023982-2024027	2023982	2024027	2023982	2024027	2C	1972107	2C	1972107
Polinton-1	1	Helitron-N1	12047	TART	7071	X:2036074-2036147	2036074	2036147	2036074	2036147	2C	1972107	2C	1972107
TART	1	Polinton-1	7071	Gypsy8-I	1	X:2043218-2043289	2043218	2043289	2043218	2043289	2C	1972107	2C	1972107
Gypsy8-I	1	TART	1	CR1-10	20349	X:2043290-2043315	2043290	2043315	2043290	2043315	2C	1972107	2C	1972107
CR1-10	1	Gypsy8-I	20349	Transib-N1	18925	X:2063664-2063727	2063664	2063727	2063664	2063727	2C	1972107	2C	1972107
Transib-N1	1	CR1-10	18925	Gypsy-22	6653	X:2082652-2083166	2082652	2083166	2082652	2083166	2C	1972107	2C	1972107
Gypsy-22	1	Transib-N1	6653	Jockey-3	21472	X:2089819-2089882	2089819	2089882	2089819	2089882	2D	2083109	2D	2083109
Jockey-3	1	Gypsy-22	21472	PROTOP	2290	X:2111354-2111659	2111354	2111659	2111354	2111659	2D	2083109	2D	2083109
PROTOP	1	Jockey-3	2290	Jockey-3	4851	X:2113949-2113989	2113949	2113989	2113949	2113989	2D	2083109	2D	2083109
Jockey-3	1	PROTOP	4851	TART	1033	X:2118840-2119430	2118840	2119430	2118840	2119430	2D	2083109	2D	2083109
TART	1	Jockey-3	1033	Jockey-3	8138	X:2120463-2120625	2120463	2120625	2120463	2120625	2D	2083109	2D	2083109
Jockey-3	3	TART	8138	FB4	2121	X:2128763-2130531	2128763	2129346	2130401	2130531	2D	2083109	2D	2083109
FB4	1	Jockey-3	2121	Gypsy-22	24863	X:2132652-2133550	2132652	2133550	2132652	2133550	2D	2083109	2D	2083109
Gypsy-22	1	FB4	24863	Jockey-15	28257	X:2158413-2158463	2158413	2158463	2158413	2158463	2D	2083109	2D	2083109
Jockey-15	1	Gypsy-22	28257	1.688	4361	X:2186720-2186800	2186720	2186800	2186720	2186800	2E	2173103	2E	2173103
1.688	2	Jockey-15	4361	R1-1	16395	X:2191161-2191578	2191161	2191291	2191301	2191578	2E	2173103	2E	2173103
R1-1	1	1.688	16395	TART	549	X:2207973-2208034	2207973	2208034	2207973	2208034	2E	2173103	2E	2173103
TART	1	R1-1	549	1.688	1660	X:2208583-2208729	2208583	2208729	2208583	2208729	2E	2173103	2E	2173103
1.688	5	TART	1660	Jockey-3	30587	X:2210389-2211737	2210389	2210456	2211599	2211737	2E	2173103	2E	2173103
Jockey-3	1	1.688	30587	Jockey-6	210	X:2242324-2242475	2242324	2242475	2242324	2242475	2F	2223442	2F	2223442
Jockey-6	1	Jockey-3	210	Jockey-3	44867	X:2242685-2242893	2242685	2242893	2242685	2242893	2F	2223442	2F	2223442
Jockey-3	1	Jockey-6	44867	BEL-21	1163	X:2287760-2287792	2287760	2287792	2287760	2287792	2F	2223442	2F	2223442
BEL-21	1	Jockey-3	1163	Helitron-2	501	X:2288955-2288992	2288955	2288992	2288955	2288992	2F	2223442	2F	2223442
Helitron-2	1	BEL-21	501	HelitronN-1	939	X:2289493-2289551	2289493	2289551	2289493	2289551	2F	2223442	2F	2223442
HelitronN-1	1	Helitron-2	939	Jockey-3	2037	X:2290490-2290557	2290490	2290557	2290490	2290557	2F	2223442	2F	2223442
Jockey-3	1	HelitronN-1	2037	Gypsy-9	1974	X:2292594-2292671	2292594	2292671	2292594	2292671	2F	2223442	2F	2223442
Gypsy-9	1	Jockey-3	1974	Galileo	3975	X:2294645-2294715	2294645	2294715	2294645	2294715	2F	2223442	2F	2223442
Galileo	1	Gypsy-9	3975	BEL-1	1512	X:2298690-2298728	2298690	2298728	2298690	2298728	2F	2223442	2F	2223442
BEL-1	1	Galileo	1512	Galileo	8143	X:2300240-2300294	2300240	2300294	2300240	2300294	2F	2223442	2F	2223442
Galileo	1	BEL-1	8143	TIRANT	372	X:2308437-2308476	2308437	2308476	2308437	2308476	2F	2223442	2F	2223442
TIRANT	4	Galileo	372	HeT-A3	9432	X:2308848-2317373	2308848	2309264	2316957	2317373	2F	2223442	2F	2223442
HeT-A3	1	TIRANT	9432	BEL-1	8345	X:2326805-2326845	2326805	2326845	2326805	2326845	2F	2223442	2F	2223442
BEL-1	1	HeT-A3	8345	Gypsy8-I	6647	X:2335190-2335267	2335190	2335267	2335190	2335267	3A	2328358	3A	2328358
Gypsy8-I	1	BEL-1	6647	FB4	11768	X:2341914-2342000	2341914	2342000	2341914	2342000	3A	2328358	3A	2328358
FB4	1	Gypsy8-I	11768	Gypsy-50	13817	X:2353768-2353796	2353768	2353796	2353768	2353796	3A	2328358	3A	2328358
Gypsy-50	1	FB4	13817	Gypsy14-LTR	2812	X:2367613-2367683	2367613	2367683	2367613	2367683	3A	2328358	3A	2328358
Gypsy14-LTR	1	Gypsy-50	2812	Gypsy8-I	14382	X:2370495-2370545	2370495	2370545	2370495	2370545	3A	2328358	3A	2328358
Gypsy8-I	1	Gypsy14-LTR	14382	ROO	14907	X:2384927-2384986	2384927	2384986	2384927	2384986	3A	2328358	3A	2328358
ROO	2	Gypsy8-I	14907	1.688	11835	X:2399893-2408187	2399893	2400952	2401039	2408187	3A	2328358	3A	2328358
1.688	14	ROO	11835	RSP-LIKE	45	X:2420022-2424601	2420022	2420089	2424442	2424601	3A	2328358	3A	2328358
RSP-LIKE	1	1.688	45	G5A	1318	X:2424646-2424687	2424646	2424687	2424646	2424687	3A	2328358	3A	2328358
G5A	1	RSP-LIKE	1318	RSP-LIKE	40	X:2426005-2426434	2426005	2426434	2426005	2426434	3A	2328358	3A	2328358
RSP-LIKE	4	G5A	40	Polinton-2	15681	X:2426474-2427088	2426474	2426626	2426936	2427088	3A	2328358	3A	2328358
Polinton-2	1	RSP-LIKE	15681	Jockey-3	6796	X:2442769-2442823	2442769	2442823	2442769	2442823	3A	2328358	3A	2328358
Jockey-3	1	Polinton-2	6796	Jockey-6	2604	X:2449619-2449761	2449619	2449761	2449619	2449761	3A	2328358	3A	2328358
Jockey-6	2	Jockey-3	2604	I-4	4251	X:2452365-2453186	2452365	2452432	2453143	2453186	3A	2328358	3A	2328358
I-4	1	Jockey-6	4251	Helitron1	50168	X:2457437-2457477	2457437	2457477	2457437	2457477	3A	2328358	3A	2328358
Helitron1	1	I-4	50168	Stalker2	30957	X:2507645-2507722	2507645	2507722	2507645	2507722	3A	2328358	3A	2328358
Stalker2	1	Helitron1	30957	Hoana5	60	X:2538679-2538755	2538679	2538755	2538679	2538755	3A	2328358	3A	2328358
Hoana5 280 324	1	Stalker2	60	P-1	188	X:2538815-2538867	2538815	2538867	2538815	2538867	3A	2328358	3A	2328358
P-1	1	Hoana5	188	Jockey-3	13862	X:2539055-2539113	2539055	2539113	2539055	2539113	3A	2328358	3A	2328358
Jockey-3	1	P-1	13862	Gypsy14-LTR	8509	X:2552975-2553068	2552975	2553068	2552975	2553068	3A	2328358	3A	2328358
Gypsy14-LTR	1	Jockey-3	8509	Gypsy1-I	5132	X:2561577-2561612	2561577	2561612	2561577	2561612	3A	2328358	3A	2328358
Gypsy1-I	1	Gypsy14-LTR	5132	TART	10872	X:2566744-2566799	2566744	2566799	2566744	2566799	3A	2328358	3A	2328358
TART	1	Gypsy1-I	10872	DMLTR5	32702	X:2577671-2577738	2577671	2577738	2577671	2577738	3A	2328358	3A	2328358
DMLTR5 1 266	1	TART	32702	HMSBEAGLE	1	X:2610440-2610700	2610440	2610700	2610440	2610700	3A	2328358	3A	2328358
HMSBEAGLE	2	DMLTR5	1	DMLTR5	0	X:2610701-2617234	2610701	2616261	2616471	2617234	3A	2328358	3A	2328358
DMLTR5 1 266	1	HMSBEAGLE	0	Gypsy24-I	31014	X:2617234-2617499	2617234	2617499	2617234	2617499	3A	2328358	3A	2328358
Gypsy24-I	1	DMLTR5	31014	PROTOP	15891	X:2648513-2648551	2648513	2648551	2648513	2648551	3A	2328358	3A	2328358
PROTOP	1	Gypsy24-I	15891	RSP-LIKE	14111	X:2664442-2665527	2664442	2665527	2664442	2665527	3A	2328358	3A	2328358
RSP-LIKE	1	PROTOP	14111	1.688	55	X:2679638-2679745	2679638	2679745	2679638	2679745	3B	2666235	3B	2666235
1.688	1	RSP-LIKE	55	Homo6	67435	X:2679800-2679949	2679800	2679949	2679800	2679949	3B	2666235	3B	2666235
Homo6 780 860	1	1.688	67435	1.688	21269	X:2747384-2747456	2747384	2747456	2747384	2747456	3B	2666235	3B	2666235
1.688	4	Homo6	21269	DNAREP1	34232	X:2768725-2769928	2768725	2769006	2769728	2769928	3B	2666235	3B	2666235
DNAREP1	1	1.688	34232	1.688	13580	X:2804160-2804226	2804160	2804226	2804160	2804226	3C	2804156	3C	2804156
1.688	3	DNAREP1	13580	Polinton-1	2416	X:2817806-2818487	2817806	2817996	2818317	2818487	3C	2804156	3C	2804156
Polinton-1	1	1.688	2416	ROO	2885	X:2820903-2820958	2820903	2820958	2820903	2820958	3C	2804156	3C	2804156
ROO	3	Polinton-1	2885	Gypsy-22	9306	X:2823843-2832332	2823843	2825296	2831269	2832332	3C	2804156	3C	2804156
Gypsy-22	1	ROO	9306	MDG1	3259	X:2841638-2841696	2841638	2841696	2841638	2841696	3C	2804156	3C	2804156
MDG1	4	Gypsy-22	3259	LINEJ1	16632	X:2844955-2852221	2844955	2845310	2851866	2852221	3C	2804156	3C	2804156
LINEJ1	1	MDG1	16632	Jockey-6	13778	X:2868853-2868939	2868853	2868939	2868853	2868939	3C	2804156	3C	2804156
Jockey-6	1	LINEJ1	13778	VEGE	4225	X:2882717-2883054	2882717	2883054	2882717	2883054	3C	2804156	3C	2804156
VEGE	1	Jockey-6	4225	1.688	1907	X:2887279-2887349	2887279	2887349	2887279	2887349	3C	2804156	3C	2804156
1.688	1	VEGE	1907	1.688	16287	X:2889256-2889365	2889256	2889365	2889256	2889365	3C	2804156	3C	2804156
1.688	3	1.688	16287	BEL-1	73493	X:2905652-2906260	2905652	2905743	2906115	2906260	3C	2804156	3C	2804156
BEL-1	1	1.688	73493	Jockey-6	8142	X:2979753-2979828	2979753	2979828	2979753	2979828	3C	2804156	3C	2804156
Jockey-6	1	BEL-1	8142	Galileo	20877	X:2987970-2988028	2987970	2988028	2987970	2988028	3C	2804156	3C	2804156
Galileo	1	Jockey-6	20877	TART	2395	X:3008905-3008962	3008905	3008962	3008905	3008962	3C	2804156	3C	2804156
TART	1	Galileo	2395	P-1	380	X:3011357-3011417	3011357	3011417	3011357	3011417	3C	2804156	3C	2804156
P-1	1	TART	380	Gypsy-22	20330	X:3011797-3011877	3011797	3011877	3011797	3011877	3C	2804156	3C	2804156
Gypsy-22	1	P-1	20330	BEL-1	3612	X:3032207-3032287	3032207	3032287	3032207	3032287	3C	2804156	3C	2804156
BEL-1	1	Gypsy-22	3612	TART	11713	X:3035899-3035954	3035899	3035954	3035899	3035954	3C	2804156	3C	2804156
TART	2	BEL-1	11713	POGON1	9500	X:3047667-3048574	3047667	3047862	3048408	3048574	3C	2804156	3C	2804156
POGON1 1 186	1	TART	9500	Polinton-1	6352	X:3058074-3058259	3058074	3058259	3058074	3058259	3C	2804156	3C	2804156
Polinton-1	1	POGON1	6352	FB4	6229	X:3064611-3064670	3064611	3064670	3064611	3064670	3C	2804156	3C	2804156
FB4	1	Polinton-1	6229	TRANSPAC	2349	X:3070899-3073340	3070899	3073340	3070899	3073340	3C	2804156	3C	2804156
TRANSPAC	3	FB4	2349	1.688	14565	X:3075689-3080937	3075689	3076018	3080608	3080937	3C	2804156	3C	2804156
1.688	2	TRANSPAC	14565	Jockey-3	59290	X:3095502-3095744	3095502	3095627	3095669	3095744	3C	2804156	3C	2804156
Jockey-3	1	1.688	59290	Jockey-2	7765	X:3155034-3155150	3155034	3155150	3155034	3155150	3C	2804156	3C	2804156
Jockey-2	1	Jockey-3	7765	Gypsy-10	8298	X:3162915-3162987	3162915	3162987	3162915	3162987	3C	2804156	3C	2804156
Gypsy-10	1	Jockey-2	8298	Copia-3	6850	X:3171285-3171344	3171285	3171344	3171285	3171344	3C	2804156	3C	2804156
Copia-3	1	Gypsy-10	6850	NOMAD	785	X:3178194-3178249	3178194	3178249	3178194	3178249	3C	2804156	3C	2804156
NOMAD	2	Copia-3	785	Gypsy-22	19209	X:3179034-3186128	3179034	3185611	3185612	3186128	3C	2804156	3C	2804156
Gypsy-22	1	NOMAD	19209	ROO	13180	X:3205337-3205381	3205337	3205381	3205337	3205381	3C	2804156	3C	2804156
ROO	2	Gypsy-22	13180	MINIME	6086	X:3218561-3227651	3218561	3226503	3226590	3227651	3C	2804156	3C	2804156
MINIME	1	ROO	6086	Gypsy-22	5687	X:3233737-3233805	3233737	3233805	3233737	3233805	3C	2804156	3C	2804156
Gypsy-22	1	MINIME	5687	Jockey-3	2085	X:3239492-3239560	3239492	3239560	3239492	3239560	3C	2804156	3C	2804156
Jockey-3	1	Gypsy-22	2085	1.688	5105	X:3241645-3241760	3241645	3241760	3241645	3241760	3C	2804156	3C	2804156
1.688	2	Jockey-3	5105	TART	8791	X:3246865-3247233	3246865	3246972	3246984	3247233	3C	2804156	3C	2804156
TART	1	1.688	8791	TART	35123	X:3256024-3256114	3256024	3256114	3256024	3256114	3C	2804156	3C	2804156
TART	1	TART	35123	HeT-A3	39879	X:3291237-3291376	3291237	3291376	3291237	3291376	3C	2804156	3C	2804156
HeT-A3	1	TART	39879	Galileo	31585	X:3331255-3331323	3331255	3331323	3331255	3331323	3D	3312266	3D	3312266
Galileo	1	HeT-A3	31585	Galileo	8990	X:3362908-3362972	3362908	3362972	3362908	3362972	3D	3312266	3D	3312266
Galileo	1	Galileo	8990	BEL3	1	X:3371962-3371994	3371962	3371994	3371962	3371994	3D	3312266	3D	3312266
BEL3	1	Galileo	1	Gypsy-43	5533	X:3371995-3372012	3371995	3372012	3371995	3372012	3D	3312266	3D	3312266
Gypsy-43	1	BEL3	5533	Gypsy8-I	2796	X:3377545-3377647	3377545	3377647	3377545	3377647	3D	3312266	3D	3312266
Gypsy8-I	1	Gypsy-43	2796	S2	23732	X:3380443-3380533	3380443	3380533	3380443	3380533	3D	3312266	3D	3312266
S2	1	Gypsy8-I	23732	Gypsy7-I	9600	X:3404265-3404436	3404265	3404436	3404265	3404436	3D	3312266	3D	3312266
Gypsy7-I	1	S2	9600	BEL	960	X:3414036-3414113	3414036	3414113	3414036	3414113	3D	3312266	3D	3312266
BEL	2	Gypsy7-I	960	Gypsy	7846	X:3415073-3420862	3415073	3415433	3415434	3420862	3D	3312266	3D	3312266
Gypsy	1	BEL	7846	REP-1	21407	X:3428708-3428848	3428708	3428848	3428708	3428848	3D	3312266	3D	3312266
REP-1	1	Gypsy	21407	M4DM	13958	X:3450255-3450304	3450255	3450304	3450255	3450304	3D	3312266	3D	3312266
M4DM 1 1435	1	REP-1	13958	Gypsy-6	9445	X:3464262-3465607	3464262	3465607	3464262	3465607	3D	3312266	3D	3312266
Gypsy-6	1	M4DM	9445	ROO	17964	X:3475052-3475183	3475052	3475183	3475052	3475183	3D	3312266	3D	3312266
ROO	3	Gypsy-6	17964	Jockey-3	7991	X:3493147-3502247	3493147	3501092	3501269	3502247	3D	3312266	3D	3312266
Jockey-3	1	ROO	7991	Gypsy-26	435	X:3510238-3510375	3510238	3510375	3510238	3510375	3D	3312266	3D	3312266
Gypsy-26	1	Jockey-3	435	R1	-6	X:3510810-3510900	3510810	3510900	3510810	3510900	3D	3312266	3D	3312266
R1	1	Gypsy-26	-6	HeT-A3	3700	X:3510894-3511038	3510894	3511038	3510894	3511038	3D	3312266	3D	3312266
HeT-A3	1	R1	3700	hAT-1	31231	X:3514738-3514822	3514738	3514822	3514738	3514822	3D	3312266	3D	3312266
hAT-1	1	HeT-A3	31231	Helitron-2N	18259	X:3546053-3546112	3546053	3546112	3546053	3546112	3D	3312266	3D	3312266
Helitron-2N	1	hAT-1	18259	Helitron-2	29471	X:3564371-3564439	3564371	3564439	3564371	3564439	3D	3312266	3D	3312266
Helitron-2	1	Helitron-2N	29471	Transib-1	1	X:3593910-3593965	3593910	3593965	3593910	3593965	3D	3312266	3D	3312266
Transib-1	1	Helitron-2	1	ROO	3626	X:3593966-3593980	3593966	3593980	3593966	3593980	3D	3312266	3D	3312266
ROO	6	Transib-1	3626	DNAREP1	16802	X:3597606-3619715	3597606	3598666	3614082	3619715	3D	3312266	3D	3312266
DNAREP1	1	ROO	16802	DNAREP1	8560	X:3636517-3636563	3636517	3636563	3636517	3636563	3E	3614213	3E	3614213
DNAREP1	1	DNAREP1	8560	DM297	17761	X:3645123-3645217	3645123	3645217	3645123	3645217	3E	3614213	3E	3614213
DM297	1	DNAREP1	17761	Helitron-N2	17849	X:3662978-3663175	3662978	3663175	3662978	3663175	3E	3614213	3E	3614213
Helitron-N2	1	DM297	17849	Helitron-1N	34	X:3681024-3681086	3681024	3681086	3681024	3681086	3E	3614213	3E	3614213
Helitron-1N	1	Helitron-N2	34	HeT-A3	170	X:3681120-3681186	3681120	3681186	3681120	3681186	3E	3614213	3E	3614213
HeT-A3	1	Helitron-1N	170	HeT-A3	2378	X:3681356-3681426	3681356	3681426	3681356	3681426	3E	3614213	3E	3614213
HeT-A3	1	HeT-A3	2378	VEGE	3834	X:3683804-3683866	3683804	3683866	3683804	3683866	3E	3614213	3E	3614213
VEGE	1	HeT-A3	3834	HeT-A3	3307	X:3687700-3687782	3687700	3687782	3687700	3687782	3E	3614213	3E	3614213
HeT-A3	1	VEGE	3307	Jockey-6	2450	X:3691089-3691158	3691089	3691158	3691089	3691158	3E	3614213	3E	3614213
Jockey-6	1	HeT-A3	2450	PROTOP	10116	X:3693608-3693721	3693608	3693721	3693608	3693721	3E	3614213	3E	3614213
PROTOP 4312 4480	1	Jockey-6	10116	FB4	23598	X:3703837-3703980	3703837	3703980	3703837	3703980	3E	3614213	3E	3614213
FB4	1	PROTOP	23598	TART	16747	X:3727578-3730153	3727578	3730153	3727578	3730153	3E	3614213	3E	3614213
TART	2	FB4	16747	DM176	6234	X:3746900-3747244	3746900	3747030	3747164	3747244	3E	3614213	3E	3614213
DM176	3	TART	6234	TART	1533	X:3753478-3760970	3753478	3753984	3759926	3760970	3E	3614213	3E	3614213
TART	1	DM176	1533	DNAREP1	2941	X:3762503-3762822	3762503	3762822	3762503	3762822	3E	3614213	3E	3614213
DNAREP1	1	TART	2941	Helitron-N1	3919	X:3765763-3765811	3765763	3765811	3765763	3765811	3F	3765078	3F	3765078
Helitron-N1	1	DNAREP1	3919	P-1	359	X:3769730-3769785	3769730	3769785	3769730	3769785	3F	3765078	3F	3765078
P-1	1	Helitron-N1	359	Galileo	251	X:3770144-3770219	3770144	3770219	3770144	3770219	3F	3765078	3F	3765078
Galileo	1	P-1	251	HeT-A3	432	X:3770470-3770522	3770470	3770522	3770470	3770522	3F	3765078	3F	3765078
HeT-A3	1	Galileo	432	TART	6023	X:3770954-3771020	3770954	3771020	3770954	3771020	3F	3765078	3F	3765078
TART	1	HeT-A3	6023	Gypsy-23	4384	X:3777043-3777337	3777043	3777337	3777043	3777337	3F	3765078	3F	3765078
Gypsy-23	1	TART	4384	Jockey-3	1	X:3781721-3781991	3781721	3781991	3781721	3781991	3F	3765078	3F	3765078
Jockey-3	1	Gypsy-23	1	TART	1808	X:3781992-3782003	3781992	3782003	3781992	3782003	3F	3765078	3F	3765078
TART	1	Jockey-3	1808	Jockey-3	2359	X:3783811-3783902	3783811	3783902	3783811	3783902	3F	3765078	3F	3765078
Jockey-3	3	TART	2359	Helitron-1	7889	X:3786261-3786846	3786261	3786345	3786764	3786846	3F	3765078	3F	3765078
Helitron-1	1	Jockey-3	7889	DNAREP1	15	X:3794735-3794792	3794735	3794792	3794735	3794792	3F	3765078	3F	3765078
DNAREP1	1	Helitron-1	15	Invader1	1437	X:3794807-3794958	3794807	3794958	3794807	3794958	3F	3765078	3F	3765078
Invader1	1	DNAREP1	1437	Helitron-1	7019	X:3796395-3796809	3796395	3796809	3796395	3796809	3F	3765078	3F	3765078
Helitron-1	1	Invader1	7019	DNAREP1	15	X:3803828-3803885	3803828	3803885	3803828	3803885	3F	3765078	3F	3765078
DNAREP1	1	Helitron-1	15	Gypsy8-I	5663	X:3803900-3804043	3803900	3804043	3803900	3804043	3F	3765078	3F	3765078
Gypsy8-I	1	DNAREP1	5663	POGON1	32519	X:3809706-3809856	3809706	3809856	3809706	3809856	3F	3765078	3F	3765078
POGON1 1 186	1	Gypsy8-I	32519	Galileo	1591	X:3842375-3842560	3842375	3842560	3842375	3842560	3F	3765078	3F	3765078
Galileo	1	POGON1	1591	BEL-21	2412	X:3844151-3844214	3844151	3844214	3844151	3844214	3F	3765078	3F	3765078
BEL-21	1	Galileo	2412	Jockey-3	9183	X:3846626-3846682	3846626	3846682	3846626	3846682	3F	3765078	3F	3765078
Jockey-3	1	BEL-21	9183	1.688	1565	X:3855865-3856108	3855865	3856108	3855865	3856108	3F	3765078	3F	3765078
1.688	2	Jockey-3	1565	BS2	354	X:3857673-3858208	3857673	3857850	3857851	3858208	3F	3765078	3F	3765078
BS2 4439 4525	1	1.688	354	1.688	12334	X:3858562-3858648	3858562	3858648	3858562	3858648	3F	3765078	3F	3765078
1.688	1	BS2	12334	Gypsy-23	12120	X:3870982-3871178	3870982	3871178	3870982	3871178	3F	3765078	3F	3765078
Gypsy-23	1	1.688	12120	Galileo	2393	X:3883298-3883341	3883298	3883341	3883298	3883341	3F	3765078	3F	3765078
Galileo	1	Gypsy-23	2393	BEL-1	1	X:3885734-3885770	3885734	3885770	3885734	3885770	3F	3765078	3F	3765078
BEL-1	1	Galileo	1	HeT-A3	2064	X:3885771-3885785	3885771	3885785	3885771	3885785	3F	3765078	3F	3765078
