Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
DNAREP1	1	DNAREP1	2215	DNAREP1	1737	X:1741533-1741838	1741533	1741838	1741533	1741838	2B	1475669	2B	1440743
DNAREP1	1	DNAREP1	1737	FB4	108	X:1743575-1743765	1743575	1743765	1743575	1743765	2B	1475669	2B	1440743
FB4	3	DNAREP1	108	Transib-1	6020	X:1743873-1745294	1743873	1744697	1745225	1745294	2B	1475669	2B	1440743
Transib-1	1	FB4	6020	Jockey-3	16295	X:1751314-1751362	1751314	1751362	1751314	1751362	2B	1475669	2B	1440743
Jockey-3	1	Transib-1	16295	1.688	11711	X:1767657-1767891	1767657	1767891	1767657	1767891	2B	1475669	2B	1440743
1.688	2	Jockey-3	11711	Galileo	150	X:1779602-1780074	1779602	1779949	1779952	1780074	2B	1475669	2B	1440743
Galileo	1	1.688	150	Jockey-5	31672	X:1780224-1780265	1780224	1780265	1780224	1780265	2B	1475669	2B	1440743
Jockey-5	1	Galileo	31672	PROTOP	15893	X:1811937-1811984	1811937	1811984	1811937	1811984	2B	1475669	2B	1440743
PROTOP	1	Jockey-5	15893	1.688	15693	X:1827877-1828257	1827877	1828257	1827877	1828257	2B	1475669	2B	1440743
1.688	1	PROTOP	15693	DNAREP1	51891	X:1843950-1844086	1843950	1844086	1843950	1844086	2B	1475669	2B	1440743
DNAREP1	1	1.688	51891	Jockey-3	1806	X:1895977-1896125	1895977	1896125	1895977	1896125	2B	1475669	2B	1440743
Jockey-3	1	DNAREP1	1806	Gypsy8-I	131	X:1897931-1897976	1897931	1897976	1897931	1897976	2B	1475669	2B	1440743
Gypsy8-I	1	Jockey-3	131	Jockey-2	1	X:1898107-1898162	1898107	1898162	1898107	1898162	2B	1475669	2B	1440743
Jockey-2	1	Gypsy8-I	1	TART	3032	X:1898163-1898181	1898163	1898181	1898163	1898181	2B	1475669	2B	1440743
TART	2	Jockey-2	3032	Gypsy8-I	4801	X:1901213-1901805	1901213	1901352	1901598	1901805	2B	1475669	2B	1440743
Gypsy8-I	1	TART	4801	Jockey-3	1	X:1906606-1906637	1906606	1906637	1906606	1906637	2B	1475669	2C	1903581
Jockey-3	2	Gypsy8-I	1	Jockey-6	2639	X:1906638-1907512	1906638	1906694	1907353	1907512	2B	1475669	2C	1903581
Jockey-6	1	Jockey-3	2639	TART	252	X:1910151-1910213	1910151	1910213	1910151	1910213	2B	1475669	2C	1903581
TART	2	Jockey-6	252	Gypsy-23	1	X:1910465-1911307	1910465	1910745	1911269	1911307	2B	1475669	2C	1903581
Gypsy-23	1	TART	1	TART	1	X:1911308-1911453	1911308	1911453	1911308	1911453	2B	1475669	2C	1903581
TART	1	Gypsy-23	1	Gypsy-2	19488	X:1911454-1911693	1911454	1911693	1911454	1911693	2B	1475669	2C	1903581
Gypsy-2	1	TART	19488	Helitron-N1	1	X:1931181-1931200	1931181	1931200	1931181	1931200	2B	1475669	2C	1903581
Helitron-N1	1	Gypsy-2	1	Polinton-1	12002	X:1931201-1931246	1931201	1931246	1931201	1931246	2B	1475669	2C	1903581
Polinton-1	1	Helitron-N1	12002	TART	7015	X:1943248-1943320	1943248	1943320	1943248	1943320	2B	1475669	2C	1903581
TART	1	Polinton-1	7015	Transib-N1	39224	X:1950335-1950413	1950335	1950413	1950335	1950413	2B	1475669	2C	1903581
Transib-N1	2	TART	39224	TART	27953	X:1989637-1989980	1989637	1989782	1989866	1989980	2C	1972107	2C	1903581
TART	1	Transib-N1	27953	Gypsy-6	1	X:2017933-2017982	2017933	2017982	2017933	2017982	2C	1972107	2D	1994868
Gypsy-6	1	TART	1	TART	1	X:2017983-2018109	2017983	2018109	2017983	2018109	2C	1972107	2D	1994868
TART	1	Gypsy-6	1	Jockey-3	7173	X:2018110-2018218	2018110	2018218	2018110	2018218	2C	1972107	2D	1994868
Jockey-3	2	TART	7173	TART	1057	X:2025391-2025939	2025391	2025622	2025716	2025939	2C	1972107	2D	1994868
TART	1	Jockey-3	1057	TART	8552	X:2026996-2027154	2026996	2027154	2026996	2027154	2C	1972107	2D	1994868
TART	1	TART	8552	Jockey-3	522	X:2035706-2035943	2035706	2035943	2035706	2035943	2C	1972107	2D	1994868
Jockey-3	1	TART	522	Gypsy-22	26172	X:2036465-2036594	2036465	2036594	2036465	2036594	2C	1972107	2D	1994868
Gypsy-22	1	Jockey-3	26172	Jockey-15	28069	X:2062766-2062817	2062766	2062817	2062766	2062817	2C	1972107	2D	1994868
Jockey-15	1	Gypsy-22	28069	1.688	4342	X:2090886-2090966	2090886	2090966	2090886	2090966	2D	2083109	2E	2077391
1.688	1	Jockey-15	4342	BARI	6178	X:2095308-2095517	2095308	2095517	2095308	2095517	2D	2083109	2E	2077391
BARI	2	1.688	6178	R1-1	10017	X:2101695-2101773	2101695	2101720	2101737	2101773	2D	2083109	2E	2077391
R1-1	1	BARI	10017	TART	531	X:2111790-2111851	2111790	2111851	2111790	2111851	2D	2083109	2E	2077391
TART	1	R1-1	531	RSP-LIKE	1705	X:2112382-2112543	2112382	2112543	2112382	2112543	2D	2083109	2E	2077391
RSP-LIKE	35	TART	1705	Jockey-3	30552	X:2114248-2119890	2114248	2114375	2119745	2119890	2D	2083109	2E	2077391
Jockey-3	1	RSP-LIKE	30552	P-1	44585	X:2150442-2150551	2150442	2150551	2150442	2150551	2D	2083109	2F	2131541
P-1	1	Jockey-3	44585	HelitronN-1	2088	X:2195136-2195244	2195136	2195244	2195136	2195244	2E	2173103	2F	2131541
HelitronN-1	1	P-1	2088	BEL-1	4528	X:2197332-2197395	2197332	2197395	2197332	2197395	2E	2173103	2F	2131541
BEL-1	1	HelitronN-1	4528	Gypsy-5	3459	X:2201923-2201980	2201923	2201980	2201923	2201980	2E	2173103	2F	2131541
Gypsy-5	1	BEL-1	3459	Homo6	539	X:2205439-2205480	2205439	2205480	2205439	2205480	2E	2173103	2F	2131541
Homo6 710 781	1	Gypsy-5	539	BEL-21	2921	X:2206019-2206091	2206019	2206091	2206019	2206091	2E	2173103	2F	2131541
BEL-21	1	Homo6	2921	Nobel	6260	X:2209012-2209049	2209012	2209049	2209012	2209049	2E	2173103	2F	2131541
Nobel	1	BEL-21	6260	Galileo	4692	X:2215309-2215377	2215309	2215377	2215309	2215377	2E	2173103	2F	2131541
Galileo	1	Nobel	4692	Gypsy-5	13442	X:2220069-2220107	2220069	2220107	2220069	2220107	2E	2173103	2F	2131541
Gypsy-5	1	Galileo	13442	BEL3	1	X:2233549-2233563	2233549	2233563	2233549	2233563	2F	2223442	3A	2227146
BEL3	1	Gypsy-5	1	Gypsy8-I	6097	X:2233564-2233611	2233564	2233611	2233564	2233611	2F	2223442	3A	2227146
Gypsy8-I	1	BEL3	6097	BEL-1	11918	X:2239708-2239765	2239708	2239765	2239708	2239765	2F	2223442	3A	2227146
BEL-1	1	Gypsy8-I	11918	Jockey-12	5602	X:2251683-2251741	2251683	2251741	2251683	2251741	2F	2223442	3A	2227146
Jockey-12	1	BEL-1	5602	Jockey-6	25024	X:2257343-2257407	2257343	2257407	2257343	2257407	2F	2223442	3A	2227146
Jockey-6	1	Jockey-12	25024	1.688	26335	X:2282431-2282487	2282431	2282487	2282431	2282487	2F	2223442	3A	2227146
1.688	1	Jockey-6	26335	RSP-LIKE	47	X:2308822-2308977	2308822	2308977	2308822	2308977	2F	2223442	3A	2227146
RSP-LIKE	42	1.688	47	ROO	1618	X:2309024-2316144	2309024	2309144	2316014	2316144	2F	2223442	3A	2227146
ROO	1	RSP-LIKE	1618	Jockey-3	21314	X:2317762-2317804	2317762	2317804	2317762	2317804	2F	2223442	3A	2227146
Jockey-3	1	ROO	21314	R1	2590	X:2339118-2339263	2339118	2339263	2339118	2339263	3A	2328358	3A	2227146
R1	1	Jockey-3	2590	Copia-4	1	X:2341853-2341870	2341853	2341870	2341853	2341870	3A	2328358	3A	2227146
Copia-4	1	R1	1	I-4	4978	X:2341871-2341933	2341871	2341933	2341871	2341933	3A	2328358	3A	2227146
I-4	1	Copia-4	4978	TART	96486	X:2346911-2346951	2346911	2346951	2346911	2346951	3A	2328358	3A	2227146
TART	1	I-4	96486	RSP-LIKE	115258	X:2443437-2443561	2443437	2443561	2443437	2443561	3A	2328358	3A	2227146
RSP-LIKE	6	TART	115258	1.688	205	X:2558819-2559696	2558819	2558877	2559534	2559696	3A	2328358	3A	2227146
1.688	1	RSP-LIKE	205	Gypsy-2	49576	X:2559901-2560096	2559901	2560096	2559901	2560096	3A	2328358	3A	2227146
Gypsy-2	4	1.688	49576	TART	11882	X:2609672-2613512	2609672	2610042	2612925	2613512	3A	2328358	3B	2563601
TART	1	Gypsy-2	11882	Gypsy7-I	24803	X:2625394-2625481	2625394	2625481	2625394	2625481	3A	2328358	3B	2563601
Gypsy7-I	1	TART	24803	1.688	566	X:2650284-2650337	2650284	2650337	2650284	2650337	3A	2328358	3B	2563601
1.688	2	Gypsy7-I	566	Gypsy-50	18958	X:2650903-2651371	2650903	2651181	2651190	2651371	3A	2328358	3B	2563601
Gypsy-50	1	1.688	18958	1.688	27888	X:2670329-2670400	2670329	2670400	2670329	2670400	3B	2666235	3B	2563601
1.688	2	Gypsy-50	27888	TART	11395	X:2698288-2698798	2698288	2698455	2698458	2698798	3B	2666235	3C	2685736
TART	1	1.688	11395	TART	35083	X:2710193-2710277	2710193	2710277	2710193	2710277	3B	2666235	3C	2685736
TART	1	TART	35083	1.688	6281	X:2745360-2745801	2745360	2745801	2745360	2745801	3B	2666235	3C	2685736
1.688	1	TART	6281	1.688	16070	X:2752082-2752154	2752082	2752154	2752082	2752154	3B	2666235	3C	2685736
1.688	3	1.688	16070	FB4	35646	X:2768224-2768867	2768224	2768339	2768717	2768867	3B	2666235	3C	2685736
FB4	2	1.688	35646	Homo9	36555	X:2804513-2805084	2804513	2804634	2804637	2805084	3C	2804156	3C	2685736
Homo9 213 301	1	FB4	36555	Homo6	8571	X:2841639-2841721	2841639	2841721	2841639	2841721	3C	2804156	3C	2685736
Homo6 781 834	1	Homo9	8571	hAT-2	22423	X:2850292-2850343	2850292	2850343	2850292	2850343	3C	2804156	3C	2685736
hAT-2	1	Homo6	22423	HeT-A3	392	X:2872766-2872806	2872766	2872806	2872766	2872806	3C	2804156	3C	2685736
HeT-A3	1	hAT-2	392	Gypsy-22	19722	X:2873198-2873269	2873198	2873269	2873198	2873269	3C	2804156	3C	2685736
Gypsy-22	1	HeT-A3	19722	Jockey-3	7261	X:2892991-2893050	2892991	2893050	2892991	2893050	3C	2804156	3C	2685736
Jockey-3	2	Gypsy-22	7261	P-1	2382	X:2900311-2901389	2900311	2900415	2901289	2901389	3C	2804156	3C	2685736
P-1	1	Jockey-3	2382	TART	4357	X:2903771-2903845	2903771	2903845	2903771	2903845	3C	2804156	3C	2685736
TART	2	P-1	4357	CR1-1	15493	X:2908202-2908618	2908202	2908401	2908494	2908618	3C	2804156	3C	2685736
CR1-1	1	TART	15493	HeT-A3	8126	X:2924111-2924167	2924111	2924167	2924111	2924167	3C	2804156	3C	2685736
HeT-A3	1	CR1-1	8126	Galileo	413	X:2932293-2932377	2932293	2932377	2932293	2932377	3C	2804156	3C	2685736
Galileo	1	HeT-A3	413	1.688	13637	X:2932790-2932850	2932790	2932850	2932790	2932850	3C	2804156	3C	2685736
1.688	1	Galileo	13637	Gypsy-22	29425	X:2946487-2946600	2946487	2946600	2946487	2946600	3C	2804156	3C	2685736
Gypsy-22	1	1.688	29425	Jockey-3	28669	X:2976025-2976099	2976025	2976099	2976025	2976099	3C	2804156	3C	2685736
Jockey-3	1	Gypsy-22	28669	HOBO	37094	X:3004768-3004856	3004768	3004856	3004768	3004856	3C	2804156	3C	2685736
HOBO 2900 2970	1	Jockey-3	37094	MINIME	22924	X:3041950-3042020	3041950	3042020	3041950	3042020	3C	2804156	3C	2685736
MINIME	1	HOBO	22924	1.688	10305	X:3064944-3065012	3064944	3065012	3064944	3065012	3C	2804156	3C	2685736
1.688	2	MINIME	10305	Gypsy-41	38033	X:3075317-3075752	3075317	3075532	3075531	3075752	3C	2804156	3C	2685736
Gypsy-41	1	1.688	38033	TART	3912	X:3113785-3113835	3113785	3113835	3113785	3113835	3C	2804156	3C	2685736
TART	1	Gypsy-41	3912	Gypsy-22	35129	X:3117747-3117845	3117747	3117845	3117747	3117845	3C	2804156	3C	2685736
Gypsy-22	1	TART	35129	REP-1	13827	X:3152974-3153008	3152974	3153008	3152974	3153008	3C	2804156	3C	2685736
REP-1	1	Gypsy-22	13827	Gypsy-22	4065	X:3166835-3166892	3166835	3166892	3166835	3166892	3C	2804156	3D	3155693
Gypsy-22	1	REP-1	4065	Gypsy8-I	5621	X:3170957-3171058	3170957	3171058	3170957	3171058	3C	2804156	3D	3155693
Gypsy8-I	1	Gypsy-22	5621	FB4	39526	X:3176679-3176754	3176679	3176754	3176679	3176754	3C	2804156	3D	3155693
FB4	1	Gypsy8-I	39526	MuDR-1	227	X:3216280-3216769	3216280	3216769	3216280	3216769	3C	2804156	3D	3155693
MuDR-1	1	FB4	227	BEL-1	37701	X:3216996-3217834	3216996	3217834	3216996	3217834	3C	2804156	3D	3155693
BEL-1	1	MuDR-1	37701	ROO	1908	X:3255535-3255585	3255535	3255585	3255535	3255585	3C	2804156	3D	3155693
ROO	3	BEL-1	1908	Galileo	10389	X:3257493-3266031	3257493	3258508	3264837	3266031	3C	2804156	3D	3155693
Galileo	1	ROO	10389	HeT-A3	746	X:3276420-3276458	3276420	3276458	3276420	3276458	3C	2804156	3D	3155693
HeT-A3	1	Galileo	746	Transib-N1	14347	X:3277204-3277269	3277204	3277269	3277204	3277269	3C	2804156	3D	3155693
Transib-N1	1	HeT-A3	14347	TART	7076	X:3291616-3291696	3291616	3291696	3291616	3291696	3C	2804156	3D	3155693
TART	1	Transib-N1	7076	HeT-A3	2259	X:3298772-3299239	3298772	3299239	3298772	3299239	3C	2804156	3D	3155693
HeT-A3	1	TART	2259	Jockey-1	25626	X:3301498-3301580	3301498	3301580	3301498	3301580	3C	2804156	3D	3155693
Jockey-1	1	HeT-A3	25626	Jockey-2	52	X:3327206-3330710	3327206	3330710	3327206	3330710	3D	3312266	3D	3155693
Jockey-2	1	Jockey-1	52	Gypsy-13	690	X:3330762-3330853	3330762	3330853	3330762	3330853	3D	3312266	3D	3155693
Gypsy-13	1	Jockey-2	690	Gypsy-26	0	X:3331543-3331623	3331543	3331623	3331543	3331623	3D	3312266	3D	3155693
Gypsy-26	1	Gypsy-13	0	HeT-A3	3727	X:3331623-3331890	3331623	3331890	3331623	3331890	3D	3312266	3D	3155693
HeT-A3	1	Gypsy-26	3727	hAT-1	30569	X:3335617-3335705	3335617	3335705	3335617	3335705	3D	3312266	3D	3155693
hAT-1	1	HeT-A3	30569	Polinton-1	17393	X:3366274-3366333	3366274	3366333	3366274	3366333	3D	3312266	3D	3155693
Polinton-1	1	hAT-1	17393	HelitronN-1	171	X:3383726-3383812	3383726	3383812	3383726	3383812	3D	3312266	3D	3155693
HelitronN-1	1	Polinton-1	171	Gypsy-5	1098	X:3383983-3384039	3383983	3384039	3383983	3384039	3D	3312266	3D	3155693
Gypsy-5	1	HelitronN-1	1098	Homo6	17149	X:3385137-3385189	3385137	3385189	3385137	3385189	3D	3312266	3D	3155693
Homo6 789 852	1	Gypsy-5	17149	BEL-8	3268	X:3402338-3402396	3402338	3402396	3402338	3402396	3D	3312266	3D	3155693
BEL-8	1	Homo6	3268	Helitron-2	7506	X:3405664-3405734	3405664	3405734	3405664	3405734	3D	3312266	3D	3155693
Helitron-2	1	BEL-8	7506	Transib-1	19629	X:3413240-3413298	3413240	3413298	3413240	3413298	3D	3312266	3D	3155693
Transib-1	1	Helitron-2	19629	Helitron-N1	43026	X:3432927-3432987	3432927	3432987	3432927	3432987	3D	3312266	3E	3430501
Helitron-N1	1	Transib-1	43026	Gypsy8-I	12227	X:3476013-3476066	3476013	3476066	3476013	3476066	3D	3312266	3E	3430501
Gypsy8-I	1	Helitron-N1	12227	PROTOP	10005	X:3488293-3488391	3488293	3488391	3488293	3488391	3D	3312266	3E	3430501
PROTOP	1	Gypsy8-I	10005	FB4	11451	X:3498396-3498474	3498396	3498474	3498396	3498474	3D	3312266	3E	3430501
FB4	2	PROTOP	11451	BLASTOPIA	11383	X:3509925-3510682	3509925	3510201	3510207	3510682	3D	3312266	3E	3430501
BLASTOPIA	3	FB4	11383	TART	3192	X:3522065-3527073	3522065	3522330	3526808	3527073	3D	3312266	3E	3430501
TART	1	BLASTOPIA	3192	Jockey-3	12314	X:3530265-3530322	3530265	3530322	3530265	3530322	3D	3312266	3E	3430501
Jockey-3	1	TART	12314	Gypsy8-I	1	X:3542636-3542646	3542636	3542646	3542636	3542646	3D	3312266	3E	3430501
Gypsy8-I	1	Jockey-3	1	Jockey-3	1	X:3542647-3542702	3542647	3542702	3542647	3542702	3D	3312266	3E	3430501
Jockey-3	1	Gypsy8-I	1	TART	963	X:3542703-3542741	3542703	3542741	3542703	3542741	3D	3312266	3E	3430501
TART	1	Jockey-3	963	TART	7210	X:3543704-3543771	3543704	3543771	3543704	3543771	3D	3312266	3E	3430501
TART	1	TART	7210	DM297	2360	X:3550981-3551288	3550981	3551288	3550981	3551288	3D	3312266	3E	3430501
DM297	1	TART	2360	Helitron-1	476	X:3553648-3553685	3553648	3553685	3553648	3553685	3D	3312266	3E	3430501
Helitron-1	1	DM297	476	Gypsy-22	4712	X:3554161-3554229	3554161	3554229	3554161	3554229	3D	3312266	3E	3430501
Gypsy-22	1	Helitron-1	4712	TART	5990	X:3558941-3559015	3558941	3559015	3558941	3559015	3D	3312266	3F	3554505
TART	1	Gypsy-22	5990	TART	4830	X:3565005-3565269	3565005	3565269	3565005	3565269	3D	3312266	3F	3554505
TART	1	TART	4830	TART	1788	X:3570099-3570386	3570099	3570386	3570099	3570386	3D	3312266	3F	3554505
TART	1	TART	1788	Jockey-3	2155	X:3572174-3572265	3572174	3572265	3572174	3572265	3D	3312266	3F	3554505
Jockey-3	2	TART	2155	DNAREP1	8092	X:3574420-3574727	3574420	3574504	3574597	3574727	3D	3312266	3F	3554505
DNAREP1	2	Jockey-3	8092	Jockey-3	5586	X:3582819-3583060	3582819	3582924	3582917	3583060	3D	3312266	3F	3554505
Jockey-3	1	DNAREP1	5586	Gypsy-23	21578	X:3588646-3588905	3588646	3588905	3588646	3588905	3D	3312266	3F	3554505
Gypsy-23	1	Jockey-3	21578	INV2j	2662	X:3610483-3610558	3610483	3610558	3610483	3610558	3D	3312266	3F	3554505
INV2j	1	Gypsy-23	2662	TART	1563	X:3613220-3613275	3613220	3613275	3613220	3613275	3D	3312266	3F	3554505
TART	1	INV2j	1563	Jockey-2	18336	X:3614838-3614970	3614838	3614970	3614838	3614970	3E	3614213	3F	3554505
Jockey-2	3	TART	18336	Gypsy-23	1	X:3633306-3633708	3633306	3633319	3633547	3633708	3E	3614213	3F	3554505
Gypsy-23	1	Jockey-2	1	Jockey-2	1	X:3633709-3633822	3633709	3633822	3633709	3633822	3E	3614213	3F	3554505
Jockey-2	1	Gypsy-23	1	1.688	1645	X:3633823-3633923	3633823	3633923	3633823	3633923	3E	3614213	3F	3554505
1.688	17	Jockey-2	1645	BS2	468	X:3635568-3642236	3635568	3635775	3641877	3642236	3E	3614213	3F	3554505
BS2 4652 4721	1	1.688	468	BS2	0	X:3642704-3642775	3642704	3642775	3642704	3642775	3E	3614213	3F	3554505
BS2 4473 4525	1	BS2	0	1.688	12393	X:3642775-3642827	3642775	3642827	3642775	3642827	3E	3614213	3F	3554505
1.688	1	BS2	12393	Gypsy-22	14203	X:3655220-3655317	3655220	3655317	3655220	3655317	3E	3614213	3F	3554505
Gypsy-22	1	1.688	14203	HeT-A3	5999	X:3669520-3669565	3669520	3669565	3669520	3669565	3E	3614213	3F	3554505
HeT-A3	1	Gypsy-22	5999	Jockey-3	11555	X:3675564-3675575	3675564	3675575	3675564	3675575	3E	3614213	3F	3554505
Jockey-3	1	HeT-A3	11555	Gypsy8-I	2223	X:3687130-3687191	3687130	3687191	3687130	3687191	3E	3614213	3F	3554505
Gypsy8-I	2	Jockey-3	2223	Jockey-6	4172	X:3689414-3689960	3689414	3689504	3689860	3689960	3E	3614213	3F	3554505
Jockey-6	1	Gypsy8-I	4172	HOBO	4104	X:3694132-3694212	3694132	3694212	3694132	3694212	3E	3614213	3F	3554505
HOBO 1 153	1	Jockey-6	4104	HeT-A3	11094	X:3698316-3698465	3698316	3698465	3698316	3698465	3E	3614213	3F	3554505
HeT-A3	1	HOBO	11094	Gypsy-26	12760	X:3709559-3709623	3709559	3709623	3709559	3709623	3E	3614213	3F	3554505
Gypsy-26	1	HeT-A3	12760	Gypsy-26	3545	X:3722383-3722789	3722383	3722789	3722383	3722789	3E	3614213	3F	3554505
Gypsy-26	1	Gypsy-26	3545	Hoyak3	343	X:3726334-3726772	3726334	3726772	3726334	3726772	3E	3614213	3F	3554505
Hoyak3 4 46	1	Gypsy-26	343	Homo3	4124	X:3727115-3727157	3727115	3727157	3727115	3727157	3E	3614213	3F	3554505
Homo3 1 65	1	Hoyak3	4124	CR1-4	3170	X:3731281-3731349	3731281	3731349	3731281	3731349	3E	3614213	3F	3554505
CR1-4	2	Homo3	3170	TART	560	X:3734519-3734760	3734519	3734626	3734673	3734760	3E	3614213	3F	3554505
TART	1	CR1-4	560	Gypsy8-I	2876	X:3735320-3735506	3735320	3735506	3735320	3735506	3E	3614213	3F	3554505
Gypsy8-I	1	TART	2876	Jockey-3	1	X:3738382-3738449	3738382	3738449	3738382	3738449	3E	3614213	3F	3554505
Jockey-3	1	Gypsy8-I	1	Jockey-3	3008	X:3738450-3738516	3738450	3738516	3738450	3738516	3E	3614213	3F	3554505
Jockey-3	1	Jockey-3	3008	HelitronN-1	21392	X:3741524-3741579	3741524	3741579	3741524	3741579	3E	3614213	3F	3554505
HelitronN-1	1	Jockey-3	21392	DMRT1B	11441	X:3762971-3763022	3762971	3763022	3762971	3763022	3E	3614213	3F	3554505
DMRT1B 3 5168	1	HelitronN-1	11441	Galileo	24230	X:3774463-3779602	3774463	3779602	3774463	3779602	3F	3765078	4A	3766044
Galileo	1	DMRT1B	24230	1.688	45030	X:3803832-3803880	3803832	3803880	3803832	3803880	3F	3765078	4A	3766044
1.688	2	Galileo	45030	TART	6586	X:3848910-3849265	3848910	3849120	3849128	3849265	3F	3765078	4A	3766044
TART	1	1.688	6586	Jockey-3	639	X:3855851-3855942	3855851	3855942	3855851	3855942	3F	3765078	4A	3766044
Jockey-3	1	TART	639	Jockey-3	2171	X:3856581-3856671	3856581	3856671	3856581	3856671	3F	3765078	4A	3766044
Jockey-3	1	Jockey-3	2171	HELENA	1674	X:3858842-3858906	3858842	3858906	3858842	3858906	3F	3765078	4A	3766044
HELENA 1270 1327	1	Jockey-3	1674	Jockey-3	405	X:3860580-3860638	3860580	3860638	3860580	3860638	3F	3765078	4A	3766044
Jockey-3	1	HELENA	405	Gypsy8-I	1	X:3861043-3861071	3861043	3861071	3861043	3861071	3F	3765078	4A	3766044
Gypsy8-I	1	Jockey-3	1	Jockey-3	4662	X:3861072-3861142	3861072	3861142	3861072	3861142	3F	3765078	4A	3766044
Jockey-3	1	Gypsy8-I	4662	Gypsy-1	12941	X:3865804-3865875	3865804	3865875	3865804	3865875	3F	3765078	4A	3766044
Gypsy-1	1	Jockey-3	12941	1.688	901	X:3878816-3878846	3878816	3878846	3878816	3878846	3F	3765078	4A	3766044
1.688	2	Gypsy-1	901	Gypsy8-I	18721	X:3879747-3879950	3879747	3879798	3879818	3879950	3F	3765078	4A	3766044
Gypsy8-I	1	1.688	18721	DNAREP1	7242	X:3898671-3898779	3898671	3898779	3898671	3898779	3F	3765078	4A	3766044
DNAREP1	1	Gypsy8-I	7242	Chapaev3-1	103	X:3906021-3906464	3906021	3906464	3906021	3906464	3F	3765078	4B	3903504
Chapaev3-1	1	DNAREP1	103	RSP-LIKE	1491	X:3906567-3906623	3906567	3906623	3906567	3906623	3F	3765078	4B	3903504
RSP-LIKE	2	Chapaev3-1	1491	Nobel	15105	X:3908114-3908438	3908114	3908272	3908276	3908438	3F	3765078	4B	3903504
Nobel	1	RSP-LIKE	15105	BEL-18	18574	X:3923543-3923642	3923543	3923642	3923543	3923642	3F	3765078	4B	3903504
BEL-18	1	Nobel	18574	1.688	4391	X:3942216-3942297	3942216	3942297	3942216	3942297	3F	3765078	4B	3903504
1.688	1	BEL-18	4391	1.688	52249	X:3946688-3946955	3946688	3946955	3946688	3946955	3F	3765078	4B	3903504
1.688	2	1.688	52249	UVIR	13558	X:3999204-3999667	3999204	3999377	3999407	3999667	4A	3955447	4B	3903504
UVIR	1	1.688	13558	Galileo	44243	X:4013225-4013303	4013225	4013303	4013225	4013303	4A	3955447	4B	3903504
Galileo	1	UVIR	44243	Gypsy-28	3307	X:4057546-4057580	4057546	4057580	4057546	4057580	4A	3955447	4B	3903504
Gypsy-28	1	Galileo	3307	REP-2	10466	X:4060887-4060946	4060887	4060946	4060887	4060946	4A	3955447	4B	3903504
REP-2	1	Gypsy-28	10466	Gypsy-3	12666	X:4071412-4071471	4071412	4071471	4071412	4071471	4A	3955447	4B	3903504
Gypsy-3	2	REP-2	12666	Gypsy-3	3840	X:4084137-4084544	4084137	4084201	4084379	4084544	4A	3955447	4B	3903504
Gypsy-3	2	Gypsy-3	3840	Homo3	3199	X:4088384-4088791	4088384	4088448	4088626	4088791	4A	3955447	4B	3903504
Homo3 1 65	1	Gypsy-3	3199	1.688	6012	X:4091990-4092055	4091990	4092055	4091990	4092055	4A	3955447	4B	3903504
1.688	2	Homo3	6012	MuDR-1	12710	X:4098067-4098428	4098067	4098138	4098129	4098428	4A	3955447	4B	3903504
MuDR-1	1	1.688	12710	Gypsy-3	111	X:4111138-4111822	4111138	4111822	4111138	4111822	4A	3955447	4C	4105828
Gypsy-3	1	MuDR-1	111	MuDR-1	93	X:4111933-4111970	4111933	4111970	4111933	4111970	4A	3955447	4C	4105828
MuDR-1	1	Gypsy-3	93	Gypsy-22	7752	X:4112063-4112801	4112063	4112801	4112063	4112801	4A	3955447	4C	4105828
Gypsy-22	1	MuDR-1	7752	HOBO	2043	X:4120553-4120629	4120553	4120629	4120553	4120629	4B	4115669	4C	4105828
HOBO 1 192	1	Gypsy-22	2043	HOBO	18	X:4122672-4122862	4122672	4122862	4122672	4122862	4B	4115669	4C	4105828
HOBO 261 314	1	HOBO	18	PROTOP	4	X:4122880-4122933	4122880	4122933	4122880	4122933	4B	4115669	4C	4105828
PROTOP 17 75	1	HOBO	4	PROTOP	183	X:4122937-4122990	4122937	4122990	4122937	4122990	4B	4115669	4C	4105828
PROTOP 314 462	1	PROTOP	183	HOBO	-1	X:4123173-4123353	4123173	4123353	4123173	4123353	4B	4115669	4C	4105828
