Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
Jockey-6	1	TART	13158	CR1-10	7074	X:1857014-1857150	1857014	1857150	1857014	1857150	2B	1475669	2C	1796918
CR1-10	1	Jockey-6	7074	Transib-N1	18863	X:1864224-1864287	1864224	1864287	1864224	1864287	2B	1475669	2C	1796918
Transib-N1	2	CR1-10	18863	1.688	26372	X:1883150-1883494	1883150	1883294	1883383	1883494	2B	1475669	2C	1796918
1.688	1	Transib-N1	26372	TART	1708	X:1909866-1909927	1909866	1909927	1909866	1909927	2B	1475669	2D	1888462
TART	1	1.688	1708	Gypsy-6	1	X:1911635-1911683	1911635	1911683	1911635	1911683	2B	1475669	2D	1888462
Gypsy-6	1	TART	1	TART	1	X:1911684-1911810	1911684	1911810	1911684	1911810	2B	1475669	2D	1888462
TART	1	Gypsy-6	1	Jockey-3	7032	X:1911811-1911940	1911811	1911940	1911811	1911940	2B	1475669	2D	1888462
Jockey-3	2	TART	7032	Jockey-3	1057	X:1918972-1919520	1918972	1919203	1919266	1919520	2B	1475669	2D	1888462
Jockey-3	1	Jockey-3	1057	TART	8545	X:1920577-1920735	1920577	1920735	1920577	1920735	2B	1475669	2D	1888462
TART	1	Jockey-3	8545	Jockey-3	60	X:1929280-1929517	1929280	1929517	1929280	1929517	2B	1475669	2D	1888462
Jockey-3	1	TART	60	Gypsy-23	1057	X:1929577-1929867	1929577	1929867	1929577	1929867	2B	1475669	2D	1888462
Gypsy-23	1	Jockey-3	1057	Gypsy-22	26268	X:1930924-1931046	1930924	1931046	1930924	1931046	2B	1475669	2D	1888462
Gypsy-22	1	Gypsy-23	26268	Helitron-2N	10464	X:1957314-1957365	1957314	1957365	1957314	1957365	2B	1475669	2D	1888462
Helitron-2N	1	Gypsy-22	10464	Jockey-15	17614	X:1967829-1967910	1967829	1967910	1967829	1967910	2B	1475669	2D	1888462
Jockey-15	1	Helitron-2N	17614	1.688	4407	X:1985524-1985604	1985524	1985604	1985524	1985604	2C	1972107	2D	1888462
1.688	2	Jockey-15	4407	R1-1	16284	X:1990011-1990327	1990011	1990142	1990152	1990327	2C	1972107	2D	1888462
R1-1	1	1.688	16284	TART	549	X:2006611-2006672	2006611	2006672	2006611	2006672	2C	1972107	2E	1995128
TART	1	R1-1	549	1.688	1669	X:2007221-2007364	2007221	2007364	2007221	2007364	2C	1972107	2E	1995128
1.688	3	TART	1669	RSP-LIKE	47	X:2009033-2009700	2009033	2009129	2009550	2009700	2C	1972107	2E	1995128
RSP-LIKE	15	1.688	47	Jockey-3	30632	X:2009747-2012205	2009747	2009909	2012042	2012205	2C	1972107	2E	1995128
Jockey-3	1	RSP-LIKE	30632	BEL-1	19980	X:2042837-2042965	2042837	2042965	2042837	2042965	2C	1972107	2E	1995128
BEL-1	1	Jockey-3	19980	Gypsy-9	31225	X:2062945-2063054	2062945	2063054	2062945	2063054	2C	1972107	2F	2043414
Gypsy-9	1	BEL-1	31225	HeT-A3	439	X:2094279-2094349	2094279	2094349	2094279	2094349	2D	2083109	2F	2043414
HeT-A3	1	Gypsy-9	439	Galileo	3471	X:2094788-2094860	2094788	2094860	2094788	2094860	2D	2083109	2F	2043414
Galileo	1	HeT-A3	3471	Homo6	546	X:2098331-2098368	2098331	2098368	2098331	2098368	2D	2083109	2F	2043414
Homo6 710 770	1	Galileo	546	BEL-21	2971	X:2098914-2098973	2098914	2098973	2098914	2098973	2D	2083109	2F	2043414
BEL-21	2	Homo6	2971	MINIME	622	X:2101944-2102087	2101944	2101988	2102019	2102087	2D	2083109	2F	2043414
MINIME	1	BEL-21	622	DOC6	1904	X:2102709-2102755	2102709	2102755	2102709	2102755	2D	2083109	2F	2043414
DOC6	1	MINIME	1904	Gypsy-24	1	X:2104659-2108451	2104659	2108451	2104659	2108451	2D	2083109	2F	2043414
Gypsy-24	3	DOC6	1	DOC6	1	X:2108452-2113740	2108452	2108662	2113530	2113740	2D	2083109	2F	2043414
DOC6	1	Gypsy-24	1	P-1N1	6573	X:2113741-2114195	2113741	2114195	2113741	2114195	2D	2083109	2F	2043414
P-1N1	1	DOC6	6573	Gypsy-5	15205	X:2120768-2120803	2120768	2120803	2120768	2120803	2D	2083109	2F	2043414
Gypsy-5	1	P-1N1	15205	HeT-A3	1	X:2136008-2136079	2136008	2136079	2136008	2136079	2D	2083109	3A	2128829
HeT-A3	1	Gypsy-5	1	Gypsy-5	1	X:2136080-2136131	2136080	2136131	2136080	2136131	2D	2083109	3A	2128829
Gypsy-5	1	HeT-A3	1	Gypsy8-I	5951	X:2136132-2136149	2136132	2136149	2136132	2136149	2D	2083109	3A	2128829
Gypsy8-I	1	Gypsy-5	5951	Jockey-3	42533	X:2142100-2142157	2142100	2142157	2142100	2142157	2D	2083109	3A	2128829
Jockey-3	1	Gypsy8-I	42533	1.688	26506	X:2184690-2184725	2184690	2184725	2184690	2184725	2E	2173103	3A	2128829
1.688	2	Jockey-3	26506	RSP-LIKE	47	X:2211231-2211532	2211231	2211315	2211357	2211532	2E	2173103	3A	2128829
RSP-LIKE	17	1.688	47	Gypsy8-I	22127	X:2211579-2214327	2211579	2211740	2214193	2214327	2E	2173103	3A	2128829
Gypsy8-I	1	RSP-LIKE	22127	Jockey-3	691	X:2236454-2236551	2236454	2236551	2236454	2236551	2F	2223442	3A	2128829
Jockey-3	1	Gypsy8-I	691	R1	2590	X:2237242-2237387	2237242	2237387	2237242	2237387	2F	2223442	3A	2128829
R1	1	Jockey-3	2590	Copia-4	1	X:2239977-2239994	2239977	2239994	2239977	2239994	2F	2223442	3A	2128829
Copia-4	1	R1	1	I-4	4943	X:2239995-2240057	2239995	2240057	2239995	2240057	2F	2223442	3A	2128829
I-4	1	Copia-4	4943	Helitron-N1	58279	X:2245000-2245040	2245000	2245040	2245000	2245040	2F	2223442	3A	2128829
Helitron-N1	1	I-4	58279	Gypsy10	13503	X:2303319-2303382	2303319	2303382	2303319	2303382	2F	2223442	3A	2128829
Gypsy10	2	Helitron-N1	13503	Gypsy-6	895	X:2316885-2318323	2316885	2317246	2317247	2318323	2F	2223442	3A	2128829
Gypsy-6	1	Gypsy10	895	Gypsy10	83	X:2319218-2323683	2319218	2323683	2319218	2323683	2F	2223442	3A	2128829
Gypsy10	2	Gypsy-6	83	BEL-21	7908	X:2323766-2324219	2323766	2323865	2323858	2324219	2F	2223442	3A	2128829
BEL-21	1	Gypsy10	7908	Galileo	99	X:2332127-2332179	2332127	2332179	2332127	2332179	3A	2328358	3A	2128829
Galileo	1	BEL-21	99	Jockey-3	14003	X:2332278-2332319	2332278	2332319	2332278	2332319	3A	2328358	3A	2128829
Jockey-3	1	Galileo	14003	Gypsy8-I	1	X:2346322-2346434	2346322	2346434	2346322	2346434	3A	2328358	3A	2128829
Gypsy8-I	1	Jockey-3	1	TART	23983	X:2346435-2346470	2346435	2346470	2346435	2346470	3A	2328358	3A	2128829
TART	1	Gypsy8-I	23983	TART	57942	X:2370453-2370552	2370453	2370552	2370453	2370552	3A	2328358	3A	2128829
TART	1	TART	57942	Homo6	2171	X:2428494-2428571	2428494	2428571	2428494	2428571	3A	2328358	3A	2128829
Homo6 688 783	1	TART	2171	1.688	31505	X:2430742-2430842	2430742	2430842	2430742	2430842	3A	2328358	3A	2128829
1.688	3	Homo6	31505	RSP-LIKE	294	X:2462347-2462971	2462347	2462454	2462773	2462971	3A	2328358	3A	2128829
RSP-LIKE	6	1.688	294	BEL-1	59900	X:2463265-2464076	2463265	2463319	2463981	2464076	3A	2328358	3A	2128829
BEL-1	1	RSP-LIKE	59900	Jockey-3	1499	X:2523976-2524018	2523976	2524018	2523976	2524018	3A	2328358	3B	2465804
Jockey-3	1	BEL-1	1499	1.688	25577	X:2525517-2525604	2525517	2525604	2525517	2525604	3A	2328358	3B	2465804
1.688	2	Jockey-3	25577	Gypsy-50	19143	X:2551181-2551786	2551181	2551457	2551458	2551786	3A	2328358	3B	2465804
Gypsy-50	1	1.688	19143	HOBO	2261	X:2570929-2570988	2570929	2570988	2570929	2570988	3A	2328358	3B	2465804
HOBO 2632 3016	1	Gypsy-50	2261	PROTOP	-1	X:2573249-2573631	2573249	2573631	2573249	2573631	3A	2328358	3B	2465804
PROTOP	2	HOBO	-1	HOBO	4	X:2573630-2574013	2573630	2573776	2573944	2574013	3A	2328358	3B	2465804
HOBO 1 314	1	PROTOP	4	1.688	26069	X:2574017-2574330	2574017	2574330	2574017	2574330	3A	2328358	3B	2465804
1.688	2	HOBO	26069	G5A	24548	X:2600399-2600906	2600399	2600743	2600758	2600906	3A	2328358	3C	2597740
G5A	1	1.688	24548	Gypsy-22	11635	X:2625454-2625520	2625454	2625520	2625454	2625520	3A	2328358	3C	2597740
Gypsy-22	1	G5A	11635	Gypsy8-I	8845	X:2637155-2637206	2637155	2637206	2637155	2637206	3A	2328358	3C	2597740
Gypsy8-I	1	Gypsy-22	8845	Jockey-3	1963	X:2646051-2646138	2646051	2646138	2646051	2646138	3A	2328358	3C	2597740
Jockey-3	1	Gypsy8-I	1963	1.688	6138	X:2648101-2648601	2648101	2648601	2648101	2648601	3A	2328358	3C	2597740
1.688	1	Jockey-3	6138	1.688	16223	X:2654739-2654832	2654739	2654832	2654739	2654832	3A	2328358	3C	2597740
1.688	2	1.688	16223	Jockey-6	35007	X:2671055-2671555	2671055	2671398	2671426	2671555	3B	2666235	3C	2597740
Jockey-6	1	1.688	35007	NOMAD	2658	X:2706562-2706730	2706562	2706730	2706562	2706730	3B	2666235	3C	2597740
NOMAD	2	Jockey-6	2658	HeT-A3	35781	X:2709388-2710782	2709388	2709911	2709912	2710782	3B	2666235	3C	2597740
HeT-A3	1	NOMAD	35781	Jockey-6	4239	X:2746563-2746608	2746563	2746608	2746563	2746608	3B	2666235	3C	2597740
Jockey-6	1	HeT-A3	4239	Homo6	4317	X:2750847-2750927	2750847	2750927	2750847	2750927	3B	2666235	3C	2597740
Homo6 781 834	1	Jockey-6	4317	hAT-2	22428	X:2755244-2755295	2755244	2755295	2755244	2755295	3B	2666235	3C	2597740
hAT-2	1	Homo6	22428	Gypsy-22	20112	X:2777723-2777763	2777723	2777763	2777723	2777763	3B	2666235	3C	2597740
Gypsy-22	1	hAT-2	20112	Jockey-2	7235	X:2797875-2797936	2797875	2797936	2797875	2797936	3B	2666235	3C	2597740
Jockey-2	1	Gypsy-22	7235	Jockey-3	845	X:2805171-2805325	2805171	2805325	2805171	2805325	3C	2804156	3C	2597740
Jockey-3	1	Jockey-2	845	TART	6844	X:2806170-2806270	2806170	2806270	2806170	2806270	3C	2804156	3C	2597740
TART	2	Jockey-3	6844	Galileo	23898	X:2813114-2813530	2813114	2813291	2813406	2813530	3C	2804156	3C	2597740
Galileo	1	TART	23898	HeT-A3	589	X:2837428-2837461	2837428	2837461	2837428	2837461	3C	2804156	3C	2597740
HeT-A3	1	Galileo	589	HOBO	1520	X:2838050-2838098	2838050	2838098	2838050	2838098	3C	2804156	3C	2597740
HOBO 2673 3016	1	HeT-A3	1520	PROTOP	18	X:2839618-2839933	2839618	2839933	2839618	2839933	3C	2804156	3C	2597740
PROTOP 312 462	1	HOBO	18	PROTOP	191	X:2839951-2840130	2839951	2840130	2839951	2840130	3C	2804156	3C	2597740
PROTOP	1	PROTOP	191	HOBO	46	X:2840321-2840390	2840321	2840390	2840321	2840390	3C	2804156	3C	2597740
HOBO 1 314	1	PROTOP	46	Helitron-1	1	X:2840436-2840777	2840436	2840777	2840436	2840777	3C	2804156	3C	2597740
Helitron-1	1	HOBO	1	1.688	12171	X:2840778-2840806	2840778	2840806	2840778	2840806	3C	2804156	3C	2597740
1.688	1	Helitron-1	12171	BEL-10	41575	X:2852977-2853218	2852977	2853218	2852977	2853218	3C	2804156	3C	2597740
BEL-10	1	1.688	41575	Gypsy-22	38961	X:2894793-2894838	2894793	2894838	2894793	2894838	3C	2804156	3C	2597740
Gypsy-22	1	BEL-10	38961	HOBO	14397	X:2933799-2933860	2933799	2933860	2933799	2933860	3C	2804156	3C	2597740
HOBO 2852 3016	1	Gypsy-22	14397	BEL-1	13480	X:2948257-2948378	2948257	2948378	2948257	2948378	3C	2804156	3C	2597740
BEL-1	1	HOBO	13480	MINIME	9364	X:2961858-2961909	2961858	2961909	2961858	2961909	3C	2804156	3C	2597740
MINIME	1	BEL-1	9364	1.688	13655	X:2971273-2971341	2971273	2971341	2971273	2971341	3C	2804156	3C	2597740
1.688	2	MINIME	13655	TART	8602	X:2984996-2985431	2984996	2985208	2985208	2985431	3C	2804156	3C	2597740
TART	1	1.688	8602	Gypsy7-I	24841	X:2994033-2994184	2994033	2994184	2994033	2994184	3C	2804156	3C	2597740
Gypsy7-I	1	TART	24841	Jockey-3	8973	X:3019025-3019076	3019025	3019076	3019025	3019076	3C	2804156	3C	2597740
Jockey-3	1	Gypsy7-I	8973	HOBO	10805	X:3028049-3028206	3028049	3028206	3028049	3028206	3C	2804156	3C	2597740
HOBO 2673 3016	1	Jockey-3	10805	PROTOP	17	X:3039011-3039326	3039011	3039326	3039011	3039326	3C	2804156	3C	2597740
PROTOP 337 468	1	HOBO	17	Gypsy-6	103	X:3039343-3039476	3039343	3039476	3039343	3039476	3C	2804156	3C	2597740
Gypsy-6	1	PROTOP	103	PROTOP	110	X:3039579-3046486	3039579	3046486	3039579	3046486	3C	2804156	3C	2597740
PROTOP 17 75	1	Gypsy-6	110	HOBO	46	X:3046596-3046665	3046596	3046665	3046596	3046665	3C	2804156	3C	2597740
HOBO 1 314	1	PROTOP	46	HOBO	2865	X:3046711-3047052	3046711	3047052	3046711	3047052	3C	2804156	3C	2597740
HOBO 1 314	1	HOBO	2865	PROTOP	4	X:3049917-3050230	3049917	3050230	3049917	3050230	3C	2804156	3C	2597740
PROTOP	2	HOBO	4	HOBO	-1	X:3050234-3050599	3050234	3050303	3050465	3050599	3C	2804156	3C	2597740
HOBO 2632 3016	1	PROTOP	-1	Gypsy8-I	45533	X:3050598-3050980	3050598	3050980	3050598	3050980	3C	2804156	3C	2597740
Gypsy8-I	1	HOBO	45533	hAT-2	10923	X:3096513-3096602	3096513	3096602	3096513	3096602	3C	2804156	3D	3075502
hAT-2	1	Gypsy8-I	10923	HeT-A3	37273	X:3107525-3107569	3107525	3107569	3107525	3107569	3C	2804156	3D	3075502
HeT-A3	1	hAT-2	37273	BEL-21	62623	X:3144842-3144889	3144842	3144889	3144842	3144889	3C	2804156	3D	3075502
BEL-21	1	HeT-A3	62623	TART	1484	X:3207512-3207545	3207512	3207545	3207512	3207545	3C	2804156	3D	3075502
TART	1	BEL-21	1484	Gypsy-6	1892	X:3209029-3209461	3209029	3209461	3209029	3209461	3C	2804156	3D	3075502
Gypsy-6	1	TART	1892	Mariner-1	307	X:3211353-3211460	3211353	3211460	3211353	3211460	3C	2804156	3D	3075502
Mariner-1	1	Gypsy-6	307	Gypsy-26	26564	X:3211767-3213427	3211767	3213427	3211767	3213427	3C	2804156	3D	3075502
Gypsy-26	2	Mariner-1	26564	HeT-A3	3688	X:3239991-3240334	3239991	3240048	3240060	3240334	3C	2804156	3D	3075502
HeT-A3	1	Gypsy-26	3688	hAT-1	30572	X:3244022-3244110	3244022	3244110	3244022	3244110	3C	2804156	3D	3075502
hAT-1	1	HeT-A3	30572	Polinton-1	17550	X:3274682-3274741	3274682	3274741	3274682	3274741	3C	2804156	3D	3075502
Polinton-1	1	hAT-1	17550	Homo6	18708	X:3292291-3292371	3292291	3292371	3292291	3292371	3C	2804156	3D	3075502
Homo6 793 852	1	Polinton-1	18708	Transib-1	10922	X:3311079-3311137	3311079	3311137	3311079	3311137	3C	2804156	3D	3075502
Transib-1	1	Homo6	10922	I-3	16332	X:3322059-3322120	3322059	3322120	3322059	3322120	3D	3312266	3D	3075502
I-3	1	Transib-1	16332	Transib-1	3635	X:3338452-3338500	3338452	3338500	3338452	3338500	3D	3312266	3D	3075502
Transib-1	1	I-3	3635	Jockey-3	10658	X:3342135-3342195	3342135	3342195	3342135	3342195	3D	3312266	3E	3339704
Jockey-3	1	Transib-1	10658	Helitron-N2	32672	X:3352853-3352917	3352853	3352917	3352853	3352917	3D	3312266	3E	3339704
Helitron-N2	1	Jockey-3	32672	VEGE	6491	X:3385589-3385646	3385589	3385646	3385589	3385646	3D	3312266	3E	3339704
VEGE	1	Helitron-N2	6491	Gypsy8-I	5802	X:3392137-3392175	3392137	3392175	3392137	3392175	3D	3312266	3E	3339704
Gypsy8-I	1	VEGE	5802	PROTOP	10112	X:3397977-3398075	3397977	3398075	3397977	3398075	3D	3312266	3E	3339704
PROTOP	1	Gypsy8-I	10112	TART	26199	X:3408187-3408265	3408187	3408265	3408187	3408265	3D	3312266	3E	3339704
TART	1	PROTOP	26199	Gypsy8-I	12262	X:3434464-3434521	3434464	3434521	3434464	3434521	3D	3312266	3E	3339704
Gypsy8-I	1	TART	12262	Jockey-6	647	X:3446783-3446838	3446783	3446838	3446783	3446838	3D	3312266	3E	3339704
Jockey-6	1	Gypsy8-I	647	TART	244	X:3447485-3447602	3447485	3447602	3447485	3447602	3D	3312266	3E	3339704
TART	1	Jockey-6	244	TART	7177	X:3447846-3447913	3447846	3447913	3447846	3447913	3D	3312266	3E	3339704
TART	1	TART	7177	FB4	766	X:3455090-3455413	3455090	3455413	3455090	3455413	3D	3312266	3E	3339704
FB4	1	TART	766	DM297	1401	X:3456179-3457833	3456179	3457833	3456179	3457833	3D	3312266	3E	3339704
DM297	1	FB4	1401	Helitron-1	490	X:3459234-3459271	3459234	3459271	3459234	3459271	3D	3312266	3E	3339704
Helitron-1	1	DM297	490	HeT-A3	4789	X:3459761-3459829	3459761	3459829	3459761	3459829	3D	3312266	3E	3339704
HeT-A3	1	Helitron-1	4789	HOBO	4801	X:3464618-3464708	3464618	3464708	3464618	3464708	3D	3312266	3F	3460214
HOBO 2632 3016	1	HeT-A3	4801	PROTOP	-1	X:3469509-3469891	3469509	3469891	3469509	3469891	3D	3312266	3F	3460214
PROTOP	2	HOBO	-1	HOBO	4	X:3469890-3470277	3469890	3470021	3470208	3470277	3D	3312266	3F	3460214
HOBO 1 314	1	PROTOP	4	TART	1181	X:3470281-3470594	3470281	3470594	3470281	3470594	3D	3312266	3F	3460214
TART	1	HOBO	1181	Jockey-3	4912	X:3471775-3471958	3471775	3471958	3471775	3471958	3D	3312266	3F	3460214
Jockey-3	1	TART	4912	TART	1788	X:3476870-3477152	3476870	3477152	3476870	3477152	3D	3312266	3F	3460214
TART	1	Jockey-3	1788	Jockey-3	2160	X:3478940-3479038	3478940	3479038	3478940	3479038	3D	3312266	3F	3460214
Jockey-3	2	TART	2160	Jockey-6	156	X:3481198-3481529	3481198	3481282	3481375	3481529	3D	3312266	3F	3460214
Jockey-6	1	Jockey-3	156	P	7909	X:3481685-3481765	3481685	3481765	3481685	3481765	3D	3312266	3F	3460214
P	1	Jockey-6	7909	DNAREP1	1	X:3489674-3489688	3489674	3489688	3489674	3489688	3D	3312266	3F	3460214
DNAREP1	2	P	1	P	6941	X:3489689-3489930	3489689	3489794	3489787	3489930	3D	3312266	3F	3460214
P	1	DNAREP1	6941	DNAREP1	1	X:3496871-3496885	3496871	3496885	3496871	3496885	3D	3312266	3F	3460214
DNAREP1	2	P	1	Jockey-3	5520	X:3496886-3497127	3496886	3496991	3496984	3497127	3D	3312266	3F	3460214
Jockey-3	1	DNAREP1	5520	Gypsy8-I	1	X:3502647-3502668	3502647	3502668	3502647	3502668	3D	3312266	3F	3460214
Gypsy8-I	1	Jockey-3	1	Jockey-3	1	X:3502669-3502819	3502669	3502819	3502669	3502819	3D	3312266	3F	3460214
Jockey-3	1	Gypsy8-I	1	NINJA	10637	X:3502820-3502937	3502820	3502937	3502820	3502937	3D	3312266	3F	3460214
NINJA	3	Jockey-3	10637	INV2j	13693	X:3513574-3520190	3513574	3513888	3519902	3520190	3D	3312266	3F	3460214
INV2j	1	NINJA	13693	TART	1566	X:3533883-3533938	3533883	3533938	3533883	3533938	3D	3312266	3F	3460214
TART	1	INV2j	1566	Jockey-3	18390	X:3535504-3535636	3535504	3535636	3535504	3535636	3D	3312266	3F	3460214
Jockey-3	1	TART	18390	1.688	1422	X:3554026-3554638	3554026	3554638	3554026	3554638	3D	3312266	3F	3460214
1.688	1	Jockey-3	1422	RSP-LIKE	-7	X:3556060-3556173	3556060	3556173	3556060	3556173	3D	3312266	3F	3460214
RSP-LIKE	13	1.688	-7	BS3	114	X:3556166-3558168	3556166	3556245	3558063	3558168	3D	3312266	3F	3460214
BS3	1	RSP-LIKE	114	1.688	12388	X:3558282-3558417	3558282	3558417	3558282	3558417	3D	3312266	3F	3460214
1.688	1	BS3	12388	Galileo	16433	X:3570805-3570878	3570805	3570878	3570805	3570878	3D	3312266	3F	3460214
Galileo	1	1.688	16433	Gypsy8-I	2065	X:3587311-3587351	3587311	3587351	3587311	3587351	3D	3312266	3F	3460214
Gypsy8-I	1	Galileo	2065	1.688	8075	X:3589416-3589512	3589416	3589512	3589416	3589512	3D	3312266	3F	3460214
1.688	3	Gypsy8-I	8075	Jockey-3	5935	X:3597587-3598251	3597587	3597772	3598108	3598251	3D	3312266	3F	3460214
Jockey-3	1	1.688	5935	Jockey-3	2021	X:3604186-3604267	3604186	3604267	3604186	3604267	3D	3312266	3F	3460214
Jockey-3	1	Jockey-3	2021	Gypsy8-I	238	X:3606288-3606639	3606288	3606639	3606288	3606639	3D	3312266	3F	3460214
Gypsy8-I	1	Jockey-3	238	DM412B	5901	X:3606877-3607012	3606877	3607012	3606877	3607012	3D	3312266	3F	3460214
DM412B	1	Gypsy8-I	5901	DM412	574	X:3612913-3613425	3612913	3613425	3612913	3613425	3D	3312266	3F	3460214
DM412 510 1406	1	DM412B	574	DM412	1	X:3613999-3614898	3613999	3614898	3613999	3614898	3D	3312266	3F	3460214
DM412 1 6477	1	DM412	1	HeT-A3	13910	X:3614899-3619736	3614899	3619736	3614899	3619736	3E	3614213	3F	3460214
HeT-A3	1	DM412	13910	Gypsy-26	13001	X:3633646-3633716	3633646	3633716	3633646	3633716	3E	3614213	3F	3460214
Gypsy-26	1	HeT-A3	13001	Hoyak3	351	X:3646717-3647120	3646717	3647120	3646717	3647120	3E	3614213	3F	3460214
Hoyak3 4 46	1	Gypsy-26	351	Gypsy-26	3586	X:3647471-3647513	3647471	3647513	3647471	3647513	3E	3614213	3F	3460214
Gypsy-26	1	Hoyak3	3586	Homo3	4534	X:3651099-3651502	3651099	3651502	3651099	3651502	3E	3614213	3F	3460214
Homo3 1 65	1	Gypsy-26	4534	CR1-4	3230	X:3656036-3656104	3656036	3656104	3656036	3656104	3E	3614213	3F	3460214
CR1-4	2	Homo3	3230	TART	558	X:3659334-3659575	3659334	3659441	3659488	3659575	3E	3614213	3F	3460214
TART	1	CR1-4	558	Gypsy8-I	2892	X:3660133-3660322	3660133	3660322	3660133	3660322	3E	3614213	3F	3460214
Gypsy8-I	1	TART	2892	Jockey-3	1	X:3663214-3663278	3663214	3663278	3663214	3663278	3E	3614213	3F	3460214
Jockey-3	1	Gypsy8-I	1	Jockey-3	3008	X:3663279-3663345	3663279	3663345	3663279	3663345	3E	3614213	3F	3460214
Jockey-3	1	Jockey-3	3008	Hoana5	36365	X:3666353-3666408	3666353	3666408	3666353	3666408	3E	3614213	3F	3460214
Hoana5 285 361	1	Jockey-3	36365	Galileo	20533	X:3702773-3702848	3702773	3702848	3702773	3702848	3E	3614213	4A	3685405
Galileo	1	Hoana5	20533	Gypsy-38	6772	X:3723381-3723429	3723381	3723429	3723381	3723429	3E	3614213	4A	3685405
Gypsy-38	1	Galileo	6772	HOBO	25694	X:3730201-3730305	3730201	3730305	3730201	3730305	3E	3614213	4A	3685405
HOBO 1 314	1	Gypsy-38	25694	PROTOP	4	X:3755999-3756312	3755999	3756312	3755999	3756312	3E	3614213	4A	3685405
PROTOP	2	HOBO	4	HOBO	-1	X:3756316-3756699	3756316	3756385	3756553	3756699	3E	3614213	4A	3685405
HOBO 2632 3016	1	PROTOP	-1	1.688	12551	X:3756698-3757080	3756698	3757080	3756698	3757080	3E	3614213	4A	3685405
1.688	2	HOBO	12551	TART	6514	X:3769631-3769962	3769631	3769786	3769799	3769962	3F	3765078	4A	3685405
TART	1	1.688	6514	Jockey-6	2918	X:3776476-3776567	3776476	3776567	3776476	3776567	3F	3765078	4A	3685405
Jockey-6	1	TART	2918	Jockey-3	6936	X:3779485-3779549	3779485	3779549	3779485	3779549	3F	3765078	4A	3685405
Jockey-3	1	Jockey-6	6936	Gypsy8-I	32755	X:3786485-3786556	3786485	3786556	3786485	3786556	3F	3765078	4A	3685405
Gypsy8-I	1	Jockey-3	32755	DNAREP1	7280	X:3819311-3819419	3819311	3819419	3819311	3819419	3F	3765078	4A	3685405
DNAREP1	1	Gypsy8-I	7280	Chapaev3-1	103	X:3826699-3827093	3826699	3827093	3826699	3827093	3F	3765078	4B	3824177
Chapaev3-1	1	DNAREP1	103	RSP-LIKE	1296	X:3827196-3827252	3827196	3827252	3827196	3827252	3F	3765078	4B	3824177
RSP-LIKE	5	Chapaev3-1	1296	BEL-18	34013	X:3828548-3829372	3828548	3828708	3829212	3829372	3F	3765078	4B	3824177
BEL-18	1	RSP-LIKE	34013	BEL-10	845	X:3863385-3863466	3863385	3863466	3863385	3863466	3F	3765078	4B	3824177
BEL-10	1	BEL-18	845	1.688	3530	X:3864311-3864437	3864311	3864437	3864311	3864437	3F	3765078	4B	3824177
1.688	1	BEL-10	3530	HeT-A3	32967	X:3867967-3868209	3867967	3868209	3867967	3868209	3F	3765078	4B	3824177
HeT-A3	1	1.688	32967	FB4	1198	X:3901176-3901261	3901176	3901261	3901176	3901261	3F	3765078	4B	3824177
FB4	3	HeT-A3	1198	1.688	18204	X:3902459-3906001	3902459	3904536	3905073	3906001	3F	3765078	4B	3824177
1.688	2	FB4	18204	BARI	31801	X:3924205-3924500	3924205	3924379	3924409	3924500	3F	3765078	4B	3824177
BARI	1	1.688	31801	Gypsy4-I	18888	X:3956301-3958028	3956301	3958028	3956301	3958028	4A	3955447	4B	3824177
Gypsy4-I	1	BARI	18888	Gypsy-22	11222	X:3976916-3976978	3976916	3976978	3976916	3976978	4A	3955447	4B	3824177
Gypsy-22	1	Gypsy4-I	11222	Gypsy-22	2600	X:3988200-3988247	3988200	3988247	3988200	3988247	4A	3955447	4B	3824177
Gypsy-22	1	Gypsy-22	2600	HOBO	9486	X:3990847-3990894	3990847	3990894	3990847	3990894	4A	3955447	4B	3824177
HOBO 2673 3016	1	Gypsy-22	9486	PROTOP	17	X:4000380-4000695	4000380	4000695	4000380	4000695	4A	3955447	4B	3824177
PROTOP 266 468	1	HOBO	17	P-1	106	X:4000712-4000894	4000712	4000894	4000712	4000894	4A	3955447	4B	3824177
P-1	1	PROTOP	106	PROTOP	19	X:4001000-4001039	4001000	4001039	4001000	4001039	4A	3955447	4B	3824177
PROTOP 17 75	1	P-1	19	HOBO	39	X:4001058-4001127	4001058	4001127	4001058	4001127	4A	3955447	4B	3824177
HOBO 1 299	1	PROTOP	39	REP-2	1288	X:4001166-4001514	4001166	4001514	4001166	4001514	4A	3955447	4B	3824177
REP-2	1	HOBO	1288	Gypsy-3	12665	X:4002802-4002867	4002802	4002867	4002802	4002867	4A	3955447	4B	3824177
