Cluster	Repeats	Closest_upstream	Dist_upstream	Closest_downstream	Dist_downstream	Coords	First_start	First_end	Last_start	Last_end	Cyto_band	Cyto_start	NewCyto	TransCoor
DNAREP1	1	Hoyak2	1329	RSP-LIKE	24225	X:915866-916170	915866	916170	915866	916170	1D	831097	1D	846301
RSP-LIKE	9	DNAREP1	24225	1.688	27150	X:940395-941643	940395	940489	941574	941643	1D	831097	1D	846301
1.688	1	RSP-LIKE	27150	PROTOP	21096	X:968793-969127	968793	969127	968793	969127	1D	831097	1D	846301
PROTOP	1	1.688	21096	PROTOP	-1	X:990223-990710	990223	990710	990223	990710	1D	831097	1D	846301
PROTOP 3468 3530	1	PROTOP	-1	PROTOP	0	X:990709-990770	990709	990770	990709	990770	1D	831097	1D	846301
PROTOP	1	PROTOP	0	M4DM	29310	X:990770-990842	990770	990842	990770	990842	1D	831097	1D	846301
M4DM 1222 1435	1	PROTOP	29310	M4DM	9	X:1020152-1020364	1020152	1020364	1020152	1020364	1E	991048	1E	1010077
M4DM 11 945	1	M4DM	9	Mariner-15	2678	X:1020373-1021245	1020373	1021245	1020373	1021245	1E	991048	1E	1010077
Mariner-15	1	M4DM	2678	Mariner-20	22	X:1023923-1024047	1023923	1024047	1023923	1024047	1E	991048	1E	1010077
Mariner-20	1	Mariner-15	22	Jockey2	4180	X:1024069-1024431	1024069	1024431	1024069	1024431	1E	991048	1E	1010077
Jockey2 3329 3416	1	Mariner-20	4180	Jockey2	9	X:1028611-1028698	1028611	1028698	1028611	1028698	1E	991048	1E	1010077
Jockey2 2397 2716	1	Jockey2	9	Homo6	19784	X:1028707-1029035	1028707	1029035	1028707	1029035	1E	991048	1E	1010077
Homo6 706 875	1	Jockey2	19784	Gypsy-5	2663	X:1048819-1048906	1048819	1048906	1048819	1048906	1E	991048	1E	1010077
Gypsy-5	1	Homo6	2663	BEL-1	1525	X:1051569-1051669	1051569	1051669	1051569	1051669	1E	991048	1E	1010077
BEL-1	1	Gypsy-5	1525	Jockey2	3126	X:1053194-1053267	1053194	1053267	1053194	1053267	1E	991048	1E	1010077
Jockey2 3255 3424	1	BEL-1	3126	LINEJ1	14	X:1056393-1056554	1056393	1056554	1056393	1056554	1E	991048	1E	1010077
LINEJ1	4	Jockey2	14	Mariner-1	6244	X:1056568-1061114	1056568	1057046	1060757	1061114	1E	991048	1E	1010077
Mariner-1	1	LINEJ1	6244	Jockey-3	4825	X:1067358-1069027	1067358	1069027	1067358	1069027	1E	991048	1E	1010077
Jockey-3	1	Mariner-1	4825	Helitron-1	47499	X:1073852-1073963	1073852	1073963	1073852	1073963	1E	991048	1E	1010077
Helitron-1	1	Jockey-3	47499	Helitron-2	87	X:1121462-1121520	1121462	1121520	1121462	1121520	1E	991048	1E	1010077
Helitron-2	1	Helitron-1	87	PROTOP	12223	X:1121607-1121681	1121607	1121681	1121607	1121681	1E	991048	1E	1010077
PROTOP 4239 4480	1	Helitron-2	12223	DNAREP1	1821	X:1133904-1134147	1133904	1134147	1133904	1134147	1E	991048	1E	1010077
DNAREP1	4	PROTOP	1821	PROTOP	3	X:1135968-1137190	1135968	1136045	1137124	1137190	1E	991048	1E	1010077
PROTOP	2	DNAREP1	3	Galileo	15578	X:1137193-1138279	1137193	1137973	1137997	1138279	1E	991048	1E	1010077
Galileo	1	PROTOP	15578	Gypsy-27	30389	X:1153857-1153890	1153857	1153890	1153857	1153890	1E	991048	1E	1010077
Gypsy-27	1	Galileo	30389	Gypsy-23	3955	X:1184279-1184350	1184279	1184350	1184279	1184350	1E	991048	1E	1010077
Gypsy-23	1	Gypsy-27	3955	Jockey-6	141	X:1188305-1188446	1188305	1188446	1188305	1188446	1E	991048	1E	1010077
Jockey-6	1	Gypsy-23	141	Jockey-3	23366	X:1188587-1188645	1188587	1188645	1188587	1188645	1E	991048	1E	1010077
Jockey-3	3	Jockey-6	23366	TART	113	X:1212011-1213639	1212011	1212100	1213505	1213639	1E	991048	1E	1010077
TART	1	Jockey-3	113	Jockey-3	413	X:1213752-1213910	1213752	1213910	1213752	1213910	1E	991048	1E	1010077
Jockey-3	1	TART	413	Copia-4	15	X:1214323-1214349	1214323	1214349	1214323	1214349	1E	991048	1E	1010077
Copia-4	1	Jockey-3	15	Copia-1	5258	X:1214364-1214444	1214364	1214444	1214364	1214444	1E	991048	1E	1010077
Copia-1	1	Copia-4	5258	HeT-A3	4154	X:1219702-1219762	1219702	1219762	1219702	1219762	1E	991048	1E	1010077
HeT-A3	1	Copia-1	4154	Dbusck2cons	1177	X:1223916-1223986	1223916	1223986	1223916	1223986	1E	991048	1E	1010077
Dbusck2cons 201 249	1	HeT-A3	1177	TART	14687	X:1225163-1225209	1225163	1225209	1225163	1225209	1E	991048	1E	1010077
TART	1	Dbusck2cons	14687	Gypsy-6	474	X:1239896-1240178	1239896	1240178	1239896	1240178	1E	991048	1E	1010077
Gypsy-6	1	TART	474	Helitron-1	2404	X:1240652-1240760	1240652	1240760	1240652	1240760	1E	991048	1E	1010077
Helitron-1	1	Gypsy-6	2404	BEL-21	1750	X:1243164-1243247	1243164	1243247	1243164	1243247	1E	991048	1E	1010077
BEL-21	2	Helitron-1	1750	Helitron-N2	32507	X:1244997-1245412	1244997	1245035	1245361	1245412	1E	991048	1E	1010077
Helitron-N2	1	BEL-21	32507	Gypsy-23	10161	X:1277919-1277978	1277919	1277978	1277919	1277978	1F	1254810	1F	1247578
Gypsy-23	1	Helitron-N2	10161	Jockey-3	1	X:1288139-1288303	1288139	1288303	1288139	1288303	1F	1254810	1F	1247578
Jockey-3	1	Gypsy-23	1	Helitron-2	15517	X:1288304-1288354	1288304	1288354	1288304	1288354	1F	1254810	1F	1247578
Helitron-2	1	Jockey-3	15517	DNAREP1	73	X:1303871-1303940	1303871	1303940	1303871	1303940	1F	1254810	1F	1247578
DNAREP1	1	Helitron-2	73	Jockey-3	26671	X:1304013-1304061	1304013	1304061	1304013	1304061	1F	1254810	1F	1247578
Jockey-3	1	DNAREP1	26671	Gypsy8-I	4427	X:1330732-1330840	1330732	1330840	1330732	1330840	1F	1254810	1F	1247578
Gypsy8-I	1	Jockey-3	4427	Gypsy-6	18286	X:1335267-1335392	1335267	1335392	1335267	1335392	1F	1254810	1F	1247578
Gypsy-6	1	Gypsy8-I	18286	Gypsy8-I	1	X:1353678-1353744	1353678	1353744	1353678	1353744	1F	1254810	1F	1247578
Gypsy8-I	1	Gypsy-6	1	Polinton-1	56506	X:1353745-1353776	1353745	1353776	1353745	1353776	1F	1254810	1F	1247578
Polinton-1	1	Gypsy8-I	56506	Jockey-3	6181	X:1410282-1410368	1410282	1410368	1410282	1410368	2A	1368553	2A	1366990
Jockey-3	1	Polinton-1	6181	1.688	32483	X:1416549-1416613	1416549	1416613	1416549	1416613	2A	1368553	2A	1366990
1.688	2	Jockey-3	32483	Gypsy-22	35940	X:1449096-1449541	1449096	1449423	1449438	1449541	2A	1368553	2A	1366990
Gypsy-22	1	1.688	35940	Homo6	4462	X:1485481-1485576	1485481	1485576	1485481	1485576	2B	1475669	2B	1478322
Homo6 730 790	1	Gypsy-22	4462	RSP-LIKE	10424	X:1490038-1490097	1490038	1490097	1490038	1490097	2B	1475669	2B	1478322
RSP-LIKE	1	Homo6	10424	ROO	1081	X:1500521-1500671	1500521	1500671	1500521	1500671	2B	1475669	2B	1478322
ROO	3	RSP-LIKE	1081	1.688	15053	X:1501752-1510313	1501752	1502800	1509111	1510313	2B	1475669	2B	1478322
1.688	5	ROO	15053	Gypsy8-I	2478	X:1525366-1526394	1525366	1525553	1526293	1526394	2B	1475669	2B	1478322
Gypsy8-I	1	1.688	2478	Jockey-3	1	X:1528872-1528932	1528872	1528932	1528872	1528932	2B	1475669	2B	1478322
Jockey-3	1	Gypsy8-I	1	Homo6	27010	X:1528933-1528947	1528933	1528947	1528933	1528947	2B	1475669	2B	1478322
Homo6 694 875	1	Jockey-3	27010	Jockey-3	2831	X:1555957-1556091	1555957	1556091	1555957	1556091	2B	1475669	2B	1478322
Jockey-3	1	Homo6	2831	Homo6	38234	X:1558922-1559017	1558922	1559017	1558922	1559017	2B	1475669	2B	1478322
Homo6 734 871	1	Jockey-3	38234	Gypsy-6	1608	X:1597251-1597365	1597251	1597365	1597251	1597365	2B	1475669	2B	1478322
Gypsy-6	1	Homo6	1608	Homo6	18025	X:1598973-1599019	1598973	1599019	1598973	1599019	2B	1475669	2B	1478322
Homo6 784 901	1	Gypsy-6	18025	TART	18351	X:1617044-1617156	1617044	1617156	1617044	1617156	2B	1475669	2B	1478322
TART	1	Homo6	18351	1.688	43974	X:1635507-1635696	1635507	1635696	1635507	1635696	2B	1475669	2B	1478322
1.688	3	TART	43974	HeT-A3	61348	X:1679670-1680417	1679670	1679835	1680182	1680417	2B	1475669	2B	1478322
HeT-A3	1	1.688	61348	Jockey-1	797	X:1741765-1741834	1741765	1741834	1741765	1741834	2B	1475669	2B	1478322
Jockey-1	1	HeT-A3	797	1.688	35554	X:1742631-1742675	1742631	1742675	1742631	1742675	2B	1475669	2B	1478322
1.688	3	Jockey-1	35554	TART	219	X:1778229-1778874	1778229	1778422	1778789	1778874	2B	1475669	2B	1478322
TART	1	1.688	219	DNAREP1	5554	X:1779093-1779181	1779093	1779181	1779093	1779181	2B	1475669	2B	1478322
DNAREP1	1	TART	5554	DNAREP1	1474	X:1784735-1785040	1784735	1785040	1784735	1785040	2B	1475669	2B	1478322
DNAREP1	1	DNAREP1	1474	G5	1658	X:1786514-1786782	1786514	1786782	1786514	1786782	2B	1475669	2B	1478322
G5	1	DNAREP1	1658	DNAREP1	855	X:1788440-1788595	1788440	1788595	1788440	1788595	2B	1475669	2B	1478322
DNAREP1	1	G5	855	Transib-1	5447	X:1789450-1789718	1789450	1789718	1789450	1789718	2B	1475669	2B	1478322
Transib-1	1	DNAREP1	5447	Galileo	5607	X:1795165-1795213	1795165	1795213	1795165	1795213	2B	1475669	2B	1478322
Galileo	1	Transib-1	5607	Jockey-3	10946	X:1800820-1800856	1800820	1800856	1800820	1800856	2B	1475669	2B	1478322
Jockey-3	1	Galileo	10946	Jockey-3	6854	X:1811802-1812052	1811802	1812052	1811802	1812052	2B	1475669	2B	1478322
Jockey-3	1	Jockey-3	6854	1.688	5042	X:1818906-1818976	1818906	1818976	1818906	1818976	2B	1475669	2B	1478322
1.688	2	Jockey-3	5042	Gypsy12	796	X:1824018-1824480	1824018	1824364	1824377	1824480	2B	1475669	2B	1478322
Gypsy12	2	1.688	796	Jockey-5	34058	X:1825276-1835557	1825276	1827653	1827654	1835557	2B	1475669	2B	1478322
Jockey-5	1	Gypsy12	34058	PROTOP	16152	X:1869615-1869662	1869615	1869662	1869615	1869662	2B	1475669	2B	1478322
PROTOP	1	Jockey-5	16152	1.688	15745	X:1885814-1886359	1885814	1886359	1885814	1886359	2B	1475669	2B	1478322
1.688	1	PROTOP	15745	Galileo	21519	X:1902104-1902252	1902104	1902252	1902104	1902252	2B	1475669	2B	1478322
Galileo	1	1.688	21519	Jockey-3	32579	X:1923771-1923847	1923771	1923847	1923771	1923847	2B	1475669	2B	1478322
Jockey-3	1	Galileo	32579	TART	3158	X:1956426-1956510	1956426	1956510	1956426	1956510	2B	1475669	2B	1478322
TART	2	Jockey-3	3158	Homo6	1418	X:1959668-1960260	1959668	1959807	1960021	1960260	2B	1475669	2B	1478322
Homo6 801 866	1	TART	1418	Jockey-6	3293	X:1961678-1961743	1961678	1961743	1961678	1961743	2B	1475669	2B	1478322
Jockey-6	1	Homo6	3293	Gypsy8-I	1	X:1965036-1965091	1965036	1965091	1965036	1965091	2B	1475669	2C	1962059
Gypsy8-I	1	Jockey-6	1	R1	643	X:1965092-1965180	1965092	1965180	1965092	1965180	2B	1475669	2C	1962059
R1	1	Gypsy8-I	643	Jockey-6	1334	X:1965823-1965961	1965823	1965961	1965823	1965961	2B	1475669	2C	1962059
Jockey-6	1	R1	1334	Jockey-6	1232	X:1967295-1967410	1967295	1967410	1967295	1967410	2B	1475669	2C	1962059
Jockey-6	1	Jockey-6	1232	TART	203	X:1968642-1968704	1968642	1968704	1968642	1968704	2B	1475669	2C	1962059
TART	2	Jockey-6	203	Gypsy8-I	1	X:1968907-1969819	1968907	1969239	1969781	1969819	2B	1475669	2C	1962059
Gypsy8-I	1	TART	1	Gypsy-2	19769	X:1969820-1969965	1969820	1969965	1969820	1969965	2B	1475669	2C	1962059
Gypsy-2	1	Gypsy8-I	19769	Helitron-N1	1	X:1989734-1989753	1989734	1989753	1989734	1989753	2C	1972107	2C	1962059
Helitron-N1	1	Gypsy-2	1	TART	19150	X:1989754-1989799	1989754	1989799	1989754	1989799	2C	1972107	2C	1962059
TART	1	Helitron-N1	19150	CR1-10	20388	X:2008949-2009027	2008949	2009027	2008949	2009027	2C	1972107	2C	1962059
CR1-10	1	TART	20388	Transib-N1	18867	X:2029415-2029478	2029415	2029478	2029415	2029478	2C	1972107	2C	1962059
Transib-N1	2	CR1-10	18867	1.688	26134	X:2048345-2048689	2048345	2048542	2048575	2048689	2C	1972107	2C	1962059
1.688	1	Transib-N1	26134	TART	1709	X:2074823-2074884	2074823	2074884	2074823	2074884	2C	1972107	2D	2063663
TART	1	1.688	1709	Gypsy-6	1	X:2076593-2076641	2076593	2076641	2076593	2076641	2C	1972107	2D	2063663
Gypsy-6	1	TART	1	TART	1	X:2076642-2076768	2076642	2076768	2076642	2076768	2C	1972107	2D	2063663
TART	1	Gypsy-6	1	Jockey-3	7119	X:2076769-2076898	2076769	2076898	2076769	2076898	2C	1972107	2D	2063663
Jockey-3	2	TART	7119	Jockey-6	1015	X:2084017-2084592	2084017	2084250	2084311	2084592	2D	2083109	2D	2063663
Jockey-6	1	Jockey-3	1015	Jockey-3	8604	X:2085607-2085771	2085607	2085771	2085607	2085771	2D	2083109	2D	2063663
Jockey-3	2	Jockey-6	8604	Jockey-3	1049	X:2094375-2094955	2094375	2094604	2094694	2094955	2D	2083109	2D	2063663
Jockey-3	1	Jockey-3	1049	Gypsy-22	26257	X:2096004-2096138	2096004	2096138	2096004	2096138	2D	2083109	2D	2063663
Gypsy-22	1	Jockey-3	26257	Helitron-2N	10512	X:2122395-2122446	2122395	2122446	2122395	2122446	2D	2083109	2D	2063663
Helitron-2N	1	Gypsy-22	10512	BARI1	8	X:2132958-2133025	2132958	2133025	2132958	2133025	2D	2083109	2D	2063663
BARI1 26 88	1	Helitron-2N	8	BARI1	1	X:2133033-2133095	2133033	2133095	2133033	2133095	2D	2083109	2D	2063663
BARI1 41 95	1	BARI1	1	1.688	22022	X:2133096-2133149	2133096	2133149	2133096	2133149	2D	2083109	2D	2063663
1.688	2	BARI1	22022	Mariner-1	6635	X:2155171-2155487	2155171	2155302	2155312	2155487	2D	2083109	2D	2063663
Mariner-1	1	1.688	6635	R1-1	9526	X:2162122-2163792	2162122	2163792	2162122	2163792	2D	2083109	2E	2155552
R1-1	1	Mariner-1	9526	TART	554	X:2173318-2173379	2173318	2173379	2173318	2173379	2E	2173103	2E	2155552
TART	1	R1-1	554	1.688	1611	X:2173933-2174062	2173933	2174062	2173933	2174062	2E	2173103	2E	2155552
1.688	9	TART	1611	Jockey-3	30792	X:2175673-2179047	2175673	2175965	2178718	2179047	2E	2173103	2E	2155552
Jockey-3	1	1.688	30792	BARI1	12011	X:2209839-2209967	2209839	2209967	2209839	2209967	2E	2173103	2F	2192019
BARI1 35 95	1	Jockey-3	12011	BARI1	1	X:2221978-2222037	2221978	2222037	2221978	2222037	2E	2173103	2F	2192019
BARI1 41 88	1	BARI1	1	BEL-1	7970	X:2222038-2222084	2222038	2222084	2222038	2222084	2E	2173103	2F	2192019
BEL-1	1	BARI1	7970	HelitronN-1	27264	X:2230054-2230164	2230054	2230164	2230054	2230164	2F	2223442	2F	2192019
HelitronN-1	1	BEL-1	27264	BEL-1	3991	X:2257428-2257491	2257428	2257491	2257428	2257491	2F	2223442	2F	2192019
BEL-1	1	HelitronN-1	3991	HeT-A3	454	X:2261482-2261562	2261482	2261562	2261482	2261562	2F	2223442	2F	2192019
HeT-A3	1	BEL-1	454	Homo6	4063	X:2262016-2262088	2262016	2262088	2262016	2262088	2F	2223442	2F	2192019
Homo6 710 781	1	HeT-A3	4063	Galileo	896	X:2266151-2266223	2266151	2266223	2266151	2266223	2F	2223442	2F	2192019
Galileo	1	Homo6	896	BEL-21	2017	X:2267119-2267163	2267119	2267163	2267119	2267163	2F	2223442	2F	2192019
BEL-21	1	Galileo	2017	MINIME	725	X:2269180-2269224	2269180	2269224	2269180	2269224	2F	2223442	2F	2192019
MINIME	1	BEL-21	725	Galileo	12560	X:2269949-2269995	2269949	2269995	2269949	2269995	2F	2223442	2F	2192019
Galileo	1	MINIME	12560	ROO	2939	X:2282555-2282587	2282555	2282587	2282555	2282587	2F	2223442	2F	2192019
ROO	1	Galileo	2939	ROO	1917	X:2285526-2288464	2285526	2288464	2285526	2288464	2F	2223442	2F	2192019
ROO	2	ROO	1917	BEL-1	10571	X:2290381-2293202	2290381	2292056	2292143	2293202	2F	2223442	2F	2192019
BEL-1	1	ROO	10571	BARI1	3457	X:2303773-2303814	2303773	2303814	2303773	2303814	2F	2223442	3A	2296574
BARI1 36 88	1	BEL-1	3457	BARI1	-5	X:2307271-2307322	2307271	2307322	2307271	2307322	2F	2223442	3A	2296574
BARI1 37 99	1	BARI1	-5	Gypsy8-I	2362	X:2307317-2307380	2307317	2307380	2307317	2307380	2F	2223442	3A	2296574
Gypsy8-I	1	BARI1	2362	1.688	69036	X:2309742-2309799	2309742	2309799	2309742	2309799	2F	2223442	3A	2296574
1.688	2	Gypsy8-I	69036	RSP-LIKE	44	X:2378835-2379151	2378835	2378943	2378981	2379151	3A	2328358	3A	2296574
RSP-LIKE	20	1.688	44	Jockey-3	1619	X:2379195-2383030	2379195	2379315	2382896	2383030	3A	2328358	3A	2296574
Jockey-3	1	RSP-LIKE	1619	Gypsy8-I	20502	X:2384649-2384701	2384649	2384701	2384649	2384701	3A	2328358	3A	2296574
Gypsy8-I	1	Jockey-3	20502	R1	3426	X:2405203-2405300	2405203	2405300	2405203	2405300	3A	2328358	3A	2296574
R1	1	Gypsy8-I	3426	Copia-4	1	X:2408726-2408743	2408726	2408743	2408726	2408743	3A	2328358	3A	2296574
Copia-4	1	R1	1	I-4	4990	X:2408744-2408806	2408744	2408806	2408744	2408806	3A	2328358	3A	2296574
I-4	1	Copia-4	4990	Helitron-N2	49922	X:2413796-2413836	2413796	2413836	2413796	2413836	3A	2328358	3A	2296574
Helitron-N2	1	I-4	49922	Helitron-N1	8276	X:2463758-2463805	2463758	2463805	2463758	2463805	3A	2328358	3A	2296574
Helitron-N1	1	Helitron-N2	8276	BARI1	8187	X:2472081-2472144	2472081	2472144	2472081	2472144	3A	2328358	3A	2296574
BARI1 38 88	1	Helitron-N1	8187	BARI1	-5	X:2480331-2480380	2480331	2480380	2480331	2480380	3A	2328358	3A	2296574
BARI1 40 99	1	BARI1	-5	Galileo	13336	X:2480375-2480435	2480375	2480435	2480375	2480435	3A	2328358	3A	2296574
Galileo	1	BARI1	13336	Gypsy7-I	2218	X:2493771-2493807	2493771	2493807	2493771	2493807	3A	2328358	3A	2296574
Gypsy7-I	1	Galileo	2218	BARI1	6217	X:2496025-2496081	2496025	2496081	2496025	2496081	3A	2328358	3A	2296574
BARI1 20 99	1	Gypsy7-I	6217	BARI1	35	X:2502298-2502378	2502298	2502378	2502298	2502378	3A	2328358	3A	2296574
BARI1 34 88	1	BARI1	35	BARI1	-5	X:2502413-2502466	2502413	2502466	2502413	2502466	3A	2328358	3A	2296574
BARI1 30 99	1	BARI1	-5	Gypsy8-I	5458	X:2502461-2502530	2502461	2502530	2502461	2502530	3A	2328358	3A	2296574
Gypsy8-I	1	BARI1	5458	BARI1	17847	X:2507988-2508129	2507988	2508129	2507988	2508129	3A	2328358	3A	2296574
BARI1 1626 1701	1	Gypsy8-I	17847	BARI1	-5	X:2525976-2526058	2525976	2526058	2525976	2526058	3A	2328358	3A	2296574
BARI1 1637 1696	1	BARI1	-5	TART	6338	X:2526053-2526112	2526053	2526112	2526053	2526112	3A	2328358	3A	2296574
TART	1	BARI1	6338	RSP-LIKE	92361	X:2532450-2532549	2532450	2532549	2532450	2532549	3A	2328358	3A	2296574
RSP-LIKE	11	TART	92361	1.688	33	X:2624910-2626573	2624910	2625070	2626547	2626573	3A	2328358	3A	2296574
1.688	2	RSP-LIKE	33	BEL-1	60176	X:2626606-2627097	2626606	2626972	2626975	2627097	3A	2328358	3A	2296574
BEL-1	1	1.688	60176	TART	1514	X:2687273-2687315	2687273	2687315	2687273	2687315	3B	2666235	3B	2629922
TART	1	BEL-1	1514	FB4	11099	X:2688829-2688916	2688829	2688916	2688829	2688916	3B	2666235	3B	2629922
FB4	2	TART	11099	1.688	14557	X:2700015-2702544	2700015	2701388	2701831	2702544	3B	2666235	3B	2629922
1.688	3	FB4	14557	Gypsy-50	18930	X:2717101-2717885	2717101	2717378	2717760	2717885	3B	2666235	3B	2629922
Gypsy-50	1	1.688	18930	ROO	2102	X:2736815-2736874	2736815	2736874	2736815	2736874	3B	2666235	3B	2629922
ROO	3	Gypsy-50	2102	1.688	26201	X:2738976-2746781	2738976	2739992	2745527	2746781	3B	2666235	3B	2629922
1.688	2	ROO	26201	Polinton-1	14470	X:2772982-2773516	2772982	2773310	2773325	2773516	3B	2666235	3B	2629922
Polinton-1	1	1.688	14470	Gypsy-22	1228	X:2787986-2788054	2787986	2788054	2787986	2788054	3B	2666235	3C	2776027
Gypsy-22	1	Polinton-1	1228	G5A	8642	X:2789282-2789347	2789282	2789347	2789282	2789347	3B	2666235	3C	2776027
G5A	1	Gypsy-22	8642	Gypsy-22	11500	X:2797989-2798055	2797989	2798055	2797989	2798055	3B	2666235	3C	2776027
Gypsy-22	1	G5A	11500	Gypsy8-I	8812	X:2809555-2809610	2809555	2809610	2809555	2809610	3C	2804156	3C	2776027
Gypsy8-I	1	Gypsy-22	8812	Gypsy-22	955	X:2818422-2818509	2818422	2818509	2818422	2818509	3C	2804156	3C	2776027
Gypsy-22	1	Gypsy8-I	955	Jockey-3	928	X:2819464-2819526	2819464	2819526	2819464	2819526	3C	2804156	3C	2776027
Jockey-3	1	Gypsy-22	928	1.688	6069	X:2820454-2820939	2820454	2820939	2820454	2820939	3C	2804156	3C	2776027
1.688	1	Jockey-3	6069	1.688	16317	X:2827008-2827080	2827008	2827080	2827008	2827080	3C	2804156	3C	2776027
1.688	2	1.688	16317	Jockey-2	35086	X:2843397-2843872	2843397	2843741	2843764	2843872	3C	2804156	3C	2776027
Jockey-2	1	1.688	35086	Homo9	37164	X:2878958-2879126	2878958	2879126	2878958	2879126	3C	2804156	3C	2776027
Homo9 213 301	1	Jockey-2	37164	BEL-10	4195	X:2916290-2916372	2916290	2916372	2916290	2916372	3C	2804156	3C	2776027
BEL-10	1	Homo9	4195	Homo6	4327	X:2920567-2920646	2920567	2920646	2920567	2920646	3C	2804156	3C	2776027
Homo6 781 834	1	BEL-10	4327	HeT-A3	19563	X:2924973-2925024	2924973	2925024	2924973	2925024	3C	2804156	3C	2776027
HeT-A3	1	Homo6	19563	hAT-2	2815	X:2944587-2944645	2944587	2944645	2944587	2944645	3C	2804156	3C	2776027
hAT-2	1	HeT-A3	2815	FB4	680	X:2947460-2947500	2947460	2947500	2947460	2947500	3C	2804156	3C	2776027
FB4	1	hAT-2	680	Jockey-2	26618	X:2948180-2949827	2948180	2949827	2948180	2949827	3C	2804156	3C	2776027
Jockey-2	1	FB4	26618	Gypsy-23	1	X:2976445-2976458	2976445	2976458	2976445	2976458	3C	2804156	3C	2776027
Gypsy-23	1	Jockey-2	1	Jockey-2	1	X:2976459-2976574	2976459	2976574	2976459	2976574	3C	2804156	3C	2776027
Jockey-2	1	Gypsy-23	1	P-1	3339	X:2976575-2976606	2976575	2976606	2976575	2976606	3C	2804156	3C	2776027
P-1	1	Jockey-2	3339	TART	3343	X:2979945-2980019	2979945	2980019	2979945	2980019	3C	2804156	3C	2776027
TART	3	P-1	3343	HeT-A3	23252	X:2983362-2985299	2983362	2983444	2985130	2985299	3C	2804156	3C	2776027
HeT-A3	1	TART	23252	hAT-2	7750	X:3008551-3008623	3008551	3008623	3008551	3008623	3C	2804156	3C	2776027
hAT-2	1	HeT-A3	7750	1.688	6298	X:3016373-3016429	3016373	3016429	3016373	3016429	3C	2804156	3C	2776027
1.688	2	hAT-2	6298	TART	57584	X:3022727-3023086	3022727	3022856	3022899	3023086	3C	2804156	3C	2776027
TART	1	1.688	57584	P-1	22643	X:3080670-3080734	3080670	3080734	3080670	3080734	3C	2804156	3C	2776027
P-1	1	TART	22643	HOBO	14377	X:3103377-3103439	3103377	3103439	3103377	3103439	3C	2804156	3C	2776027
HOBO 2852 3016	1	P-1	14377	Gypsy7-I	13424	X:3117816-3117936	3117816	3117936	3117816	3117936	3C	2804156	3C	2776027
Gypsy7-I	1	HOBO	13424	Gypsy8-I	16918	X:3131360-3131416	3131360	3131416	3131360	3131416	3C	2804156	3C	2776027
Gypsy8-I	1	Gypsy7-I	16918	R1	1	X:3148334-3148353	3148334	3148353	3148334	3148353	3C	2804156	3C	2776027
R1	1	Gypsy8-I	1	Gypsy8-I	1	X:3148354-3148409	3148354	3148409	3148354	3148409	3C	2804156	3C	2776027
Gypsy8-I	1	R1	1	1.688	4864	X:3148410-3148429	3148410	3148429	3148410	3148429	3C	2804156	3C	2776027
1.688	2	Gypsy8-I	4864	Gypsy-23	8770	X:3153293-3153722	3153293	3153498	3153519	3153722	3C	2804156	3C	2776027
Gypsy-23	1	1.688	8770	Jockey-6	23416	X:3162492-3162672	3162492	3162672	3162492	3162672	3C	2804156	3C	2776027
Jockey-6	1	Gypsy-23	23416	Gypsy7-I	1250	X:3186088-3186210	3186088	3186210	3186088	3186210	3C	2804156	3C	2776027
Gypsy7-I	1	Jockey-6	1250	TART	9006	X:3187460-3187513	3187460	3187513	3187460	3187513	3C	2804156	3C	2776027
TART	1	Gypsy7-I	9006	Kiri-2	45198	X:3196519-3196673	3196519	3196673	3196519	3196673	3C	2804156	3C	2776027
Kiri-2	1	TART	45198	Galileo	33245	X:3241871-3241950	3241871	3241950	3241871	3241950	3C	2804156	3D	3229278
Galileo	1	Kiri-2	33245	HeT-A3	28120	X:3275195-3275318	3275195	3275318	3275195	3275318	3C	2804156	3D	3229278
HeT-A3	1	Galileo	28120	BEL-1	21236	X:3303438-3303505	3303438	3303505	3303438	3303505	3C	2804156	3D	3229278
BEL-1	1	HeT-A3	21236	Helitron-2	1252	X:3324741-3324841	3324741	3324841	3324741	3324841	3D	3312266	3D	3229278
